model,condition,seed,unit,signal,turn,cusum,ph
llama-3.3-70b,placebo,20,A1,Hq,8,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,9,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,10,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,11,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,12,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,13,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,14,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,15,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,16,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,17,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,18,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,19,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,20,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,21,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,22,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,23,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,24,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,25,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,26,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,27,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,28,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,29,0.0,0.0
llama-3.3-70b,placebo,20,A1,Hq,30,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,8,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,9,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,10,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,12,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,13,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,14,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,15,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,16,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,17,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,18,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,19,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,20,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,21,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,22,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,23,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,24,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,25,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,26,0.0,0.0
llama-3.3-70b,placebo,20,A2,Hq,27,0.0,0.0
llama-3.3-70b,switch,1,A1,Hq,8,0.13895373438132208,0.13895373438132208
llama-3.3-70b,switch,1,A1,Hq,9,0.07733610555798687,0.07733610555798687
llama-3.3-70b,switch,1,A1,Hq,10,0.0,0.0
llama-3.3-70b,switch,1,A1,Hq,11,0.07733610555798687,0.07733610555798687
llama-3.3-70b,switch,1,A1,Hq,12,0.9750985830269656,0.9750985830269656
llama-3.3-70b,switch,1,A1,Hq,13,0.07733610555798687,0.07733610555798709
llama-3.3-70b,switch,1,A1,Hq,14,0.15467221111597373,0.15467221111597418
llama-3.3-70b,switch,1,A1,Hq,15,0.2320083166739606,0.23200831667396127
llama-3.3-70b,switch,1,A1,Hq,16,0.07791356302688368,0.07791356302688435
llama-3.3-70b,switch,1,A1,Hq,17,0.15524966858487055,0.15524966858487144
llama-3.3-70b,switch,1,A1,Hq,18,0.23208849546087962,0.2320884954608804
llama-3.3-70b,switch,1,A1,Hq,19,0.3094246010188665,0.3094246010188675
llama-3.3-70b,switch,1,A1,Hq,20,0.38676070657685335,0.3867607065768546
llama-3.3-70b,switch,1,A2,Hq,8,0.0,0.0
llama-3.3-70b,switch,1,A2,Hq,9,0.0,0.0
llama-3.3-70b,switch,1,A2,Hq,10,0.0,0.0
llama-3.3-70b,switch,1,A2,Hq,11,0.0,0.0
llama-3.3-70b,switch,1,A2,Hq,12,0.0,0.0
llama-3.3-70b,switch,1,A2,Hq,13,0.0,0.0
llama-3.3-70b,switch,1,A2,Hq,14,0.0,0.0
llama-3.3-70b,switch,1,A2,Hq,15,0.0,0.0
llama-3.3-70b,switch,1,A2,Hq,16,0.0,0.0
llama-3.3-70b,switch,1,A2,Hq,17,0.0,0.0
llama-3.3-70b,switch,1,A2,Hq,18,0.0,0.0
llama-3.3-70b,switch,2,A1,Hq,8,0.11600779927895932,0.11600779927895932
llama-3.3-70b,switch,2,A1,Hq,9,0.23201559855791865,0.23201559855791865
llama-3.3-70b,switch,2,A1,Hq,10,0.34802339783687797,0.34802339783687797
llama-3.3-70b,switch,2,A1,Hq,12,0.4640311971158373,0.4640311971158373
llama-3.3-70b,switch,2,A1,Hq,14,0.5800389963947965,0.5800389963947966
llama-3.3-70b,switch,2,A1,Hq,15,0.6916994672252541,0.6916994672252542
llama-3.3-70b,switch,2,A1,Hq,16,0.8077072665042135,0.8077072665042135
llama-3.3-70b,switch,2,A1,Hq,17,0.5051269477856968,0.5051269477856968
llama-3.3-70b,switch,2,A1,Hq,18,0.621134747064656,0.6211347470646561
llama-3.3-70b,switch,2,A1,Hq,19,0.7371425463436152,0.7371425463436154
llama-3.3-70b,switch,2,A1,Hq,20,0.8531503456225744,0.8531503456225747
llama-3.3-70b,switch,2,A1,Hq,21,0.968108878061374,0.9681088780613744
llama-3.3-70b,switch,2,A1,Hq,22,1.0841166773403335,1.0841166773403337
llama-3.3-70b,switch,2,A1,Hq,23,1.0944381494124826,1.094438149412483
llama-3.3-70b,switch,2,A1,Hq,24,1.2104459486914418,1.2104459486914423
llama-3.3-70b,switch,2,A2,Hq,8,0.0,0.0
llama-3.3-70b,switch,2,A2,Hq,9,0.06994049205582187,0.06994049205582187
llama-3.3-70b,switch,2,A2,Hq,10,0.0,0.0
llama-3.3-70b,switch,2,A2,Hq,11,0.06994049205582187,0.06994049205582187
llama-3.3-70b,switch,2,A2,Hq,12,0.06789623713446591,0.06789623713446591
llama-3.3-70b,switch,2,A2,Hq,13,0.13783672919028778,0.13783672919028778
llama-3.3-70b,switch,2,A2,Hq,14,0.19328818834755113,0.19328818834755113
llama-3.3-70b,switch,2,A2,Hq,15,0.263228680403373,0.263228680403373
llama-3.3-70b,switch,2,A2,Hq,16,0.18097166837893708,0.1809716683789372
llama-3.3-70b,switch,2,A2,Hq,17,0.25091216043475895,0.25091216043475906
llama-3.3-70b,switch,2,A2,Hq,18,0.3208526524905808,0.3208526524905809
llama-3.3-70b,switch,2,A2,Hq,19,0.3907931445464027,0.3907931445464028
llama-3.3-70b,switch,2,A2,Hq,20,0.46073363660222455,0.46073363660222466
llama-3.3-70b,switch,2,A2,Hq,21,0.5306741286580463,0.5306741286580465
llama-3.3-70b,switch,2,A2,Hq,22,0.6006146207138681,0.6006146207138684
llama-3.3-70b,switch,2,A2,Hq,23,0.6705551127696898,0.6705551127696903
llama-3.3-70b,switch,2,A2,Hq,24,0.7404956048255116,0.7404956048255121
llama-3.3-70b,switch,3,A1,Hq,8,0.0,0.0
llama-3.3-70b,switch,3,A1,Hq,9,0.0,0.0
llama-3.3-70b,switch,3,A1,Hq,10,0.0,0.0
llama-3.3-70b,switch,3,A1,Hq,11,0.0,0.0
llama-3.3-70b,switch,3,A1,Hq,12,0.0,0.0
llama-3.3-70b,switch,3,A1,Hq,13,0.0,0.0
llama-3.3-70b,switch,3,A1,Hq,14,0.0,0.0
llama-3.3-70b,switch,3,A1,Hq,15,0.0,0.0
llama-3.3-70b,switch,3,A1,Hq,16,0.0,0.0
llama-3.3-70b,switch,3,A1,Hq,17,0.0,0.0
llama-3.3-70b,switch,3,A1,Hq,18,0.0,0.0
llama-3.3-70b,switch,3,A1,Hq,19,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,8,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,9,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,10,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,11,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,12,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,13,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,14,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,15,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,16,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,17,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,18,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,19,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,20,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,21,0.0,0.0
llama-3.3-70b,switch,3,A2,Hq,22,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,8,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,9,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,10,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,11,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,12,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,13,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,14,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,15,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,16,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,17,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,18,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,19,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,20,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,21,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,22,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,23,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,24,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,25,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,26,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,27,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,28,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,29,0.0,0.0
llama-3.3-70b,switch,4,A1,Hq,30,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,8,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,9,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,11,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,12,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,13,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,14,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,15,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,16,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,17,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,18,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,19,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,20,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,21,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,22,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,23,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,24,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,26,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,27,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,28,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,29,0.0,0.0
llama-3.3-70b,switch,4,A2,Hq,30,0.0,0.0
llama-3.3-70b,switch,5,A1,Hq,8,0.28613212549342293,0.28613212549342293
llama-3.3-70b,switch,5,A1,Hq,9,0.5722642509868459,0.5722642509868459
llama-3.3-70b,switch,5,A1,Hq,10,0.2577257061810987,0.2577257061810987
llama-3.3-70b,switch,5,A1,Hq,11,0.5438578316745217,0.5438578316745216
llama-3.3-70b,switch,5,A1,Hq,12,0.7501767501657739,0.7501767501657738
llama-3.3-70b,switch,5,A1,Hq,13,1.0363088756591967,1.0363088756591967
llama-3.3-70b,switch,5,A1,Hq,14,1.2700076798842819,1.2700076798842819
llama-3.3-70b,switch,5,A1,Hq,15,1.556139805377705,1.556139805377705
llama-3.3-70b,switch,5,A1,Hq,16,1.842271930871128,1.842271930871128
llama-3.3-70b,switch,5,A1,Hq,17,2.128404056364551,2.128404056364551
llama-3.3-70b,switch,5,A1,Hq,18,2.402991036417589,2.402991036417589
llama-3.3-70b,switch,5,A1,Hq,19,2.689123161911012,2.689123161911012
llama-3.3-70b,switch,5,A1,Hq,20,2.975255287404435,2.975255287404435
llama-3.3-70b,switch,5,A1,Hq,21,3.261387412897858,3.261387412897858
llama-3.3-70b,switch,5,A1,Hq,22,3.547519538391281,3.547519538391281
llama-3.3-70b,switch,5,A1,Hq,23,3.736883413772855,3.736883413772855
llama-3.3-70b,switch,5,A1,Hq,24,4.01108571104316,4.01108571104316
llama-3.3-70b,switch,5,A1,Hq,25,4.297217836536583,4.297217836536583
llama-3.3-70b,switch,5,A1,Hq,26,4.583349962030006,4.583349962030006
llama-3.3-70b,switch,5,A1,Hq,27,4.869482087523429,4.869482087523429
llama-3.3-70b,switch,5,A2,Hq,8,0.0,0.0
llama-3.3-70b,switch,5,A2,Hq,9,1.0589448189273203,1.0589448189273203
llama-3.3-70b,switch,5,A2,Hq,10,0.4309325820949744,0.4309325820949744
llama-3.3-70b,switch,5,A2,Hq,11,0.486258126359425,0.486258126359425
llama-3.3-70b,switch,5,A2,Hq,12,0.0,0.0
llama-3.3-70b,switch,5,A2,Hq,13,0.0,0.0
llama-3.3-70b,switch,5,A2,Hq,14,0.0,0.0
llama-3.3-70b,switch,5,A2,Hq,15,0.0,0.0
llama-3.3-70b,switch,5,A2,Hq,16,0.0,0.0
llama-3.3-70b,switch,5,A2,Hq,17,0.0,0.0
llama-3.3-70b,switch,5,A2,Hq,18,0.0,0.0
llama-3.3-70b,switch,5,A2,Hq,19,0.0,0.0
llama-3.3-70b,switch,5,A2,Hq,20,0.0,0.0
llama-3.3-70b,switch,5,A2,Hq,21,0.0,0.0
llama-3.3-70b,switch,6,A1,Hq,8,0.0,0.0
llama-3.3-70b,switch,6,A1,Hq,9,0.0,0.0
llama-3.3-70b,switch,6,A1,Hq,10,0.4304630654647107,0.4304630654647107
llama-3.3-70b,switch,6,A1,Hq,11,0.0,0.0
llama-3.3-70b,switch,6,A1,Hq,12,0.31564191794758456,0.31564191794758445
llama-3.3-70b,switch,6,A1,Hq,13,0.0,0.0
llama-3.3-70b,switch,6,A1,Hq,14,0.0,0.0
llama-3.3-70b,switch,6,A1,Hq,15,0.0,0.0
llama-3.3-70b,switch,6,A1,Hq,16,3.644264231200575,3.644264231200575
llama-3.3-70b,switch,6,A1,Hq,17,2.966121864876046,2.966121864876046
llama-3.3-70b,switch,6,A1,Hq,19,2.2879794985515174,2.2879794985515174
llama-3.3-70b,switch,6,A1,Hq,20,1.6646701413400562,1.6646701413400562
llama-3.3-70b,switch,6,A1,Hq,21,0.9865277750155275,0.9865277750155275
llama-3.3-70b,switch,6,A1,Hq,22,0.40224678873099684,0.40224678873099684
llama-3.3-70b,switch,6,A1,Hq,23,0.0,0.0
llama-3.3-70b,switch,6,A1,Hq,24,0.0,0.0
llama-3.3-70b,switch,6,A1,Hq,25,0.0,0.0
llama-3.3-70b,switch,6,A1,Hq,26,0.0,0.0
llama-3.3-70b,switch,6,A1,Hq,27,0.0,0.0
llama-3.3-70b,switch,6,A1,Hq,28,0.0,0.0
llama-3.3-70b,switch,6,A2,Hq,8,0.05619582519850452,0.05619582519850452
llama-3.3-70b,switch,6,A2,Hq,9,0.11271516351235378,0.11271516351235378
llama-3.3-70b,switch,6,A2,Hq,10,0.10762594584731855,0.10762594584731855
llama-3.3-70b,switch,6,A2,Hq,11,0.1641452841611678,0.1641452841611678
llama-3.3-70b,switch,6,A2,Hq,12,0.0,0.0
llama-3.3-70b,switch,6,A2,Hq,13,0.056519338313849254,0.056519338313849254
llama-3.3-70b,switch,6,A2,Hq,14,0.11303867662769851,0.11303867662769851
llama-3.3-70b,switch,6,A2,Hq,15,0.169154194486143,0.169154194486143
llama-3.3-70b,switch,6,A2,Hq,16,0.22181420514640415,0.22181420514640415
llama-3.3-70b,switch,6,A2,Hq,17,0.2783335434602534,0.2783335434602534
llama-3.3-70b,switch,6,A2,Hq,18,0.0,0.0
llama-3.3-70b,switch,6,A2,Hq,19,0.056519338313849254,0.056519338313849254
llama-3.3-70b,switch,6,A2,Hq,20,0.11096918375975007,0.11096918375975007
llama-3.3-70b,switch,6,A2,Hq,21,0.16748852207359932,0.16748852207359932
llama-3.3-70b,switch,6,A2,Hq,23,0.22400786038744858,0.22400786038744858
llama-3.3-70b,switch,6,A2,Hq,25,0.28052719870129783,0.28052719870129783
llama-3.3-70b,switch,6,A2,Hq,26,0.33704649966955336,0.33704649966955336
llama-3.3-70b,switch,6,A2,Hq,27,0.3935658379834026,0.3935658379834026
llama-3.3-70b,switch,6,A2,Hq,28,0.45008517629725187,0.45008517629725187
llama-3.3-70b,switch,7,A1,Hq,8,0.0,0.0
llama-3.3-70b,switch,7,A1,Hq,9,0.0,0.0
llama-3.3-70b,switch,7,A1,Hq,10,0.0,0.0
llama-3.3-70b,switch,7,A1,Hq,11,0.0,0.0
llama-3.3-70b,switch,7,A1,Hq,12,0.0,0.0
llama-3.3-70b,switch,7,A1,Hq,13,0.0,0.0
llama-3.3-70b,switch,7,A1,Hq,14,0.0,0.0
llama-3.3-70b,switch,7,A1,Hq,15,0.0,0.0
llama-3.3-70b,switch,7,A1,Hq,16,0.0,0.0
llama-3.3-70b,switch,7,A1,Hq,17,0.0,0.0
llama-3.3-70b,switch,7,A1,Hq,18,0.0,0.0
llama-3.3-70b,switch,7,A1,Hq,19,0.0,0.0
llama-3.3-70b,switch,7,A1,Hq,20,0.0,0.0
llama-3.3-70b,switch,7,A2,Hq,8,0.0,0.0
llama-3.3-70b,switch,7,A2,Hq,9,0.0,0.0
llama-3.3-70b,switch,7,A2,Hq,10,0.0,0.0
llama-3.3-70b,switch,7,A2,Hq,11,0.0,0.0
llama-3.3-70b,switch,7,A2,Hq,12,0.0,0.0
llama-3.3-70b,switch,7,A2,Hq,13,0.0,0.0
llama-3.3-70b,switch,7,A2,Hq,14,0.0,0.0
llama-3.3-70b,switch,7,A2,Hq,15,0.0,0.0
llama-3.3-70b,switch,7,A2,Hq,16,0.0,0.0
llama-3.3-70b,switch,8,A1,Hq,8,0.0,0.0
llama-3.3-70b,switch,8,A1,Hq,9,0.2867482961255394,0.2867482961255394
llama-3.3-70b,switch,8,A1,Hq,10,0.5594951399178749,0.5594951399178749
llama-3.3-70b,switch,8,A1,Hq,11,0.8462434360434143,0.8462434360434143
llama-3.3-70b,switch,8,A1,Hq,12,0.8600533025697774,0.8600533025697773
llama-3.3-70b,switch,8,A1,Hq,13,1.1468015986953168,1.1468015986953168
llama-3.3-70b,switch,8,A1,Hq,14,1.4335498948208563,1.4335498948208563
llama-3.3-70b,switch,8,A1,Hq,15,1.7202981909463957,1.7202981909463957
llama-3.3-70b,switch,8,A1,Hq,16,2.007046487071935,2.007046487071935
llama-3.3-70b,switch,8,A1,Hq,17,2.2937947831974745,2.2937947831974745
llama-3.3-70b,switch,8,A1,Hq,18,2.580543079323014,2.580543079323014
llama-3.3-70b,switch,8,A1,Hq,19,2.8672913754485534,2.8672913754485534
llama-3.3-70b,switch,8,A1,Hq,20,3.154039671574093,3.154039671574093
llama-3.3-70b,switch,8,A1,Hq,21,3.4385233119026184,3.4385233119026184
llama-3.3-70b,switch,8,A1,Hq,22,3.725271608028158,3.725271608028158
llama-3.3-70b,switch,8,A1,Hq,23,4.012019904153697,4.012019904153697
llama-3.3-70b,switch,8,A2,Hq,8,0.0,0.0
llama-3.3-70b,switch,8,A2,Hq,9,0.0,0.0
llama-3.3-70b,switch,8,A2,Hq,10,0.0,0.0
llama-3.3-70b,switch,8,A2,Hq,11,0.0,0.0
llama-3.3-70b,switch,8,A2,Hq,12,0.0,0.0
llama-3.3-70b,switch,8,A2,Hq,13,0.0,0.0
llama-3.3-70b,switch,8,A2,Hq,14,0.0,0.0
llama-3.3-70b,switch,8,A2,Hq,15,0.0,0.0
llama-3.3-70b,switch,9,A1,Hq,8,0.8434413835644796,0.8434413835644796
llama-3.3-70b,switch,9,A1,Hq,9,0.0014049443208704604,0.0014049443208703494
llama-3.3-70b,switch,9,A1,Hq,10,0.0,0.0
llama-3.3-70b,switch,9,A1,Hq,11,0.0014049443208704604,0.0014049443208705714
llama-3.3-70b,switch,9,A1,Hq,12,0.002809888641740921,0.002809888641740921
llama-3.3-70b,switch,9,A1,Hq,13,0.004214832962611381,0.00421483296261127
llama-3.3-70b,switch,9,A1,Hq,14,0.0,0.0
llama-3.3-70b,switch,9,A1,Hq,15,0.0014049443208704604,0.0014049443208703494
llama-3.3-70b,switch,9,A1,Hq,16,0.002809888641740921,0.0028098886417406987
llama-3.3-70b,switch,9,A1,Hq,17,0.004214832962611381,0.004214832962611048
llama-3.3-70b,switch,9,A1,Hq,18,0.005619777283481842,0.0056197772834813975
llama-3.3-70b,switch,9,A1,Hq,19,0.007024721604352302,0.007024721604351747
llama-3.3-70b,switch,9,A1,Hq,20,0.008429665925222762,0.008429665925222096
llama-3.3-70b,switch,9,A1,Hq,21,0.009834610246093223,0.009834610246092446
llama-3.3-70b,switch,9,A1,Hq,22,0.011239554566963683,0.011239554566962795
llama-3.3-70b,switch,9,A1,Hq,23,0.012644498887834144,0.012644498887833144
llama-3.3-70b,switch,9,A1,Hq,24,0.0,0.0
llama-3.3-70b,switch,9,A1,Hq,25,0.0014049443208704604,0.0014049443208703494
llama-3.3-70b,switch,9,A1,Hq,26,0.002809888641740921,0.0028098886417406987
llama-3.3-70b,switch,9,A2,Hq,8,0.0,0.0
llama-3.3-70b,switch,9,A2,Hq,9,0.0,0.0
llama-3.3-70b,switch,9,A2,Hq,10,0.0,0.0
llama-3.3-70b,switch,9,A2,Hq,11,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,8,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,9,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,10,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,11,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,12,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,13,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,14,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,15,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,16,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,17,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,18,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,19,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,20,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,21,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,22,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,23,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,24,0.0,0.0
llama-3.3-70b,switch,10,A1,Hq,25,0.0,0.0
llama-3.3-70b,switch,10,A2,Hq,8,0.0,0.0
llama-3.3-70b,switch,10,A2,Hq,9,0.0,0.0
llama-3.3-70b,switch,10,A2,Hq,10,0.0,0.0
llama-3.3-70b,switch,10,A2,Hq,11,0.0,0.0
llama-3.3-70b,switch,10,A2,Hq,12,0.0,0.0
llama-3.3-70b,switch,10,A2,Hq,13,0.0,0.0
llama-3.3-70b,switch,10,A2,Hq,14,0.0,0.0
llama-3.3-70b,switch,10,A2,Hq,15,0.0,0.0
llama-3.3-70b,switch,10,A2,Hq,16,0.0,0.0
llama-3.3-70b,switch,11,A1,Hq,8,0.037951492575970414,0.037951492575970414
llama-3.3-70b,switch,11,A1,Hq,9,0.12228443870874406,0.12228443870874406
llama-3.3-70b,switch,11,A1,Hq,10,0.0,0.0
llama-3.3-70b,switch,11,A1,Hq,11,0.08433294613277365,0.08433294613277365
llama-3.3-70b,switch,11,A1,Hq,12,0.1686658922655473,0.1686658922655473
llama-3.3-70b,switch,11,A1,Hq,13,0.25299883839832094,0.25299883839832094
llama-3.3-70b,switch,11,A1,Hq,14,0.3373317845310946,0.3373317845310946
llama-3.3-70b,switch,11,A2,Hq,8,0.0,0.0
llama-3.3-70b,switch,11,A2,Hq,9,0.0,0.0
llama-3.3-70b,switch,11,A2,Hq,10,0.0,0.0
llama-3.3-70b,switch,11,A2,Hq,11,0.0,0.0
llama-3.3-70b,switch,11,A2,Hq,12,0.0,0.0
llama-3.3-70b,switch,11,A2,Hq,13,0.0,0.0
llama-3.3-70b,switch,11,A2,Hq,14,0.0,0.0
llama-3.3-70b,switch,11,A2,Hq,15,0.0,0.0
llama-3.3-70b,switch,11,A2,Hq,16,0.0,0.0
llama-3.3-70b,switch,11,A2,Hq,17,0.0,0.0
llama-3.3-70b,switch,11,A2,Hq,18,0.0,0.0
llama-3.3-70b,switch,11,A2,Hq,19,0.0,0.0
llama-3.3-70b,switch,11,A2,Hq,20,0.0,0.0
llama-3.3-70b,switch,12,A1,Hq,8,0.03409820252956064,0.03409820252956064
llama-3.3-70b,switch,12,A1,Hq,9,0.11148584095570357,0.11148584095570357
llama-3.3-70b,switch,12,A1,Hq,10,0.1611706705245466,0.1611706705245466
llama-3.3-70b,switch,12,A1,Hq,11,0.23855830895068952,0.23855830895068952
llama-3.3-70b,switch,12,A1,Hq,12,0.31594594737683246,0.31594594737683246
llama-3.3-70b,switch,12,A1,Hq,13,0.3933335858029754,0.3933335858029754
llama-3.3-70b,switch,12,A1,Hq,14,0.47072122422911833,0.47072122422911833
llama-3.3-70b,switch,12,A1,Hq,15,0.5481088186782941,0.5481088186782942
llama-3.3-70b,switch,12,A1,Hq,16,0.625496457104437,0.6254964571044371
llama-3.3-70b,switch,12,A1,Hq,17,0.642820789877059,0.6428207898770592
llama-3.3-70b,switch,12,A1,Hq,18,0.720208428303202,0.7202084283032021
llama-3.3-70b,switch,12,A1,Hq,19,0.7975960667293449,0.797596066729345
llama-3.3-70b,switch,12,A1,Hq,20,0.8749837051554878,0.874983705155488
llama-3.3-70b,switch,12,A1,Hq,21,0.9523713435816308,0.9523713435816309
llama-3.3-70b,switch,12,A1,Hq,22,1.0297589820077737,1.029758982007774
llama-3.3-70b,switch,12,A1,Hq,23,1.1071466204339167,1.1071466204339169
llama-3.3-70b,switch,12,A2,Hq,8,0.0,0.0
llama-3.3-70b,switch,12,A2,Hq,9,0.0,0.0
llama-3.3-70b,switch,12,A2,Hq,10,0.0,0.0
llama-3.3-70b,switch,12,A2,Hq,11,0.0,0.0
llama-3.3-70b,switch,12,A2,Hq,12,0.0,0.0
llama-3.3-70b,switch,12,A2,Hq,13,0.0,0.0
llama-3.3-70b,switch,12,A2,Hq,14,0.0,0.0
llama-3.3-70b,switch,12,A2,Hq,15,0.0,0.0
llama-3.3-70b,switch,13,A1,Hq,8,0.13962651449642915,0.13962651449642915
llama-3.3-70b,switch,13,A1,Hq,9,0.1141871042071636,0.1141871042071636
llama-3.3-70b,switch,13,A1,Hq,10,0.13962651449642915,0.13962651449642915
llama-3.3-70b,switch,13,A1,Hq,11,0.0,0.0
llama-3.3-70b,switch,13,A1,Hq,12,0.13962651449642915,0.13962651449642927
llama-3.3-70b,switch,13,A1,Hq,13,0.16590389707875963,0.16590389707875985
llama-3.3-70b,switch,13,A1,Hq,14,0.3055304115751888,0.3055304115751891
