model,condition,turn,runs_present,runs_paired,H1_bits,H2_bits,sum_H_bits,I_bits,H_system_bits,I_shuffled_bits,I_minus_shuffled_bits,hard_H1_bits,hard_H2_bits,hard_I_bits,hard_I_miller_madow_bits,hard_H_system_bits,p1_READ,p1_WRITE,p1_DECRYPT,p1_SUBMIT,p1_OTHER,p1_DONE,p2_READ,p2_WRITE,p2_DECRYPT,p2_SUBMIT,p2_OTHER,p2_DONE,tokH_A1_mean,tokS_A1_mean,tokH_A1_n,tokH_A2_mean,tokS_A2_mean,tokH_A2_n
gpt-4o-mini,switch,27,5,5,1.077002979251492,0.5800283076879448,1.6570312869394366,0.011907202301081998,1.6451240846383546,0.0007709041956149854,0.011136298105467013,0.9709505944546686,0.0,0.0,0.0,0.9709505944546686,0.5745547655715051,0.012936590778576423,0.4115796272105955,0.0009268561625527863,2.160276770222533e-06,0.0,0.09667074442064819,0.016953453183098786,0.8863645624216593,6.697627200830046e-06,4.542347392870993e-06,0.0,0.13316830712191077,0.0640665655185528,5,0.2875025585425354,0.3209604503577885,5
gpt-4o-mini,switch,28,5,5,1.5695744829961222,1.357446721179271,2.927021204175393,0.3212996583294405,2.6057215458459524,0.01842722779562056,0.30287243053381996,1.3709505944546685,0.9709505944546686,0.4199730940219748,0.4199730940219748,1.9219280948873623,0.03441870534812223,0.5595074856100704,0.19327669598121025,0.21278631696881103,1.079609178600127e-05,0.0,0.09552347724782792,0.42844057322993107,0.47602854922644716,2.0171991400102688e-06,5.383096653764278e-06,0.0,0.5239704708972426,0.7197586884731084,5,0.3505566323202331,0.35486294670555807,5
gpt-4o-mini,switch,29,5,5,1.283373617996214,1.2942250764001635,2.577598694396378,0.4462077875086097,2.131390906887768,0.036029569662284544,0.41017821784632513,0.9709505944546686,0.7219280948873623,0.3219280948873622,0.3219280948873622,1.3709505944546687,0.6615503586796805,0.1494932258154424,0.003435445902606774,0.18551136054579564,9.609056474647095e-06,0.0,0.13472226114547672,0.23055407109432902,0.6347050314381403,1.3830540663696374e-05,4.805781390125284e-06,0.0,0.37230493905934453,0.31725929341283676,5,0.11375036004141743,0.07766358405328803,5
gpt-4o-mini,switch,30,5,5,1.8974853361102466,1.0741526477080547,2.9716379838183014,0.6653653402037736,2.3062726436145278,0.03562557731156568,0.6297397628922079,1.9219280948873623,0.9709505944546686,0.9709505944546688,1.1152200985435652,1.9219280948873623,0.19878735685334473,0.4216226194779658,0.20313491464819217,0.17644678374175896,8.325278738252652e-06,0.0,0.014355765513875024,0.40954193206678535,0.5760737687599524,2.6800320029898796e-05,1.7333393573883694e-06,0.0,0.12445770044528337,0.07449874055476108,5,0.1495674193712471,0.11784041238597073,5
llama-3.3-70b,base,1,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.837869483721794e-05,8.052286851511689e-06,20,7.901338550599564e-05,7.12433011201045e-06,20
llama-3.3-70b,base,2,20,20,0.5861631651964464,9.770874146802744e-09,0.5861631749673205,3.1397107136399427e-13,0.5861631749670065,7.771561172376096e-16,3.1319391524675666e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14073602935086005,0.0,0.8592639706491398,0.0,2.9518960572176284e-10,0.0,0.0,0.0,0.9999999997048107,0.0,0.3042441536843795,0.23017215268958693,20,0.15145316285060517,0.11854575029099726,20
llama-3.3-70b,base,3,20,20,0.003450859162228397,0.0,0.003450859162228397,0.0,0.003450859162228397,0.0,0.0,0.28639695711595625,0.0,0.0,0.0,0.28639695711595625,0.0,0.0,0.000258272149168005,0.0,0.9997417278508319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0298764500881104,0.02210307566020276,20,0.00044905247070021,4.380328456839335e-05,20
llama-3.3-70b,base,4,20,20,0.3818062435759693,0.6631930051900596,1.044999248766029,0.0001321917653638316,1.044867057000665,3.758342455029151e-07,0.00013181593111832868,0.28639695711595625,0.0,0.0,0.0,0.28639695711595625,0.0,0.0,0.07431015459486148,0.0,0.9256898454051384,0.0,0.0,0.0,0.17241209846052072,0.0,0.8275879015394793,0.0,0.3436100286824605,0.35926346113497004,20,0.3760666446518794,0.3588383173880171,20
llama-3.3-70b,base,5,20,20,0.0002077295257336798,0.0,0.0002077295257336798,-3.203546369151544e-16,0.00020772952573400015,0.0,-3.203546369151544e-16,0.28639695711595625,0.0,0.0,0.0,0.28639695711595625,0.0,0.0,1.1649192088335e-05,0.0,0.9999883508079117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009090548691628406,0.011297295164053464,20,0.00054996681207242,5.337377491891566e-05,20
llama-3.3-70b,base,6,20,19,0.2642288864521542,0.3191021828542365,0.5833310693063907,0.0018049331814055103,0.5815261361249852,3.8392994374802925e-06,0.00180109388196803,0.2974722489192896,0.0,0.0,0.0,0.2974722489192896,0.0005958781776503639,0.0,0.043255414150441075,0.0,0.9561487076719086,0.0,0.00010436106458211053,0.0,0.05748536081438841,1.1204236367242105e-05,0.9423990738846623,0.0,0.4105031069495015,0.42445709134076115,19,0.4606671381036045,0.4776691537976956,20
llama-3.3-70b,base,7,20,19,0.29788240487470335,0.0,0.29788240487470335,5.551115123125783e-17,0.2978824048747033,2.220446049250313e-16,-1.6653345369377348e-16,0.2974722489192896,0.0,0.0,0.0,0.2974722489192896,0.052598119109464256,3.297075435133158e-05,6.283211701434962e-07,4.858719356671514e-10,0.9473682813291423,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.014284954548197063,0.007205207559033347,20,0.0006087423889993261,5.993007440747578e-05,19
llama-3.3-70b,base,8,20,19,0.023879835794105502,0.14595918041218384,0.16983901620628933,4.87838851329081e-05,0.16979023232115642,8.065452025696196e-08,4.870323061265114e-05,0.2974722489192895,0.2974722489192895,0.004220579197928731,0.004220579197928731,0.5907239186406502,0.0003697704534922,0.0,0.0018137352517826567,0.0,0.9978164942947251,0.0,0.0023262143362873682,0.0,0.016670525243269868,0.0,0.9810032604204428,0.0,0.2999954236601438,0.2869037768619894,20,0.38138105511044756,0.323098043415734,19
llama-3.3-70b,base,9,20,18,0.0,9.93827850252864e-10,9.93827850252864e-10,0.0,9.93827850252864e-10,1.6017132512044896e-16,-1.6017132512044896e-16,0.309543429150325,0.6143694458867567,0.00973003660186822,0.00973003660186822,0.9141828384352135,0.0,0.0,0.0,0.0,1.0,0.0,2.7198057174290936e-11,0.0,0.0,0.0,0.999999999972802,0.0,0.019983806922890212,0.013608606846148504,19,0.008989799944860084,0.0047966054399516305,19
llama-3.3-70b,base,10,20,20,0.07212551017172684,0.2926674177941704,0.36479292796589724,0.00031967255049381027,0.36447325541540343,5.246695298222193e-07,0.00031914788096398805,0.5689955935892812,0.7475846798245738,0.024820125232881685,0.024820125232881685,1.2917601481809733,0.004778250061399772,0.0,0.0028771590163917697,0.0,0.9923445909222084,0.0,0.04841512418126827,0.0,0.0011744841463963754,0.0,0.9504103916723354,0.0,0.3227897369128781,0.30992343149186774,20,0.3410980302859956,0.35946222874322487,20
llama-3.3-70b,base,11,20,20,0.13714022043636062,0.0010680160795529905,0.1382082365159136,1.862517197664948e-06,0.13820637399871594,2.5613025589343863e-09,1.8599558951060136e-06,0.4689955935892812,0.6098403047164004,0.024820125232881685,0.024820125232881685,1.0540157730728,2.041992725577075e-06,0.0,0.019230638045480725,0.0,0.9807673199617936,0.0,5.232734985620171e-05,0.0,1.4148085024175652e-05,0.0,0.9999335245651195,0.0,0.044647919810718764,0.04616675846062327,20,0.04856444479991158,0.05050238368618467,20
llama-3.3-70b,base,12,20,20,0.4559950082155552,0.11290337628805194,0.5688983845036072,0.0008528327470939123,0.5680455517565133,1.6308297628997437e-06,0.0008512019173310126,0.747584679824574,0.6098403047164004,0.03838971020210846,0.03838971020210846,1.319035274338866,0.08828800668517495,0.0,0.002545624884085348,0.0,0.9091663684307395,0.0,0.00329238909528238,0.0,0.010039989113055368,0.0,0.9866676217916623,0.0,0.2957924672609728,0.3097578698015916,20,0.33665211457268496,0.36405927161691876,20
llama-3.3-70b,base,13,20,20,0.0003256505351321925,0.0002770486767005426,0.0006026992118327351,4.116817998696745e-10,0.0006026988001509352,5.604689889276981e-13,4.111213308807468e-10,0.6098403047164004,0.747584679824574,0.03838971020210846,0.03838971020210846,1.319035274338866,1.9015966943834945e-05,0.0,0.0,0.0,0.9999809840330561,0.0,6.935492206850001e-06,0.0,8.070394560010607e-06,0.0,0.9999849941132333,0.0,0.056364058895552335,0.04393756504795374,20,0.04408226707671191,0.043705781326307244,20
llama-3.3-70b,base,14,20,17,0.16231351621505688,0.3905436902352646,0.5528572064503214,0.007759357900460229,0.5450978485498612,5.356088015728844e-05,0.00770579702030294,0.6722948170756378,1.1595547523787308,0.09962790569272029,0.09962790569272029,1.7322216637616483,0.023671444515723134,0.0,4.601078301886471e-05,0.0,0.9762825447012579,0.0,0.06711452332799822,0.0,0.003779861504793656,0.0,0.9291056151672081,0.0,0.25256858473180666,0.28106998322917215,20,0.26679642333525333,0.26526871593680346,17
llama-3.3-70b,base,15,20,19,0.002977149561991276,0.35464078473268457,0.35761793429467587,1.7065961869400237e-05,0.35760086833280647,2.660389808450958e-08,1.7039357971315727e-05,0.7424875695421236,1.1050139971135324,0.13320381570773487,0.13320381570773487,1.7142977509479211,0.00021851091591616845,0.0,2.047644834830758e-07,0.0,0.9997812843196003,0.0,0.022704102016982523,0.000776981536103579,0.02916151892729164,0.0,0.9473573975196223,0.0,0.055898322834975644,0.04434583590372641,20,0.08877630718664524,0.09709954372083753,19
llama-3.3-70b,base,16,20,20,0.31566996096105504,0.05664448418497014,0.3723144451460252,0.0002487224910037167,0.37206572265502147,4.3817349054675603e-07,0.00024828431751316993,0.7219280948873623,0.8812908992306927,0.11774369689072062,0.11774369689072062,1.4854752972273344,0.048621181253997316,0.0,0.0037256708024164934,1.19856153037468e-07,0.9476530280874332,0.0,0.003935874350085228,0.0,0.001859105477078384,0.0,0.9942050201728365,0.0,0.2628297421301954,0.28110757289013477,20,0.2848165066308789,0.2500454278689579,20
llama-3.3-70b,base,17,20,19,0.01133250474077634,0.027593474088398465,0.038925978829174805,3.525024893001605e-06,0.038922453804281804,5.351455480140377e-09,3.5196734375214644e-06,0.7424875695421236,1.1050139971135324,0.13320381570773487,0.13320381570773487,1.7142977509479211,0.0009567513346298842,0.0,2.103027467348421e-05,0.0,0.9990222183906967,0.0,0.0014849956435909984,0.0,0.0010095466020275368,0.0,0.9975054577543815,0.0,0.09171278458407409,0.08146399286628554,20,0.1299850213808661,0.13957098393377493,19
llama-3.3-70b,base,18,20,20,0.1720374715202339,0.2872601965150801,0.459297668035314,0.001604165274666669,0.45769350276064735,2.3582397176147296e-06,0.0016018070349490543,0.934068055375491,1.236160254373812,0.18684521152028943,0.15077783549806534,1.9833830982290135,0.021698739659074713,0.0,0.0020461789659890887,0.0,0.9762550813749362,0.0,0.001361304162475769,0.0,0.046750828368956644,0.0,0.9518878674685676,0.0,0.2005950182392592,0.2575953718506055,20,0.234437469831549,0.2506268231139268,20
llama-3.3-70b,base,19,20,18,0.007698313989329859,0.03179981180425641,0.03949812579358627,2.248281870724511e-06,0.039495877511715544,3.9019420819408346e-09,2.2443799286425703e-06,0.9182958340544896,0.9910760598382222,0.018310781820059185,-0.021764080426856465,1.8910611120726526,0.0005044601347474332,0.0,9.792638231945555e-05,0.0,0.9993976134829331,0.0,0.002396864454458586,0.0,0.0006184755692513709,0.0,0.9969846599762902,0.0,0.10978860669030667,0.10758089146637075,19,0.16612522732144297,0.19758086378031212,19
llama-3.3-70b,base,20,20,17,0.04052661974598849,0.27924093588788856,0.31976755563387704,0.00025543113717657606,0.31951212449670047,5.24577406513238e-07,0.0002549065597700628,1.086312840741288,1.3792804872910605,0.09103727965046504,0.006172865480526021,2.3745560483818835,0.002218223141355741,0.0,0.0016660971735613882,0.0,0.996115679685083,0.0,0.0476904467057159,0.0,0.00020041389345151176,0.0,0.9521091394008325,0.0,0.2490478019398414,0.35277472369777463,17,0.16800577338555328,0.1628192758584361,20
llama-3.3-70b,base,21,20,20,0.1163659128641329,0.11489744517398016,0.23126335803811307,0.00029697795459651677,0.23096638008351655,4.1034743133994134e-07,0.00029656760716517683,1.236160254373812,1.2344977967946407,0.03745183182195788,-0.03468292022249028,2.433206219346495,0.0008395192942391496,0.0,0.014052217352481777,0.0,0.9851082633532791,0.0,0.010299222396807592,0.0,0.0033268332558480896,0.0,0.9863739443473444,0.0,0.08735019033531635,0.09350023244327826,20,0.17217566443688975,0.16517153471672058,20
llama-3.3-70b,base,22,20,19,0.15572575561112645,0.04696106173291101,0.20268681734403746,0.0003876530936484657,0.202299164250389,2.127655676559259e-06,0.0003855254379719064,0.8997437586982627,1.4618381992568747,0.1017827345545701,0.025851416613045713,2.2597992234005675,0.021138141725265045,0.0,0.0006635246159377924,0.0,0.978198333658797,0.0,0.00483273392885334,0.0,0.0002067855584797421,0.0,0.9949604805126668,0.0,0.21170949763858066,0.23872241193133292,20,0.12006248383174546,0.10105740803579033,19
llama-3.3-70b,base,23,20,19,0.17632588715646969,0.025145212726966182,0.20147109988343587,8.627548666279017e-05,0.20138482439677308,1.3877808044404638e-07,8.613670858234612e-05,0.8314743880097293,1.2363864108712896,0.09157852010744194,0.05361286113667975,1.9762822787735768,0.026317451705962294,0.0,4.7731987935673686e-05,0.0,0.973634816306102,0.0,0.002248530700830412,0.0,0.00015029346631308227,0.0,0.9976011758328565,0.0,0.07794869045145757,0.06069515561087859,19,0.1990854977693863,0.19635032850799514,20
llama-3.3-70b,base,24,20,20,0.13480075586303464,0.04512599293648936,0.179926748799524,0.00012151272378257971,0.17980523607574142,1.6788780890508725e-07,0.00012134483597367463,1.236160254373812,1.295461844238322,0.09226822644493282,0.020133474400484658,2.4393538721672012,0.016291565117542966,0.0,0.0013435191313048399,0.0,0.9823649157511521,0.0,0.0003102356001965269,0.0,0.004436665791116895,0.0,0.9952530986086867,0.0,0.23317874136397063,0.23067881626762174,20,0.0769294948804142,0.08460978785508269,20
llama-3.3-70b,base,25,20,18,0.29280225825375583,0.2906283411370539,0.5834305993908098,0.0018207214079484224,0.5816098779828613,6.6056106527989655e-06,0.0018141157972956234,0.964078764808229,1.541982284286398,0.11247873937659758,0.03232901488276628,2.3935823097180293,0.007584362670352325,0.0,0.03711459041123984,0.0,0.9553010469184078,0.0,0.05099965570290624,0.0,0.0,0.0,0.9490003442970938,0.0,0.10360684731506853,0.08348853682418027,19,0.1408157141136522,0.1549998363415884,19
llama-3.3-70b,base,26,20,18,0.1718509831904072,0.02181746095119768,0.1936684441416049,7.104017777959104e-05,0.1935974039638253,1.2230678811397944e-07,7.091787099147706e-05,1.2516291673878228,1.5304930567574824,0.2774288033161647,0.19727907882233342,2.5046934208291405,0.02514859193516283,0.0,0.0001730126768744943,0.0,0.9746783953879627,0.0,0.0006191236203048285,0.0,0.0012989206362996415,0.0,0.9980819557433954,0.0,0.16176616160328383,0.19527395418039356,19,0.06959492496335447,0.06550228867420001,19
llama-3.3-70b,base,27,20,20,0.18367103897573384,0.43714570209615156,0.6208167410718854,0.0019059221559116768,0.6189108189159738,3.3021648866427e-06,0.001902619991025034,1.2192407046368487,1.3366664819166874,0.14721221699069398,0.1111448409684699,2.408694969562842,0.009997850092474033,0.0,0.013483451072478572,0.0,0.9765186988350474,0.0,0.024485576084933992,0.0,0.04686532178908516,0.0,0.9286491021259808,0.0,0.1236557242267144,0.11774967917399579,20,0.15020474553249616,0.15511420602304288,20
llama-3.3-70b,base,28,20,18,0.20437483369274506,0.27579351601476665,0.4801683497075117,0.001681429494932829,0.4784869202125789,3.427065804639806e-06,0.0016780024291281892,1.0,1.1941737342569119,0.08643848163480738,0.046363619387891734,2.1077352526221045,0.03147753690419739,0.0,0.0001910099611922889,0.0,0.9683314531346103,0.0,0.046449030477138616,0.0,0.00036562502857288333,0.0,0.9531853444942886,0.0,0.21182966162346561,0.1866483470702849,20,0.1020515559208928,0.09982205484936028,18
llama-3.3-70b,base,29,20,19,0.036896741013742365,0.036145756593155706,0.07304249760689807,2.2629997562001458e-05,0.07301986760933607,1.0264609423549231e-07,2.2527351467765966e-05,0.9980008838722996,1.3235315761100483,0.05526202308630079,-0.02066929485522359,2.266270436896047,0.0032919055871687268,0.0,0.0003926801567266263,0.0,0.9963154142561048,0.0,0.0035244198031971633,0.0,0.0001682869739158229,0.0,0.996307293222887,0.0,0.1336691794096443,0.12785075262573428,19,0.21610292761735989,0.21593189360037107,20
llama-3.3-70b,base,30,20,18,0.0004691860434949208,0.29434423500084483,0.2948134210443398,2.1546580135645144e-06,0.2948112663863262,3.759472677611342e-09,2.150898540886903e-06,1.5715416718219246,1.4806821149663847,0.16116267471565715,0.04093808797491019,2.891061112072652,2.781020565502222e-05,0.0,3.5809628699871133e-07,0.0,0.9999718316980579,0.0,9.795276119091092e-05,0.0,0.05154067073766653,0.0,0.9483613765011426,0.0,0.28287051250982687,0.28060317228657555,19,0.15485808882351831,0.16587105951219788,19
llama-3.3-70b,placebo,1,20,19,2.9262166602609382e-08,0.0,2.9262166602609382e-08,0.0,2.9262166602609382e-08,0.0,0.0,0.5907239186406502,0.0,0.0,0.0,0.5907239186406502,0.0,0.0,9.306184204850658e-10,0.0,0.9999999990693816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010160723219059626,0.014857291928384203,19,8.687893266489275e-05,7.85668475453372e-06,20
llama-3.3-70b,placebo,2,20,18,0.6245352039427018,1.0357192772317686e-08,0.6245352142998946,1.0125233984581428e-13,0.6245352142997933,2.220446049250313e-16,1.0103029524088925e-13,0.6143694458867568,0.0,0.0,0.0,0.6143694458867568,0.0,0.0,0.15595130497871615,0.0,0.8440486950212838,0.0,3.1373621302735124e-10,0.0,0.0,0.0,0.9999999996862639,0.0,0.2863972488903281,0.23431596170847147,18,0.1608979774836415,0.1514727123723532,20
llama-3.3-70b,placebo,3,20,18,0.1925513901663497,0.31167277574985686,0.5042241659162066,0.00248169239358198,0.5017424735226246,4.405880630331538e-06,0.0024772865129516486,1.0529407605626346,0.0,0.0,0.0,1.0529407605626346,0.0,0.0,0.029633669774408043,0.0,0.9703663302255919,0.0,0.0553289264027034,0.00022615392846308334,4.3650671980663815e-07,3.3327731112677923e-09,0.9444444798293407,0.0,0.019910917759105248,0.013715672549537723,19,0.0011187893781422526,0.0001467600500628879,19
llama-3.3-70b,placebo,4,20,19,0.4710605286017719,0.37446761160048747,0.8455281402022594,4.8800130610482384e-05,0.8454793400716489,1.4677115334205126e-07,4.865335945714033e-05,0.2974722489192895,0.2974722489192895,0.004220579197928731,0.004220579197928731,0.5907239186406502,6.5514937540356306e-12,0.0,0.10065248877865292,0.0,0.8993475112147957,0.0,0.0,0.0,0.07230511854951993,0.0,0.92769488145048,0.0,0.3668137878701676,0.3741714849917387,20,0.36878535893691494,0.2991220578308144,19
llama-3.3-70b,placebo,5,20,20,0.06336800333404505,0.005411850929682494,0.06877985426372754,4.623302794160011e-06,0.06877523096093338,6.319803180776518e-09,4.616982990979235e-06,0.28639695711595625,0.4689955935892812,0.007807870880663481,0.007807870880663481,0.747584679824574,0.0,0.0,0.007449916392241194,0.0,0.9925500836077589,0.0,0.0,0.0,0.00042845993983655576,0.0,0.9995715400601635,0.0,0.0251953590047446,0.01638687119464661,20,0.03624696138575241,0.04162305159703017,20
llama-3.3-70b,placebo,6,20,19,0.44155165695739196,0.307192707298738,0.74874436425613,0.0015519773816583537,0.7471923868744716,3.979244636687085e-06,0.0015479981370216667,0.2974722489192895,0.7742433029172697,0.01343850861022533,0.01343850861022533,1.058277043226334,1.8218558786778947e-05,0.0,0.09143483316154494,0.0,0.9085469482796681,0.0,0.0005011349123710182,0.0,0.0534839117964864,0.0,0.9460149532911424,0.0,0.42894969199333693,0.48761026568870414,20,0.39173565691786477,0.3985584326943314,19
llama-3.3-70b,placebo,7,20,18,0.0,0.0634171057038193,0.0634171057038193,0.0,0.0634171057038193,0.0,0.0,0.3095434291503252,0.6500224216483541,0.015077316632474025,0.015077316632474025,0.9444885341662053,0.0,0.0,0.0,0.0,1.0,0.0,2.400220121263048e-11,0.0,0.007456874141905212,0.0,0.9925431258340924,0.0,0.02220327777098413,0.012186772439397664,19,0.05966653660085848,0.06217509819213024,19
llama-3.3-70b,placebo,8,20,17,0.12263515628683523,0.1612873170336428,0.28392247332047804,0.00018900981074582157,0.2837334635097322,8.830470044074445e-07,0.00018812676374141413,0.5225593745369408,0.7871265862012689,0.048914166841415474,0.048914166841415474,1.2607717938967942,0.0007084182145300883,0.0,0.015100510165267766,8.349934714318236e-05,0.9841075722730589,0.0,0.0011567260059351433,0.0,0.013555330518663774,0.004936547624239029,0.980351395851162,0.0,0.40695964367862175,0.46513113159163816,19,0.34189075452267015,0.3592671892105991,18
llama-3.3-70b,placebo,9,20,19,0.4108057801526579,0.022133480532165933,0.4329392606848238,0.00022323803716672863,0.4327160226476571,3.516212807586072e-07,0.00022288641588597002,0.4854607607459135,1.0214554656116668,0.04949134494840912,0.04949134494840912,1.457424881409171,0.05732738229313585,7.90183722730158e-05,0.01202082285530199,7.062144385902183e-10,0.9305727757730748,0.0,0.0,0.0,0.0021480709566765437,0.0,0.9978519290433234,0.0,0.060361669373092175,0.05099484117597071,20,0.08367683730383038,0.11132511039458244,19
llama-3.3-70b,placebo,10,20,19,0.25781184447178807,0.1708933391961176,0.42870518366790566,0.0008397972090379846,0.4278653864588677,1.6515102558289918e-06,0.0008381456987821556,0.4854607607459135,0.9132829641650988,0.038216413467303756,0.038216413467303756,1.3605273114437084,0.0034861524909596017,0.0,0.036184364044245645,0.0,0.9603294834647947,0.0,0.0001871113163664038,0.0,0.024934211513467707,0.0,0.9748786771701657,0.0,0.37291649937286264,0.41955932168410803,19,0.3278648198346511,0.28907215997290475,20
llama-3.3-70b,placebo,11,20,18,0.014468120027298245,0.004146007926700163,0.01861412795399841,5.27207964493015e-07,0.018613600746033916,8.954630231761129e-10,5.263125014698389e-07,0.9444885341662053,1.134969974603941,0.31060467115414636,0.31060467115414636,1.768853837616,0.0010895578624301723,0.0,0.00015410354575904445,0.0,0.9987563385918108,0.0,0.00018726519531658522,0.0,0.0001063450891344107,0.0,0.999706389715549,0.0,0.06626251739970666,0.06721850736739052,19,0.08879507574588223,0.07391855678180119,19
llama-3.3-70b,placebo,12,20,17,0.5543237894534366,0.0279963960005822,0.5823201854540189,0.00031821621806238376,0.5820019692359565,7.092561579158385e-07,0.0003175069619044679,0.5225593745369408,1.1660870601063933,0.07994626912344294,0.07994626912344294,1.6087001655198911,0.05886857168144844,0.0,0.03837996363098021,0.0,0.9027514646875714,0.0,0.00026165306517466393,0.0,0.002418551121331597,0.0,0.9973197958134935,0.0,0.3568023107102432,0.3552426829693065,17,0.35206787996752215,0.3481380910938373,20
llama-3.3-70b,placebo,13,20,18,0.0027188348740836486,0.020841195084767516,0.023560029958851165,5.5900903188702e-07,0.023559470949819278,9.497824089710338e-10,5.58059249478049e-07,1.1221136771091087,1.224394445405986,0.3171011773494943,0.27702631510257864,2.0294069451656007,0.00019778635362085,0.0,0.0,0.0,0.9998022136463791,0.0,6.544697966774686e-05,0.0,0.0018915027716922125,0.0,0.9980430502486399,0.0,0.04930770116135887,0.03728197210072117,19,0.10334769006444038,0.11130334468764297,19
llama-3.3-70b,placebo,14,20,19,0.22475377692405302,0.532351227683374,0.757105004607427,0.067770539689056,0.689334464918371,0.00045668452278546656,0.06731385516627053,0.7742433029172697,1.528801814525318,0.22455344341340355,0.18658778444264135,2.078491674029184,0.005313294973317802,0.0,0.025393369782779035,0.0005221483257991631,0.968771186918104,0.0,0.0013572958346367479,0.0,0.00339995497754849,0.0,0.8899795912930778,0.10526315789473684,0.39033558162253873,0.428199705632918,20,0.33173841402126997,0.326012749439789,17
llama-3.3-70b,placebo,15,20,20,0.014724454321462537,0.4875731258202522,0.5022975801417148,0.00016228223690684107,0.5021352979048079,2.558622961279511e-07,0.00016202637461071312,0.6098403047164003,1.8128876215181604,0.07628858156354523,0.004153829519097069,2.3464393446710154,0.00101666160591874,0.0,4.80765107230532e-06,0.0002256828385054,0.9987528479045036,0.0,0.0003876923227500914,0.0,0.00125184092681424,0.0,0.8983604667504356,0.1,0.054143128641358854,0.0605009873236666,20,0.1753785586285759,0.152868455295234,18
llama-3.3-70b,placebo,16,20,17,0.03453624249977286,0.6868398071622182,0.721376049661991,0.00029065302775987956,0.7210853966342311,6.507152428003593e-07,0.0002900023125170792,0.5225593745369408,1.7130788426267936,0.1047121364333976,0.0622799293484281,2.1309260807303367,0.0009325649454629705,0.0,0.0023382925397858172,0.0,0.9967291425147512,0.0,4.506735725997211e-06,0.0,0.0013214513876388051,1.686926165965294e-05,0.8221865843796814,0.17647058823529413,0.39861687877899193,0.43959419628443763,19,0.2819440407966448,0.2836147540385815,15
llama-3.3-70b,placebo,17,20,19,0.027775210454903356,0.7494933408755,0.7772685513304034,0.0005776321290107411,0.7766909192013927,1.2007509087030854e-06,0.000576431378102038,1.0214554656116668,1.8710191208788398,0.28241104561343455,0.20647972767191017,2.6100635408770723,0.0002956413870112737,0.0,0.002347080304545421,0.0,0.9973572783084432,0.0,6.740357042632105e-05,0.0,0.0004966213642928211,0.0,0.7889096592758071,0.21052631578947367,0.11564777066511898,0.13020239181145973,19,0.1411451282257397,0.15015510836721124,16
llama-3.3-70b,placebo,18,20,16,0.22318664958136,0.8129196099538177,1.0361062595351778,0.015226997590447322,1.0208792619447304,3.9301318182971556e-05,0.01518769627226435,1.061278124459133,1.771782221599798,0.18366287571123197,0.09349443565567175,2.649397470347699,0.03590410562518355,0.0,0.0,0.0,0.9640958943748165,0.0,1.5196606354629472e-05,0.0,9.62100534688375e-05,0.0,0.7498885933401765,0.25,0.35573811003587813,0.36246018371392724,18,0.2143266703192646,0.20111106088270425,14
llama-3.3-70b,placebo,19,20,19,0.12808813215639542,0.8331099702846201,0.9611981024410154,0.007865544377848921,0.9533325580631665,1.4140385547589673e-05,0.007851403992301331,0.8314743880097291,1.5243166733459836,0.02398838773142664,-0.05194293021009774,2.331802673624286,0.0,0.0,0.017659260985289676,0.0,0.9823407390147104,0.0,3.551543810212283e-06,0.0,0.0,0.00011086473166107369,0.7367276889876866,0.2631578947368421,0.09338320268879963,0.05685773893497953,19,0.09839570161255629,0.0953769950809337,15
llama-3.3-70b,placebo,20,20,18,0.5159932553896146,0.8646394891004324,1.380632744490047,0.02457890584832123,1.3560538386417258,9.457934136847257e-05,0.024484326506952758,0.8524051786494786,1.495538029919111,0.02031039927795364,-0.05983932521587766,2.327632809290636,0.11378049648900143,0.0003718912477972166,3.6140878351767773e-06,9.522909815630228e-10,0.8858439972230753,0.0,7.361683611129444e-05,0.0,0.0008293987721233833,0.00013416254641424442,0.7211850440675733,0.2777777777777778,0.28284678880212444,0.2635199833264037,18,0.257406604021847,0.27132398702904115,15
llama-3.3-70b,placebo,21,20,18,0.00015948648361096914,0.8524051786494786,0.8525646651330896,1.3481883019306196e-05,0.8525511832500703,4.7858559337754514e-08,1.3434024459968441e-05,0.9640787648082292,1.495538029919111,0.013000127099132008,-0.06714959739469929,2.4466166676282084,6.917627202822222e-06,0.0,1.4868492102651888e-06,0.0,0.9999915955235869,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.2777777777777778,0.1446429501145775,0.12407884449044675,18,0.11310003985007411,0.0893783001534059,15
