model,condition,seed,turn,agent,pos,H_lower_bits,H_lower_re,H_renorm_bits,H_renorm_re,coverage,coverage_re,k
qwen3-235b,base,6,27,A2,4,5.4107167897333e-06,2.512649003953312e-07,5.4107167897333e-06,2.640218509470811e-07,1.0,1.0000000088424459,20
qwen3-235b,base,7,1,A2,7,1.3959056864666406,1.3959051705189545,1.3959056864666406,1.40682775826535,1.0,0.8541318404273734,20
qwen3-235b,base,7,1,A2,8,1.3959051705189545,1.3959051705189545,1.3959051705189545,1.40682775826535,1.0,0.8541318404273734,20
qwen3-235b,base,7,1,A2,9,1.3959056864666406,1.3959051705189545,1.3959056864666406,1.40682775826535,1.0,0.8541318404273734,20
qwen3-235b,base,7,1,A2,15,6.719444767409231e-06,3.4517854105383144e-06,6.719444767409231e-06,3.4659125173423065e-06,1.0,1.0000000097921877,20
qwen3-235b,base,7,1,A2,17,6.668756337911911e-06,2.369209440632909e-06,6.668756337911911e-06,2.324485846332144e-06,1.0,0.9999999689999163,20
qwen3-235b,base,7,1,A1,4,8.831693970012971e-06,2.3263826769026143e-07,8.831693970012971e-06,2.4366303693444235e-07,1.0,1.000000007641789,20
qwen3-235b,base,7,1,A1,13,1.928425458642665e-06,5.525662199243971e-07,1.928425458642665e-06,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,base,7,1,A1,14,1.1903287259331186e-05,5.525662199243971e-07,1.1903287259331186e-05,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,base,7,1,A1,15,3.648244012532804e-06,5.525662199243971e-07,3.648244012532804e-06,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,base,7,1,A1,17,0.0004632328844925,0.0004609971153003209,0.0004632328844925,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,base,7,1,A1,18,0.0004628889206669,0.0004609971153003209,0.0004628889206669,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,base,7,1,A1,19,0.0074346267288682,0.0004609971153003209,0.0074346267288682,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,base,7,2,A2,5,0.0921470168065915,0.0015659589210821987,0.0921470168065915,0.001565907530241011,1.0,0.999999964339877,20
qwen3-235b,base,7,2,A2,9,0.0017058837941379,1.2948911831462451e-05,0.0017058837941379,1.3060380016644704e-05,1.0,1.0000000772645548,20
qwen3-235b,base,7,2,A2,10,0.3098091196389259,1.2948911831462451e-05,0.3098091196389259,1.3060380016644704e-05,1.0,1.0000000772645548,20
qwen3-235b,base,7,2,A2,11,0.0096787800052152,1.2948911831462451e-05,0.0096787800052152,1.3060380016644704e-05,1.0,1.0000000772645548,20
qwen3-235b,base,7,2,A2,15,1.3718310072276116e-05,6.478060698722413e-07,1.3718310072276116e-05,6.807311756830327e-07,1.0,1.0000000228219548,20
qwen3-235b,base,7,2,A2,16,2.5396114365089607e-06,6.478060698722413e-07,2.5396114365089607e-06,6.807311756830327e-07,1.0,1.0000000228219548,20
qwen3-235b,base,7,2,A2,25,2.1197621294774693e-06,7.439028907592015e-07,2.1197621294774693e-06,7.822935079427863e-07,1.0,1.0000000266103621,20
qwen3-235b,base,7,2,A2,37,1.236858355621328e-06,3.298129622183999e-08,1.236858355621328e-06,3.447410318868333e-08,1.0,1.000000001034735,20
qwen3-235b,base,7,2,A2,38,4.848471574170842e-06,3.298129622183999e-08,4.848471574170842e-06,3.447410318868333e-08,1.0,1.000000001034735,20
qwen3-235b,base,7,2,A2,43,1.5442404274181713e-05,8.241005539944141e-07,1.5442404274181713e-05,8.71567184918489e-07,1.0,1.0000000329013807,20
qwen3-235b,base,7,2,A2,57,1.734972247891078e-06,3.591130091728101e-07,1.734972247891078e-06,3.7882296792038464e-07,1.0,1.0000000136619058,20
qwen3-235b,base,7,2,A2,61,0.0310382960415119,0.031033652532429068,0.0310382960415119,0.02935579278692438,1.0,0.9988121195844668,20
qwen3-235b,base,7,2,A2,62,0.0310352003738062,0.031033652532429068,0.0310352003738062,0.02935579278692438,1.0,0.9988121195844668,20
qwen3-235b,base,7,2,A2,68,4.802592178431276e-06,3.3106400391536163e-07,4.802592178431276e-06,3.4899595605465264e-07,1.0,1.000000012429485,20
qwen3-235b,base,7,2,A2,78,4.501815995808862e-06,2.2660468035836773e-06,4.501815995808862e-06,2.3889075813913046e-06,1.0,1.0000000851607391,20
qwen3-235b,base,7,2,A2,84,1.0195463492513983e-05,7.365105476407264e-07,1.0195463492513983e-05,7.752583965373895e-07,1.0,1.0000000268579763,20
qwen3-235b,base,7,2,A2,95,0.0668598974728855,1.9303452119321387e-05,0.0668598974728855,1.937681814595105e-05,1.0,1.0000000508541362,20
qwen3-235b,base,7,2,A2,100,0.0021661395069316,2.648757860981456e-07,0.0021661395069316,2.7820166112291145e-07,1.0,1.0000000092367944,20
qwen3-235b,base,7,2,A2,104,0.1053985843838159,1.5706429241803938e-08,0.1053985843838159,1.6388899069263353e-08,1.0,1.000000000473052,20
qwen3-235b,base,7,2,A2,109,9.2417935510992e-06,1.2679951138355928e-07,9.2417935510992e-06,1.3270319877619232e-07,1.0,1.0000000040921246,20
qwen3-235b,base,7,2,A2,114,0.0222596566550973,4.6576340593585435e-05,0.0222596566550973,4.681859480255084e-05,1.0,1.0000001679232573,20
qwen3-235b,base,7,2,A2,125,0.6896503736685566,0.21538389732779717,0.6896503736685566,0.21538396686907657,1.0,1.0000000566614924,20
qwen3-235b,base,7,2,A2,134,0.4606646824091153,0.02536480226552762,0.4606646824091153,0.02536428592198777,1.0,0.9999996356929152,20
qwen3-235b,base,7,2,A1,3,0.3303548748548732,0.00073061316381557,0.3303548748548732,0.0007289268784643349,1.0,0.9999988305645179,20
qwen3-235b,base,7,2,A1,7,1.0595622641175069,0.5495207105690965,1.0595622641175069,0.5495205415451947,1.0,0.9999998107604643,20
qwen3-235b,base,7,2,A1,16,0.0001422969082733,1.119876046199165e-06,0.0001422969082733,1.1787642308828625e-06,1.0,1.0000000408182117,20
qwen3-235b,base,7,2,A1,18,0.0418730055577393,1.2672532426489496e-06,0.0418730055577393,1.3336621964916985e-06,1.0,1.0000000460312206,20
qwen3-235b,base,7,2,A1,21,0.000801832624869,4.494761943983204e-06,0.000801832624869,4.4185466178702825e-06,1.0,0.9999999471713984,20
qwen3-235b,base,7,2,A1,44,8.771162649230494e-06,1.2767884610091615e-10,8.771162649230494e-06,1.3215691601019574e-10,1.0,1.000000000003104,20
qwen3-235b,base,7,2,A1,50,0.0010246103964903,1.0284602916888496e-06,0.0010246103964903,1.083816378291812e-06,1.0,1.0000000383699434,18
qwen3-235b,base,7,4,A2,4,8.5111193100246e-06,5.999824020979833e-07,8.5111193100246e-06,6.317612700023142e-07,1.0,1.000000022027442,20
qwen3-235b,base,7,4,A2,7,0.143530128073389,4.466806413817046e-07,0.143530128073389,4.686827751075646e-07,1.0,1.0000000152507218,20
qwen3-235b,base,7,5,A1,3,0.0266732871739071,0.00022540191232031385,0.0266732871739071,0.00022384029044138272,1.0,0.9999989173976411,20
qwen3-235b,base,7,5,A1,7,1.690038377885645,1.6843022974164823,1.690038377885645,1.68444804454641,1.0,0.9993982046395321,20
qwen3-235b,base,7,5,A1,12,5.543127862607394e-06,8.996187798880394e-07,5.543127862607394e-06,9.505435357169216e-07,1.0,1.0000000352983736,20
qwen3-235b,base,7,5,A1,16,1.4646325418435197e-05,1.2582538036494773e-05,1.4646325418435197e-05,1.2616410808401163e-05,1.0,1.0000000234790214,20
qwen3-235b,base,7,5,A1,19,7.920129879017761e-05,7.834138629443471e-05,7.920129879017761e-05,7.745313855481216e-05,1.0,0.9999993842803383,20
qwen3-235b,base,7,5,A1,20,7.954526335383421e-05,7.834138629443471e-05,7.954526335383421e-05,7.745313855481216e-05,1.0,0.9999993842803383,20
qwen3-235b,base,7,5,A1,24,0.0010190381645859,0.001017318341111566,0.0010190381645859,0.001017246222714847,1.0,0.9999999499760635,20
qwen3-235b,base,7,5,A1,29,2.121031169141473e-05,2.2888563662216458e-07,2.121031169141473e-05,2.4036364389984354e-07,1.0,1.0000000079559497,20
qwen3-235b,base,7,5,A1,30,6.076260256695432e-06,2.2888563662216458e-07,6.076260256695432e-06,2.4036364389984354e-07,1.0,1.0000000079559497,20
qwen3-235b,base,7,5,A1,38,5.604084365183723e-05,2.90113819180788e-06,5.604084365183723e-05,3.0610083634429567e-06,1.0,1.0000001108137877,20
qwen3-235b,base,7,5,A1,41,0.2120665144739881,1.1260925822590353e-06,0.2120665144739881,1.1879996031884092e-06,1.0,1.0000000429107114,20
qwen3-235b,base,7,5,A1,45,0.1074538688358294,0.10745042919494933,0.1074538688358294,0.10438834842298333,1.0,0.997709142953642,20
qwen3-235b,base,7,5,A1,46,0.1074536968543062,0.10745042919494933,0.1074536968543062,0.10438834842298333,1.0,0.997709142953642,20
qwen3-235b,base,7,5,A1,47,0.1074524929823312,0.10745042919494933,0.1074524929823312,0.10438834842298333,1.0,0.997709142953642,20
qwen3-235b,base,7,5,A1,51,0.0933123806069859,0.00023396809619989392,0.0933123806069859,0.00023177986982648302,1.0,0.9999984829921894,20
qwen3-235b,base,7,5,A1,58,0.2811009543287841,0.28080661014450264,0.2811009543287841,0.28080650811359725,1.0,0.9999999121852845,20
qwen3-235b,base,7,7,A2,6,0.7633535782630111,0.5686943428955199,0.7633535782630111,0.5686843026307221,1.0,0.9999885123150636,20
qwen3-235b,base,7,7,A2,7,1.0716168010019875,0.5686943428955199,1.0716168010019875,0.5686843026307221,1.0,0.9999885123150636,20
qwen3-235b,base,7,7,A2,9,0.4856536430513903,2.9907655082976393e-05,0.4856536430513903,2.9801343797173233e-05,1.0,0.9999999263091071,20
qwen3-235b,base,7,7,A2,14,0.530895874928538,0.0003049322922716417,0.530895874928538,0.00030401469611494186,1.0,0.999999363836552,20
qwen3-235b,base,7,7,A2,18,0.0098374344864709,0.00016941221270222413,0.0098374344864709,0.00016889668337214826,1.0,0.999999642620396,20
qwen3-235b,base,7,7,A2,23,0.3771493212966973,0.0048118512095419955,0.3771493212966973,0.004811684443436226,1.0,0.9999998840197192,20
qwen3-235b,base,7,7,A2,28,0.867843250489485,0.8672203890193173,0.867843250489485,0.8672203305760179,1.0,0.9999998984433098,20
qwen3-235b,base,7,7,A2,31,0.0041906222886948,3.2833887329367617e-06,0.0041906222886948,3.2834903418704407e-06,1.0,1.00000000007043,20
qwen3-235b,base,7,7,A2,36,0.0001019189721695,4.5991310524121104e-07,0.0001019189721695,4.836134966372057e-07,1.0,1.0000000164278648,20
qwen3-235b,base,7,7,A2,41,0.31328549202248,0.008706354482894554,0.31328549202248,0.008705876789651743,1.0,0.9999996668780108,20
qwen3-235b,base,7,7,A1,5,0.5653381876602513,0.12215755882784159,0.5653381876602513,0.12199352674776323,1.0,0.9998757908523092,20
qwen3-235b,base,7,7,A1,7,1.137922789897395,1.1280716079528996,1.137922789897395,1.1280573042966906,1.0,0.9999545345466523,20
qwen3-235b,base,7,7,A1,10,5.061463273727758e-05,4.941075567787809e-05,5.061463273727758e-05,4.9033747747349014e-05,1.0,0.9999997386690997,20
qwen3-235b,base,7,7,A1,15,0.0001311704988655,0.00013013860402650472,0.0001311704988655,0.00013013002632620817,1.0,0.9999999940538549,20
qwen3-235b,base,7,7,A1,16,0.0001316864454035,0.00013013860402650472,0.0001316864454035,0.00013013002632620817,1.0,0.9999999940538549,20
qwen3-235b,base,7,7,A1,18,0.0013640704946652,4.4369535474127734e-05,0.0013640704946652,4.395013463068304e-05,1.0,0.9999997092845893,20
qwen3-235b,base,7,7,A1,38,1.1393192093188128e-05,4.8578960543347525e-06,1.1393192093188128e-05,4.947190071413708e-06,1.0,1.0000000618941065,20
qwen3-235b,base,7,7,A1,44,2.2694135096130788e-05,1.8050626013411433e-05,2.2694135096130788e-05,1.8048729739025375e-05,1.0,0.9999999986855863,20
qwen3-235b,base,7,7,A1,50,1.3209374666767038e-05,1.0629641812968336e-05,1.3209374666767038e-05,1.0727598446566566e-05,1.0,1.000000067898867,19
qwen3-235b,base,7,7,A1,51,0.0150076303971244,1.0629641812968336e-05,0.0150076303971244,1.0727598446566566e-05,1.0,1.000000067898867,19
qwen3-235b,base,7,7,A1,56,0.0403450955489853,0.0340108828236324,0.0403450955489853,0.03400611493388098,1.0,0.9999966153648778,20
qwen3-235b,base,7,9,A2,4,1.1491734846095048e-05,4.849711537164936e-07,1.1491734846095048e-05,5.101021095815354e-07,1.0,1.0000000174194572,20
qwen3-235b,base,7,9,A2,7,0.3727882728126381,1.4866365641580855e-06,0.3727882728126381,1.5643155304134112e-06,1.0,1.0000000538430134,20
qwen3-235b,base,7,9,A2,10,0.264800816432407,0.26453964573846017,0.264800816432407,0.2642638953022172,1.0,0.9997659685514249,20
qwen3-235b,base,7,14,A2,4,1.0778755621113334e-05,2.8792825696156486e-07,1.0778755621113334e-05,3.0253145810201886e-07,1.0,1.0000000101221698,20
qwen3-235b,base,7,14,A2,6,0.1208789932050596,0.12085852770557438,0.1208789932050596,0.12001564745153015,1.0,0.9993625262050831,20
qwen3-235b,base,7,14,A2,7,0.5272542073009427,0.12085852770557438,0.5272542073009427,0.12001564745153015,1.0,0.9993625262050831,20
qwen3-235b,base,7,14,A2,14,0.1284948789304066,0.12844208315449504,0.1284948789304066,0.12817728914516774,1.0,0.9997985395877937,20
qwen3-235b,base,7,17,A2,4,9.15777016396475e-06,7.306944267649381e-07,9.15777016396475e-06,7.69588848839655e-07,1.0,1.000000026959573,20
qwen3-235b,base,7,17,A2,6,0.0335033878697539,0.03348103064481669,0.0335033878697539,0.03345194978592261,1.0,0.9999793639817983,20
qwen3-235b,base,7,17,A2,7,0.2898478167761815,0.03348103064481669,0.2898478167761815,0.03345194978592261,1.0,0.9999793639817983,20
qwen3-235b,base,7,19,A2,4,2.3014201449333536,2.2984121517347638,2.3014201449333536,2.3242143517531697,1.0,0.9714054068002053,20
qwen3-235b,base,7,19,A2,13,1.5395622933376842,1.016835230711555,1.5395622933376842,1.0168347936976663,1.0,0.9999989738073672,20
qwen3-235b,base,7,19,A2,14,1.5109805344393092,1.016835230711555,1.5109805344393092,1.0168347936976663,1.0,0.9999989738073672,20
qwen3-235b,base,7,19,A2,21,6.069575408873271e-05,5.0548884481641585e-05,6.069575408873271e-05,5.0622238196538236e-05,1.0,1.0000000508467035,20
qwen3-235b,base,7,19,A2,22,0.2555341283138229,5.0548884481641585e-05,0.2555341283138229,5.0622238196538236e-05,1.0,1.0000000508467035,20
qwen3-235b,base,7,19,A2,31,0.7868734156239726,0.7868708358911188,0.7868734156239726,0.7868707586091686,1.0,0.9999998821605689,20
qwen3-235b,base,7,19,A2,33,1.2654340545322489,0.7868708358911188,1.2654340545322489,0.7868707586091686,1.0,0.9999998821605689,20
qwen3-235b,base,7,19,A2,44,0.0144025759777927,0.011860875030666596,0.0144025759777927,0.011860559716210247,1.0,0.9999997796289539,20
qwen3-235b,base,7,19,A2,45,0.0119121231320777,0.011860875030666596,0.0119121231320777,0.011860559716210247,1.0,0.9999997796289539,20
qwen3-235b,base,7,19,A2,46,0.2496672437727511,0.011860875030666596,0.2496672437727511,0.011860559716210247,1.0,0.9999997796289539,20
qwen3-235b,base,7,19,A2,57,5.985163928499067e-06,4.4373225514657995e-06,5.985163928499067e-06,4.504231487342114e-06,1.0,1.000000046377884,20
qwen3-235b,base,7,19,A2,58,7.017055405264501e-06,4.4373225514657995e-06,7.017055405264501e-06,4.504231487342114e-06,1.0,1.000000046377884,20
qwen3-235b,base,7,19,A2,70,1.5128515122393398e-06,1.3699227352107198e-07,1.5128515122393398e-06,1.4371500038577037e-07,1.0,1.0000000046598396,20
qwen3-235b,base,7,19,A2,93,1.056826875972998e-05,1.7972337893455873e-06,1.056826875972998e-05,1.8929647575582314e-06,1.0,1.0000000663557356,20
qwen3-235b,base,7,19,A2,100,0.0016305607556987,0.00023831623040049938,0.0016305607556987,0.00023791458713290483,1.0,0.9999997215561446,20
qwen3-235b,base,7,19,A2,101,0.4080534345902817,0.00023831623040049938,0.4080534345902817,0.00023791458713290483,1.0,0.9999997215561446,20
qwen3-235b,base,7,19,A2,104,2.052291887922333e-06,8.484148285228454e-07,2.052291887922333e-06,8.929024224842293e-07,1.0,1.000000030836469,20
qwen3-235b,base,7,19,A2,106,4.288055708652583e-06,8.484148285228454e-07,4.288055708652583e-06,8.929024224842293e-07,1.0,1.000000030836469,20
qwen3-235b,base,7,19,A2,112,3.227824556001548e-05,3.9019444863684116e-06,3.227824556001548e-05,3.7578630289401326e-06,1.0,0.9999999001300789,20
qwen3-235b,base,7,19,A2,128,1.5763580779875443e-05,9.228284741022068e-06,1.5763580779875443e-05,9.269364775154642e-06,1.0,1.0000000284746924,20
qwen3-235b,base,7,19,A2,130,3.719790027726283e-05,2.2305299571407142e-07,3.719790027726283e-05,2.3368939640090107e-07,1.0,1.0000000073725923,20
qwen3-235b,base,7,19,A2,132,6.625985643580783e-05,2.2305299571407142e-07,6.625985643580783e-05,2.3368939640090107e-07,1.0,1.0000000073725923,20
qwen3-235b,base,7,19,A2,136,2.8974295554700573e-06,6.616603632448724e-07,2.8974295554700573e-06,6.959205534328865e-07,1.0,1.0000000237473654,20
qwen3-235b,base,7,19,A2,140,1.7279306805751765e-05,8.134908076341295e-08,1.7279306805751765e-05,8.506795279262221e-08,1.0,1.0000000025777258,20
qwen3-235b,base,7,19,A2,142,0.0230565286736389,0.00010584203528576932,0.0230565286736389,0.00010561743894798334,1.0,0.9999998443102718,20
qwen3-235b,base,7,19,A2,151,0.0137461617460734,0.0014224578724824223,0.0137461617460734,0.001422390507614124,1.0,0.9999999532601483,20
qwen3-235b,base,7,19,A2,152,0.0031141930419125,0.0014224578724824223,0.0031141930419125,0.001422390507614124,1.0,0.9999999532601483,20
qwen3-235b,base,7,22,A2,5,0.0002025914315886,0.00020241944896857669,0.0002025914315886,0.00019835334269067075,1.0,0.9999971811983732,20
qwen3-235b,base,7,22,A2,7,1.929375695436847e-05,1.34463823342952e-05,1.929375695436847e-05,1.3334570139236264e-05,1.0,0.9999999224969729,20
qwen3-235b,base,7,23,A2,5,0.0617885937227282,0.002150632212161848,0.0617885937227282,0.002150482836778581,1.0,0.9999998963063029,20
qwen3-235b,base,7,23,A2,9,0.0066567823574485,5.29817437825545e-06,0.0066567823574485,5.247949430204897e-06,1.0,0.9999999651865916,20
qwen3-235b,base,7,23,A2,10,0.1707774863815624,5.29817437825545e-06,0.1707774863815624,5.247949430204897e-06,1.0,0.9999999651865916,20
qwen3-235b,base,7,23,A2,11,0.0159438562620892,5.29817437825545e-06,0.0159438562620892,5.247949430204897e-06,1.0,0.9999999651865916,20
qwen3-235b,base,7,23,A2,15,6.89445995864405e-06,3.5916391979067505e-07,6.89445995864405e-06,3.7675979634987675e-07,1.0,1.0000000121965353,20
qwen3-235b,base,7,23,A2,35,9.486076734868046e-05,9.176508955607204e-05,9.486076734868046e-05,9.180620854426939e-05,1.0,1.0000000285033241,20
qwen3-235b,base,7,23,A2,58,3.904177259213934e-06,2.8722824201370124e-06,3.904177259213934e-06,2.8566911494191048e-06,1.0,0.9999999891929332,20
qwen3-235b,base,7,23,A2,59,4.936069802077436e-06,2.8722824201370124e-06,4.936069802077436e-06,2.8566911494191048e-06,1.0,0.9999999891929332,20
qwen3-235b,base,7,23,A2,65,0.1817545305580194,3.631722094601606e-05,0.1817545305580194,3.6281094279775095e-05,1.0,0.9999999749582731,20
qwen3-235b,base,7,23,A2,85,0.0251327384318345,0.025127578979945227,0.0251327384318345,0.025127608813363154,1.0,1.0000000210455016,20
qwen3-235b,base,7,23,A2,92,0.0123260946304102,1.3857731833561017e-06,0.0123260946304102,1.4588236918288986e-06,1.0,1.000000050634804,19
qwen3-235b,base,7,23,A2,106,0.2351299909786717,2.8610084729645943e-05,0.2351299909786717,2.8831883369515702e-05,1.0,1.0000001537421626,20
qwen3-235b,base,7,27,A2,4,1.3474517886501112,1.3471705073297076,1.3474517886501112,1.3467571745699,1.0,0.9955420112536848,20
qwen3-235b,base,7,27,A2,5,1.514570338493098,1.3471705073297076,1.514570338493098,1.3467571745699,1.0,0.9955420112536848,20
qwen3-235b,base,7,27,A2,20,0.5018346047859146,0.00028517878205081796,0.5018346047859146,0.00028520224332138753,1.0,1.0000000162653289,20
qwen3-235b,base,7,27,A2,24,0.066772934372019,3.626755514975101e-08,0.066772934372019,3.79588774873979e-08,1.0,1.0000000011723353,20
qwen3-235b,base,7,27,A2,25,0.0079682242882031,3.626755514975101e-08,0.0079682242882031,3.79588774873979e-08,1.0,1.0000000011723353,20
qwen3-235b,base,7,27,A2,29,0.0079483263703762,0.000424672272610835,0.0079483263703762,0.0004247315914180471,1.0,1.0000000411287715,20
qwen3-235b,base,7,27,A2,31,0.2394771518442495,1.9217114982591463e-07,0.2394771518442495,2.0157750881415758e-07,1.0,1.000000006519992,20
qwen3-235b,base,7,27,A2,37,0.1104122738572158,0.05796968085402961,0.1104122738572158,0.057969834209093525,1.0,1.0000001107476446,20
qwen3-235b,base,7,29,A1,5,0.04174644408813,0.038738621820172785,0.04174644408813,0.038303942751507294,1.0,0.9996904365153089,20
qwen3-235b,base,7,30,A2,14,0.330656766706529,1.4479426339990016e-05,0.330656766706529,1.4486825603995217e-05,1.0,1.0000000051288305,20
qwen3-235b,base,7,30,A2,18,0.6607882728930788,0.32792283436335573,0.6607882728930788,0.32792273268721644,1.0,0.9999999087920066,20
qwen3-235b,base,7,30,A2,27,1.5590712146540202,1.2339101412407294,1.5590712146540202,1.2339100618908774,1.0,0.9999996199441336,20
qwen3-235b,base,7,30,A2,29,0.1336929995001705,0.13021882664480913,0.1336929995001705,0.130218787096955,1.0,0.999999969867756,20
