model,condition,seed,turn,JS_bits,roll_corr5
gpt-4o-mini,base,14,22,0.6743220333945584,0.4827233281678671
gpt-4o-mini,base,14,23,0.6254412769807758,-0.19952306218086582
gpt-4o-mini,base,14,24,0.7187927902339306,-0.005366391843877277
gpt-4o-mini,base,14,25,0.9959868053561423,-0.22864803458632668
gpt-4o-mini,base,14,26,0.30507757180431677,0.3104795351981654
gpt-4o-mini,base,14,27,0.1764550621792922,-0.6073809495048544
gpt-4o-mini,base,14,28,0.08844779199561362,-0.8047508055547334
gpt-4o-mini,base,14,29,0.7398416847545198,-0.6088480580204639
gpt-4o-mini,base,14,30,0.9467094128097632,-0.5271348787219975
gpt-4o-mini,base,15,1,2.5307689530088483e-05,
gpt-4o-mini,base,15,2,0.0008969123114551514,
gpt-4o-mini,base,15,3,0.0021248440282867894,
gpt-4o-mini,base,15,4,0.10955659280430664,0.14011931834054586
gpt-4o-mini,base,15,5,0.0025783934756619083,0.020958754773602588
gpt-4o-mini,base,15,6,0.19204205602811214,-0.4239746866680233
gpt-4o-mini,base,15,7,0.7776157577833593,-0.3759542230729104
gpt-4o-mini,base,15,8,0.9878799822659983,-0.133783502090407
gpt-4o-mini,base,15,9,0.7802789727857191,0.29946147059673034
gpt-4o-mini,base,15,10,0.02419467059484299,0.37665556304222775
gpt-4o-mini,base,15,11,0.16352004234239115,-0.04990048777103031
gpt-4o-mini,base,15,12,0.7103803580736041,0.6567499662750421
gpt-4o-mini,base,15,13,0.9983115050783586,0.6802820102073449
gpt-4o-mini,base,15,14,0.5572099838571801,-0.2637158176506705
gpt-4o-mini,base,15,15,0.5495050271293549,-0.27409183901386475
gpt-4o-mini,base,15,16,0.16873052170118047,-0.7392044870228942
gpt-4o-mini,base,15,17,0.0002917549425206831,-0.22118748375510364
gpt-4o-mini,base,15,18,0.10519660617936395,-0.4615519342913882
gpt-4o-mini,base,15,19,0.00044224741132015523,-0.44326645221533806
gpt-4o-mini,base,15,20,0.008553532004639534,-0.19371493537371323
gpt-4o-mini,base,15,21,0.6443172916528472,0.43884595097016477
gpt-4o-mini,base,15,22,0.9998436476914584,0.7392006432482544
gpt-4o-mini,base,15,23,0.23305212423242422,-0.05180733794881938
gpt-4o-mini,base,15,24,0.9824594852290573,-0.025713062807274853
gpt-4o-mini,base,15,25,0.6767211404788951,-0.30836696647871
gpt-4o-mini,base,15,26,0.47043215871656696,-0.2775598688764389
gpt-4o-mini,base,15,27,0.10581142239539362,0.04706842024696275
gpt-4o-mini,base,15,28,0.7825775388076369,-0.022645620176357857
gpt-4o-mini,base,15,29,0.9997807498079123,0.09171957086814295
gpt-4o-mini,base,15,30,0.008646621663877608,0.25179039620127797
gpt-4o-mini,base,16,1,0.00012576150824769692,
gpt-4o-mini,base,16,2,0.00010895231408954678,
gpt-4o-mini,base,16,3,0.14897579003800873,
gpt-4o-mini,base,16,4,0.08604424110708264,0.45862278335068174
gpt-4o-mini,base,16,5,0.012147446437974916,0.258103332833223
gpt-4o-mini,base,16,6,0.3689239327997874,-0.767064047872342
gpt-4o-mini,base,16,7,0.5846980742747959,-0.9646844913449985
gpt-4o-mini,base,16,8,0.899718603966887,-0.968627347115219
gpt-4o-mini,base,16,9,0.2548370882639145,-0.6301295622722389
gpt-4o-mini,base,16,10,0.002470059348078696,0.13515348795605997
gpt-4o-mini,base,16,11,0.1484331702717757,0.3652837796856214
gpt-4o-mini,base,16,12,0.00896601480361919,0.5740694510164822
gpt-4o-mini,base,16,13,0.46444607037185937,0.7250673321045746
gpt-4o-mini,base,16,14,0.04088029070998182,0.2171244682759836
gpt-4o-mini,base,16,15,0.031791934101974326,-0.31486254852149115
gpt-4o-mini,base,16,16,0.23638180072484072,-0.44803163259281537
gpt-4o-mini,base,16,17,0.08878649966854602,-0.7400089095092249
gpt-4o-mini,base,16,18,0.0011135949306945439,0.05250571519128257
gpt-4o-mini,base,16,19,0.079139388081559,0.15956073539646043
gpt-4o-mini,base,16,20,0.01360405651767355,-0.027145654745757995
gpt-4o-mini,base,16,21,0.2757936694247739,0.27347324474081014
gpt-4o-mini,base,16,22,0.055320468512676996,0.6691376378721906
gpt-4o-mini,base,16,23,0.9764397628809871,0.6169555859606182
gpt-4o-mini,base,16,24,0.9341456497419085,0.4132128943868317
gpt-4o-mini,base,16,25,0.9993987964925461,0.8309711715780383
gpt-4o-mini,base,16,26,0.7167191294954165,0.6250741510360155
gpt-4o-mini,base,16,27,0.014346550460538217,0.23906981895365093
gpt-4o-mini,base,16,28,0.9643929718400768,0.5274046795931769
gpt-4o-mini,base,16,29,0.9637735329643383,0.6801959888912864
gpt-4o-mini,base,16,30,0.0010130984746569566,0.5874629179634206
gpt-4o-mini,base,17,1,0.00011109177179131536,
gpt-4o-mini,base,17,2,0.0001241361478398673,
gpt-4o-mini,base,17,3,0.017513284215438088,
gpt-4o-mini,base,17,4,0.7868459500824063,-0.23044323229213762
gpt-4o-mini,base,17,5,0.9995087028525824,-0.4255726886132083
gpt-4o-mini,base,17,6,0.9016049797969107,-0.39381270894118525
gpt-4o-mini,base,17,7,0.6527974677112702,-0.4722861016206933
gpt-4o-mini,base,17,8,0.9995513510771826,-0.5008755032382322
gpt-4o-mini,base,17,9,0.03519294691269575,-0.2947186359570714
gpt-4o-mini,base,17,10,0.9955283880025475,-0.2939212477698009
gpt-4o-mini,base,17,11,0.9997671683884065,-0.27421752926065546
gpt-4o-mini,base,17,12,0.43877082356162667,-0.47395620868095123
gpt-4o-mini,base,17,13,0.031031304201175586,0.023357122577336593
gpt-4o-mini,base,17,14,0.72510109629791,-0.07071952282969474
gpt-4o-mini,base,17,15,0.6816261963218595,0.15829791219211445
gpt-4o-mini,base,17,16,0.8580021123197366,-0.3178564044265775
gpt-4o-mini,base,17,17,0.5409367372506046,-0.1163070830282614
gpt-4o-mini,base,17,18,0.15365737438665997,-0.022830080151157197
gpt-4o-mini,base,17,19,0.7427378226271524,-0.10929277856939894
gpt-4o-mini,base,17,20,0.5872717470820104,-0.22815464679712863
gpt-4o-mini,base,17,21,0.4645176582971312,-0.26530743890751995
gpt-4o-mini,base,17,22,0.9874807172712661,-0.3087480253358787
gpt-4o-mini,base,17,23,0.9866132093360018,-0.11758373660653994
gpt-4o-mini,base,17,24,0.9990366348752344,-0.21317654754750787
gpt-4o-mini,base,17,25,0.9766149797877246,-0.17356079616745052
gpt-4o-mini,base,17,26,0.1268610084594084,0.46274760183009017
gpt-4o-mini,base,17,27,0.019768288990910647,0.6027387471085006
gpt-4o-mini,base,17,28,0.009241819312374533,0.7340208965948606
gpt-4o-mini,base,17,29,0.7536035309014035,0.7824497848230957
gpt-4o-mini,base,17,30,0.9501636249637089,0.4457843616903117
gpt-4o-mini,base,18,1,7.374535343469077e-05,
gpt-4o-mini,base,18,2,0.00010684111518919906,
gpt-4o-mini,base,18,3,0.00011433155276984769,
gpt-4o-mini,base,18,4,0.9348019933600132,-0.49026609787784464
gpt-4o-mini,base,18,5,0.9684372122552329,-0.06252321467354614
gpt-4o-mini,base,18,6,0.9852648299672337,0.040539471233240344
gpt-4o-mini,base,18,7,0.15924364994063858,0.1176663486293189
gpt-4o-mini,base,18,8,0.9828061507911624,0.39078658796660104
gpt-4o-mini,base,18,9,0.973823122523028,0.653812819320817
gpt-4o-mini,base,18,10,0.03850807383303516,-0.16146781534236296
gpt-4o-mini,base,18,11,0.4509056696556786,-0.26080136707223733
gpt-4o-mini,base,18,12,0.1371355155998924,-0.2863195545613128
gpt-4o-mini,base,18,13,0.04540091261645778,-0.3481757891382541
gpt-4o-mini,base,18,14,0.0783737724495772,-0.594654718726206
gpt-4o-mini,base,18,15,0.2649028777060418,0.2957077536523181
gpt-4o-mini,base,18,16,0.9042618749566098,0.3818102580673151
gpt-4o-mini,base,18,17,0.19954758323736413,-0.510230757096787
gpt-4o-mini,base,18,18,0.9224915489517753,-0.33778615069674794
gpt-4o-mini,base,18,19,0.003065274791826835,0.06972384463515599
gpt-4o-mini,base,18,20,0.0012430181622624455,-0.18551891119399266
gpt-4o-mini,base,18,21,0.9637384240984473,-0.3064713939205965
gpt-4o-mini,base,18,22,0.14213202788032647,-0.08999176626719176
gpt-4o-mini,base,18,23,0.9808944263005064,-0.04500943357225229
gpt-4o-mini,base,18,24,0.6941608741042762,0.17210374910811985
gpt-4o-mini,base,18,25,0.26348024599729264,-0.012007076721052237
gpt-4o-mini,base,18,26,0.034638483942960985,-0.18295713426654653
gpt-4o-mini,base,18,27,0.9648471213343526,-0.12063979007142354
gpt-4o-mini,base,18,28,0.06866702359201537,-0.4579597127062314
gpt-4o-mini,base,18,29,0.6359132139794014,-0.130910644313569
gpt-4o-mini,base,18,30,0.2387090509181674,-0.22332546722894522
gpt-4o-mini,base,19,1,0.00011394082508160602,
gpt-4o-mini,base,19,2,0.0001448732554736666,
gpt-4o-mini,base,19,3,0.10442394585554018,
gpt-4o-mini,base,19,4,0.7883064093721589,0.08565126827646846
gpt-4o-mini,base,19,5,0.022892897120512404,0.08488614117805245
gpt-4o-mini,base,19,6,0.9465825548619005,-0.347192259318646
gpt-4o-mini,base,19,7,0.9641049203910783,-0.05811602218343013
gpt-4o-mini,base,19,8,0.3492854607889654,-0.18088475807207188
gpt-4o-mini,base,19,9,0.9562693882495129,0.0752337851893115
gpt-4o-mini,base,19,10,0.9828855007456065,-0.18354423452923566
gpt-4o-mini,base,19,11,0.04943897404329668,-0.07052757573719384
gpt-4o-mini,base,19,12,0.9844861244148755,-0.1734417042756231
gpt-4o-mini,base,19,13,0.989311513646979,-0.4449648298522101
gpt-4o-mini,base,19,14,0.9996818993064858,-0.5225540768468877
gpt-4o-mini,base,19,15,0.2681214316995935,-0.7946643442781913
gpt-4o-mini,base,19,16,0.7743965309155484,-0.7304614165947078
gpt-4o-mini,base,19,17,0.046167155116826376,-0.660996593996478
gpt-4o-mini,base,19,18,0.15445208471374547,-0.566881599015905
gpt-4o-mini,base,19,19,0.9995417192858178,-0.5725010873536557
gpt-4o-mini,base,19,20,0.008399026792131292,-0.3137848909501491
gpt-4o-mini,base,19,21,0.9643921440770424,-0.09972043264577271
gpt-4o-mini,base,19,22,0.9651369028235707,0.8634808608336166
gpt-4o-mini,base,19,23,0.720920748592754,-0.3941704831467778
gpt-4o-mini,base,19,24,0.22586431718469874,-0.4417707002176247
gpt-4o-mini,base,19,25,0.09797227939021935,-0.5342676724967956
gpt-4o-mini,base,19,26,0.8446796267705962,-0.5056068513140433
gpt-4o-mini,base,19,27,0.5773874024355363,-0.5841869642363537
gpt-4o-mini,base,19,28,0.5462504458350678,-0.47075158775145787
gpt-4o-mini,base,19,29,0.9787581140156618,-0.5908167344701042
gpt-4o-mini,base,19,30,0.021528867896443128,-0.30281550125296697
gpt-4o-mini,base,20,1,8.215228138417701e-05,
gpt-4o-mini,base,20,2,0.0006805312513590239,
gpt-4o-mini,base,20,3,0.21806329330624524,
gpt-4o-mini,base,20,4,0.19077579019175356,0.9974931176771423
gpt-4o-mini,base,20,5,0.7562874198400278,0.941662894951609
gpt-4o-mini,base,20,6,0.09173466382245275,0.9218579286873761
gpt-4o-mini,base,20,7,0.8599104139154865,0.8118887506138343
gpt-4o-mini,base,20,8,0.6838030201683367,0.689691114358862
gpt-4o-mini,base,20,9,0.28897902708540474,0.3119636452704179
gpt-4o-mini,base,20,10,0.9956479121098291,-0.1056291937762218
gpt-4o-mini,base,20,11,0.999821682328897,-0.43046219617542114
gpt-4o-mini,base,20,12,0.0628873715621071,-0.44502165470069477
gpt-4o-mini,base,20,13,0.7446910952447303,-0.531010143227805
gpt-4o-mini,base,20,14,0.0003237950506751429,-0.5340903298423542
gpt-4o-mini,base,20,15,0.07277252236217613,-0.5189625261327072
gpt-4o-mini,base,20,16,0.9978081076407164,-0.4077044881732454
gpt-4o-mini,base,20,17,0.867332126218133,-0.39885295546552674
gpt-4o-mini,base,20,18,0.9999428750528624,-0.5143919694225044
gpt-4o-mini,base,20,19,0.002760256086203121,-0.23048097162962125
gpt-4o-mini,base,20,20,0.8857974778922537,-0.15889736830902504
gpt-4o-mini,base,20,21,0.9999776487446979,0.28084151243055483
gpt-4o-mini,base,20,22,0.6760958303877325,0.08514529104190795
gpt-4o-mini,base,20,23,0.9822689121199079,-0.08190830685867911
gpt-4o-mini,base,20,24,0.03868807111709159,-0.3403878430815743
gpt-4o-mini,base,20,25,0.5275427287040868,-0.4919812657442892
gpt-4o-mini,base,20,26,0.5315120637114145,-0.4042472846842324
gpt-4o-mini,base,20,27,0.747853420641807,-0.2962721935290022
gpt-4o-mini,base,20,28,0.02764478952129069,-0.4185023492015415
gpt-4o-mini,base,20,29,0.4262177149583122,0.22553037609994334
gpt-4o-mini,base,20,30,0.4868761468595165,0.1071992707241384
gpt-4o-mini,placebo,1,1,1.852609872840124e-05,
gpt-4o-mini,placebo,1,2,8.663957559829703e-05,
gpt-4o-mini,placebo,1,3,0.020107522573081394,
gpt-4o-mini,placebo,1,4,0.011647404035981428,0.9949104713580416
gpt-4o-mini,placebo,1,5,0.0010911577340201538,0.9729476027862911
gpt-4o-mini,placebo,1,6,0.0003367548102478605,0.8776415122998591
gpt-4o-mini,placebo,1,7,0.048735858636573634,0.21700944241210143
gpt-4o-mini,placebo,1,8,0.010552306993397313,-0.10012869647404603
gpt-4o-mini,placebo,1,9,7.94860284956046e-05,-0.11410732469283236
gpt-4o-mini,placebo,1,10,0.005693533361048392,-0.7372458238618592
gpt-4o-mini,placebo,1,11,0.08762869614605712,-0.5307876656653253
gpt-4o-mini,placebo,1,12,0.47773500154706244,-0.5047492130737763
gpt-4o-mini,placebo,1,13,0.0002161552320500802,-0.7560398695386668
gpt-4o-mini,placebo,1,14,0.5491225422609036,-0.7811902154791951
gpt-4o-mini,placebo,1,15,0.9841460722373039,-0.6668302177120282
gpt-4o-mini,placebo,1,16,0.8256984571016588,-0.6135906866263696
gpt-4o-mini,placebo,1,17,0.7663923803244255,-0.87641559265173
gpt-4o-mini,placebo,1,18,1.0,-0.8114394661499659
gpt-4o-mini,placebo,1,19,0.9999999999999999,
gpt-4o-mini,placebo,1,20,0.9999999999999999,
gpt-4o-mini,placebo,1,21,1.0,
gpt-4o-mini,placebo,1,22,1.0,
gpt-4o-mini,placebo,1,23,1.0,
gpt-4o-mini,placebo,1,24,0.9999999999999999,
gpt-4o-mini,placebo,1,25,1.0,
gpt-4o-mini,placebo,1,26,0.9999999999999999,
gpt-4o-mini,placebo,1,27,1.0,
gpt-4o-mini,placebo,1,28,0.9999999999999999,
gpt-4o-mini,placebo,1,29,1.0,
gpt-4o-mini,placebo,1,30,1.0,
gpt-4o-mini,placebo,2,1,3.178134480461308e-05,
gpt-4o-mini,placebo,2,2,0.00012018113101412357,
gpt-4o-mini,placebo,2,3,0.28836447786189934,
gpt-4o-mini,placebo,2,4,0.3170415031327003,-0.1623679790485415
gpt-4o-mini,placebo,2,5,0.3598023420193687,-0.07501871661244919
gpt-4o-mini,placebo,2,6,0.0001611333667352596,-0.8152658893387474
gpt-4o-mini,placebo,2,7,0.1806302901033215,0.15986788663657497
gpt-4o-mini,placebo,2,8,0.014721382343313119,0.5338826599390837
gpt-4o-mini,placebo,2,9,0.0002508437679781078,0.8328197587750318
gpt-4o-mini,placebo,2,10,0.4574443851821494,0.9350622091020626
gpt-4o-mini,placebo,2,11,0.7654827892240461,0.9473249351886938
gpt-4o-mini,placebo,2,12,0.9996673509168286,0.8194404762801178
gpt-4o-mini,placebo,2,13,0.983064311670404,0.8005108776857751
gpt-4o-mini,placebo,2,14,0.9999999999999999,0.8168763323981444
gpt-4o-mini,placebo,2,15,1.0,
gpt-4o-mini,placebo,2,16,1.0,
gpt-4o-mini,placebo,2,17,1.0,
gpt-4o-mini,placebo,2,18,1.0,
gpt-4o-mini,placebo,2,19,1.0,
gpt-4o-mini,placebo,2,20,1.0,
gpt-4o-mini,placebo,2,21,0.9999999999999999,
gpt-4o-mini,placebo,2,22,1.0,
gpt-4o-mini,placebo,2,23,1.0,
gpt-4o-mini,placebo,2,24,1.0,
gpt-4o-mini,placebo,2,25,1.0,
gpt-4o-mini,placebo,2,26,0.9999999999999999,
gpt-4o-mini,placebo,2,27,1.0,
gpt-4o-mini,placebo,2,28,0.9999999999999999,
gpt-4o-mini,placebo,2,29,1.0,
gpt-4o-mini,placebo,2,30,1.0,
gpt-4o-mini,placebo,3,1,8.626433222326774e-05,
gpt-4o-mini,placebo,3,2,0.0011993122740147576,
gpt-4o-mini,placebo,3,3,0.2820052587171827,
gpt-4o-mini,placebo,3,4,0.410381744564732,-0.24384450659994938
gpt-4o-mini,placebo,3,5,0.9999577663940206,-0.19960460061775787
gpt-4o-mini,placebo,3,6,0.0006253568127015337,-0.3572508711385628
gpt-4o-mini,placebo,3,7,0.8218350990017675,0.11162121445842765
gpt-4o-mini,placebo,3,8,0.6641650114631896,0.5265064154399453
gpt-4o-mini,placebo,3,9,0.9643170486080019,0.5080620873753859
gpt-4o-mini,placebo,3,10,0.9675144335467981,0.3990310811690955
gpt-4o-mini,placebo,3,11,0.05314309196574171,-0.4803563291752994
gpt-4o-mini,placebo,3,12,0.2257897075990999,-0.39670999741728863
gpt-4o-mini,placebo,3,13,0.0006887743840207017,-0.533101558274333
gpt-4o-mini,placebo,3,14,0.7084760708882172,-0.5360144304398416
gpt-4o-mini,placebo,3,15,0.9953806133568648,-0.3745029438838506
gpt-4o-mini,placebo,3,16,0.0020383781758403687,0.2785504979811918
gpt-4o-mini,placebo,3,17,0.005485112407484161,0.7875885912577223
gpt-4o-mini,placebo,3,18,0.5699428107600506,0.43949182322152663
gpt-4o-mini,placebo,3,19,0.9070070025503116,0.24894932707509373
gpt-4o-mini,placebo,3,20,1.0,0.3733208936696945
gpt-4o-mini,placebo,3,21,1.0,
gpt-4o-mini,placebo,3,22,1.0,
gpt-4o-mini,placebo,3,23,1.0,
gpt-4o-mini,placebo,3,24,1.0,
gpt-4o-mini,placebo,3,25,1.0,
gpt-4o-mini,placebo,3,26,1.0,
gpt-4o-mini,placebo,3,27,1.0,
gpt-4o-mini,placebo,3,28,1.0,
gpt-4o-mini,placebo,3,29,0.9999999999999998,
gpt-4o-mini,placebo,3,30,1.0,
gpt-4o-mini,placebo,4,1,0.00011109099167859872,
gpt-4o-mini,placebo,4,2,0.0012096019838666607,
gpt-4o-mini,placebo,4,3,0.1347040028341348,
gpt-4o-mini,placebo,4,4,0.2230067067398667,0.8565800345700139
gpt-4o-mini,placebo,4,5,0.0005687994384072525,0.868115492435399
gpt-4o-mini,placebo,4,6,0.28624298655683766,0.795424940308244
gpt-4o-mini,placebo,4,7,0.01758230951718664,0.7708247941417554
gpt-4o-mini,placebo,4,8,0.9015480117008793,0.8961015759703006
gpt-4o-mini,placebo,4,9,0.999968240664989,0.7802604016791143
gpt-4o-mini,placebo,4,10,0.9791167843510079,0.5441874959771558
gpt-4o-mini,placebo,4,11,0.08159353479262615,0.46810768932955876
gpt-4o-mini,placebo,4,12,0.002260365918690085,0.4474245322501194
gpt-4o-mini,placebo,4,13,0.00043797517468905175,-0.4017365020051659
gpt-4o-mini,placebo,4,14,0.2227773433796952,-0.6703231227071303
gpt-4o-mini,placebo,4,15,0.07939970991787634,-0.19603343503565898
gpt-4o-mini,placebo,4,16,0.04980672016249081,-0.41134048005972235
gpt-4o-mini,placebo,4,17,0.018194662404437255,-0.5530802345135125
gpt-4o-mini,placebo,4,18,0.08374460170562278,-0.1923485521847046
gpt-4o-mini,placebo,4,19,0.00014927951128499927,0.4601568428028935
gpt-4o-mini,placebo,4,20,0.9843070803291645,0.6550244435981452
gpt-4o-mini,placebo,4,21,0.20223783633861042,0.10784231407565407
gpt-4o-mini,placebo,4,22,1.0,0.4793529870349265
gpt-4o-mini,placebo,4,23,1.0,
gpt-4o-mini,placebo,4,24,1.0,
gpt-4o-mini,placebo,4,25,1.0,
gpt-4o-mini,placebo,4,26,0.9999999999999999,
gpt-4o-mini,placebo,4,27,1.0,
gpt-4o-mini,placebo,4,28,1.0,
gpt-4o-mini,placebo,4,29,1.0,
gpt-4o-mini,placebo,4,30,0.9999999999999999,
gpt-4o-mini,placebo,5,1,0.00011324099224236834,
gpt-4o-mini,placebo,5,2,0.0011592809604611442,
gpt-4o-mini,placebo,5,3,0.5994259135438421,
gpt-4o-mini,placebo,5,4,0.355159551200429,0.4112959711810134
gpt-4o-mini,placebo,5,5,0.9643165563377292,0.37628234658430476
gpt-4o-mini,placebo,5,6,0.46510053677884267,-0.522079811457055
gpt-4o-mini,placebo,5,7,0.24455185001168267,-0.03849609573563452
gpt-4o-mini,placebo,5,8,0.0056555879283718725,-0.6616854043007084
gpt-4o-mini,placebo,5,9,0.8195820538468128,-0.4930666980287732
gpt-4o-mini,placebo,5,10,0.9999142455778985,-0.47033694899489564
gpt-4o-mini,placebo,5,11,0.017494419687133257,0.21341222824583556
gpt-4o-mini,placebo,5,12,0.7907927543295665,0.03025128532965867
gpt-4o-mini,placebo,5,13,0.9980370563261228,0.2850392679314544
gpt-4o-mini,placebo,5,14,0.7131639504962549,0.7520926685484842
gpt-4o-mini,placebo,5,15,0.09166871916783023,0.5405934336442146
gpt-4o-mini,placebo,5,16,0.9968477842050223,-0.3783636897388337
gpt-4o-mini,placebo,5,17,0.9987854759555198,-0.31962978235049144
gpt-4o-mini,placebo,5,18,0.8838828682267925,-0.564043014754159
gpt-4o-mini,placebo,5,19,0.1605972773087932,-0.395252129024237
gpt-4o-mini,placebo,5,20,0.008866931302708308,-0.3388934469657489
gpt-4o-mini,placebo,5,21,0.6865248892650757,0.03978953139669382
gpt-4o-mini,placebo,5,22,0.9513027125468458,-0.12661745502461233
gpt-4o-mini,placebo,5,23,0.03858982521269477,0.2626116528013255
gpt-4o-mini,placebo,5,24,0.873707960248195,0.28679945590231637
gpt-4o-mini,placebo,5,25,0.049777434842124435,0.5266590138166054
gpt-4o-mini,placebo,5,26,0.2260814138878504,-0.016314745694292136
gpt-4o-mini,placebo,5,27,2.1014051553664282e-06,0.5131548266597048
gpt-4o-mini,placebo,5,28,0.6542524769971261,0.45757595117244776
gpt-4o-mini,placebo,5,29,0.9998720674478709,0.17852070135533252
gpt-4o-mini,placebo,5,30,0.0461497806649029,0.3633344279171302
gpt-4o-mini,placebo,6,1,4.2173138204123036e-05,
gpt-4o-mini,placebo,6,2,9.016734831606077e-05,
gpt-4o-mini,placebo,6,3,0.017201087640208113,
gpt-4o-mini,placebo,6,4,0.18231928554809732,0.8311671488215014
gpt-4o-mini,placebo,6,5,0.0013751963179349583,0.18369361866271686
gpt-4o-mini,placebo,6,6,0.02461872932276196,-0.18575350436295507
gpt-4o-mini,placebo,6,7,0.22513683473330554,0.22854830983552435
gpt-4o-mini,placebo,6,8,0.01206606101593302,0.08948347697322558
gpt-4o-mini,placebo,6,9,0.5582925953064466,0.27472435960518915
gpt-4o-mini,placebo,6,10,0.0656947329606261,0.4047534807203192
gpt-4o-mini,placebo,6,11,0.9990767957533886,-0.3302427210706883
gpt-4o-mini,placebo,6,12,0.3643667733282633,-0.4110565572159788
gpt-4o-mini,placebo,6,13,0.06688255790712921,-0.05345434526097172
gpt-4o-mini,placebo,6,14,0.05498623187940292,-0.26648969171057024
gpt-4o-mini,placebo,6,15,0.05554998160185639,-0.2985071330121406
gpt-4o-mini,placebo,6,16,0.9348645887899194,-0.17926870246335397
