spec,metric,window,adjust,model,kind,contrast,n_seeds,missing_seeds,mean,ci_low,ci_high,median,sd,n_pos,p_sign,p_wilcoxon,p_wilcoxon_bh,p_wilcoxon_bh_family,sensitivity,p_bh_family_endpoints
main,mean_H_renorm_bits,5,raw,llama-3.3-70b,prepost,comm,19,3,0.00016660540860273531,-8.626413749120538e-05,0.0005106613197285509,5.4452677039346976e-05,0.0006990830598353889,11,0.6476058959960938,0.2934989929199219,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,5,raw,llama-3.3-70b,prepost,S-P,19,3,0.0002631745314434073,-0.00019481957516239557,0.0008943944421267653,3.0345032244421958e-05,0.00127630322372181,11,0.6476058959960938,0.48996734619140625,0.9799346923828125,,no WRITE/SUBMIT,0.8661480024167072
main,mean_H_renorm_bits,5,raw,llama-3.3-70b,prepost,P-B,19,3,-0.000193138245681344,-0.000768948828327354,0.00023045044847458594,7.050178233255415e-05,0.0011684049252688785,11,0.6476058959960938,0.6507492065429688,0.9854354858398438,,no WRITE/SUBMIT,0.9339656386264535
main,mean_H_renorm_bits,5,raw,qwen3-235b,level,comm,20,,0.013379934532786575,-0.04754242510384647,0.07358391470896704,0.016016265719091954,0.1407338176637733,12,0.5034446716308594,0.6215133666992188,0.9854354858398438,,no WRITE/SUBMIT,0.9306123198934905
main,mean_H_renorm_bits,5,raw,qwen3-235b,level,S-P,20,,-0.03614728830449143,-0.11993918473442618,0.04546518918902903,-0.017683600534323163,0.1914811238639792,8,0.5034446716308594,0.47490501403808594,0.9769474574497767,,no WRITE/SUBMIT,0.8656496458415743
main,mean_H_renorm_bits,5,raw,qwen3-235b,level,P-B,20,,0.09905444567455604,0.03321917855389198,0.16714643733739795,0.07107611446988815,0.1579376532858853,15,0.04138946533203125,0.017181396484375,0.30926513671875,,no WRITE/SUBMIT,0.21206752232142856
main,mean_H_renorm_bits,5,raw,qwen3-235b,prepost,comm,20,,-0.008038706235986234,-0.06530164238867611,0.04752540997154235,-0.007613578678467209,0.1316182651816273,9,0.8238029479980469,0.9854354858398438,0.9854354858398438,,no WRITE/SUBMIT,0.9993148588798415
main,mean_H_renorm_bits,5,raw,qwen3-235b,prepost,S-P,20,,-0.046158606069163444,-0.13100318398570673,0.04174904412832793,-0.01708900608318087,0.19969527765403394,9,0.8238029479980469,0.4304332733154297,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,5,raw,qwen3-235b,prepost,P-B,20,,0.07623979966635441,-0.017230401924072453,0.16702233124619348,0.0970083043334708,0.2144451766933169,12,0.5034446716308594,0.15364646911621094,0.9579714606789982,,no WRITE/SUBMIT,0.6772987210020727
main,mean_H_renorm_bits,5,adj,gpt-4o-mini,level,comm,20,,0.0021161174981299173,-0.07723715901684448,0.08547044913092752,-0.0015297370470110719,0.19328595886090105,10,1.0,0.956329345703125,0.9854354858398438,,no WRITE/SUBMIT,0.9955042827560241
main,mean_H_renorm_bits,5,adj,gpt-4o-mini,level,S-P,20,,0.0004367833574106389,-0.10558005358560003,0.11261336708482111,-0.012595145696054508,0.25722811443858973,8,0.5034446716308594,0.7285060882568359,0.9854354858398438,,no WRITE/SUBMIT,0.9802720053901885
main,mean_H_renorm_bits,5,adj,gpt-4o-mini,level,P-B,20,,0.0033586682814385456,-0.12452304168841068,0.14840828988118912,-0.006775884856665582,0.322585699255798,10,1.0,0.7841262817382812,0.9854354858398438,,no WRITE/SUBMIT,0.9802720053901885
main,mean_H_renorm_bits,5,adj,gpt-4o-mini,prepost,comm,20,,-0.04064244359394402,-0.1372568214090452,0.06108272588920761,-0.05079098150283262,0.23387752658167013,8,0.5034446716308594,0.40909767150878906,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,5,adj,gpt-4o-mini,prepost,S-P,20,,-0.04548561347178588,-0.16025524729152082,0.08419790676943215,-0.10071623559281392,0.2861513183478848,7,0.26317596435546875,0.1893482208251953,0.9579714606789982,,no WRITE/SUBMIT,0.7162154892743644
main,mean_H_renorm_bits,5,adj,gpt-4o-mini,prepost,P-B,20,,0.009686339755683723,-0.12807297529466122,0.15671463286723103,0.01904372338788382,0.33517283408281884,10,1.0,0.956329345703125,0.9854354858398438,,no WRITE/SUBMIT,0.9955042827560241
main,mean_H_renorm_bits,5,adj,llama-3.3-70b,level,comm,19,3,-0.0004456462598563198,-0.0016206619891124215,0.0005993130742084288,3.6211560060200876e-05,0.002520915898904798,11,0.6476058959960938,0.8287849426269531,0.9854354858398438,,no WRITE/SUBMIT,0.980727711172079
main,mean_H_renorm_bits,5,adj,llama-3.3-70b,level,S-P,19,3,-0.00027715324308186386,-0.0015825336447864498,0.0010144516636022883,3.421796275621114e-05,0.002936484012076187,12,0.359283447265625,0.4180412292480469,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,5,adj,llama-3.3-70b,level,P-B,19,3,-0.0003369860335489118,-0.0013862607120887689,0.0006423747069367371,2.580971248028474e-06,0.0023103436521546986,11,0.6476058959960938,0.9529838562011719,0.9854354858398438,,no WRITE/SUBMIT,0.9955042827560241
main,mean_H_renorm_bits,5,adj,llama-3.3-70b,prepost,comm,19,3,-0.0005584694291306813,-0.0022263141998310142,0.0010708118774907806,0.00020316755046774493,0.0037049058839436254,11,0.6476058959960938,0.6225624084472656,0.9854354858398438,,no WRITE/SUBMIT,0.9306123198934905
main,mean_H_renorm_bits,5,adj,llama-3.3-70b,prepost,S-P,19,3,-0.00035370731871855874,-0.0021444987097105164,0.001461439888421303,0.00035872832277275557,0.004082576267290949,11,0.6476058959960938,0.7982521057128906,0.9854354858398438,,no WRITE/SUBMIT,0.9802720053901885
main,mean_H_renorm_bits,5,adj,llama-3.3-70b,prepost,P-B,19,3,-0.00040952422082424515,-0.001844949170196428,0.0011284003589464066,3.2191467737585633e-06,0.0034106713464042674,10,1.0,0.7982521057128906,0.9854354858398438,,no WRITE/SUBMIT,0.9802720053901885
main,mean_H_renorm_bits,5,adj,qwen3-235b,level,comm,20,,0.013338891586392723,-0.04754724328875224,0.07427000511289106,0.010020247075263014,0.14100886110730934,10,1.0,0.6476554870605469,0.9854354858398438,,no WRITE/SUBMIT,0.9339656386264535
main,mean_H_renorm_bits,5,adj,qwen3-235b,level,S-P,20,,-0.03813439337837156,-0.1211209618869171,0.04380526101433817,-0.02145444822415568,0.19052008750496963,8,0.5034446716308594,0.4523754119873047,0.9579714606789982,,no WRITE/SUBMIT,0.8647176016748479
main,mean_H_renorm_bits,5,adj,qwen3-235b,level,P-B,20,,0.10294656992952855,0.03858356365357003,0.17014203456164884,0.07048651086115282,0.1551953101774402,14,0.11531829833984375,0.013616561889648438,0.30926513671875,,no WRITE/SUBMIT,0.19605279737903225
main,mean_H_renorm_bits,5,adj,qwen3-235b,prepost,comm,20,,-0.009793013239393526,-0.06690616994198002,0.04498517689180517,-0.006892514159624032,0.13051170632570114,9,0.8238029479980469,0.9854354858398438,0.9854354858398438,,no WRITE/SUBMIT,0.9993148588798415
main,mean_H_renorm_bits,5,adj,qwen3-235b,prepost,S-P,20,,-0.05224630512931083,-0.13638678133036483,0.03483875747768571,-0.04524896346150137,0.19888700732832196,7,0.26317596435546875,0.2942523956298828,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,5,adj,qwen3-235b,prepost,P-B,20,,0.08490658377983462,-0.009202906343116636,0.17509428950934106,0.10348621297398332,0.21616799873285464,13,0.26317596435546875,0.11398696899414062,0.8207061767578125,,no WRITE/SUBMIT,0.6515672857111151
main,mean_H_renorm_bits,10,raw,gpt-4o-mini,level,comm,20,,0.0045501502000616575,-0.0642433649329357,0.07384738518060854,-0.019467294575224503,0.16546469852460963,10,1.0,0.956329345703125,0.9854354858398438,,no WRITE/SUBMIT,0.9955042827560241
main,mean_H_renorm_bits,10,raw,gpt-4o-mini,level,S-P,20,,0.002196879891157871,-0.08805877654393604,0.0912388322115839,-0.0032066859985508955,0.20996595710830343,10,1.0,0.956329345703125,0.9854354858398438,,no WRITE/SUBMIT,0.9955042827560241
main,mean_H_renorm_bits,10,raw,gpt-4o-mini,level,P-B,20,,0.004706540617807592,-0.07998069060179423,0.09724202792190648,-0.019808589175024205,0.20623614113859493,10,1.0,0.8694877624511719,0.9854354858398438,,no WRITE/SUBMIT,0.980727711172079
main,mean_H_renorm_bits,10,raw,gpt-4o-mini,prepost,comm,20,,-0.03864537264638505,-0.12407809053291975,0.048009069308061564,-0.058189443272729124,0.2052477794550013,5,0.04138946533203125,0.3117942810058594,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,10,raw,gpt-4o-mini,prepost,S-P,20,,-0.043672486976862074,-0.1350944550053839,0.05012045044465344,-0.08675156209323079,0.21808802892587437,7,0.26317596435546875,0.40909767150878906,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,10,raw,gpt-4o-mini,prepost,P-B,20,,0.010054228660954059,-0.08759837223238845,0.103106203802947,0.07920578871471164,0.2190924973535518,12,0.5034446716308594,0.8408222198486328,0.9854354858398438,,no WRITE/SUBMIT,0.980727711172079
main,mean_H_renorm_bits,10,raw,llama-3.3-70b,level,comm,19,3,-0.0009785207291778434,-0.002917516172343017,2.142250850942255e-05,-2.1659458720950755e-05,0.004166956006531065,5,0.063568115234375,0.11337661743164062,0.8207061767578125,,no WRITE/SUBMIT,0.6515672857111151
main,mean_H_renorm_bits,10,raw,llama-3.3-70b,level,S-P,19,3,-3.172101079957648e-05,-0.00013104251027655625,4.362253389259601e-05,-1.6166311870549426e-05,0.0001987360595813814,7,0.359283447265625,0.3954620361328125,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,10,raw,llama-3.3-70b,level,P-B,19,3,-0.0018935994367565337,-0.005742559734663473,8.340766047704786e-05,-1.1373049793228745e-05,0.008308809857147631,8,0.6476058959960938,0.312408447265625,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,10,raw,llama-3.3-70b,prepost,comm,19,3,-0.0007856951868403575,-0.002845551361837338,0.0004144046233914838,-1.1881093568508861e-05,0.004249487910040157,8,0.6476058959960938,0.8905677795410156,0.9854354858398438,,no WRITE/SUBMIT,0.9955042827560241
main,mean_H_renorm_bits,10,raw,llama-3.3-70b,prepost,S-P,19,3,0.0003104586454050878,-6.886910827410376e-05,0.0008851820685323553,3.845595677011773e-08,0.0011684298248506705,10,1.0,0.5948867797851562,0.9854354858398438,,no WRITE/SUBMIT,0.9306123198934905
main,mean_H_renorm_bits,10,raw,llama-3.3-70b,prepost,P-B,19,3,-0.0021923076644908904,-0.006175383406233392,2.158433341480791e-05,-2.3839099050557957e-05,0.00828795815782574,8,0.6476058959960938,0.37359619140625,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,10,raw,qwen3-235b,level,comm,20,,0.02611996006988034,-0.03077794107198724,0.08651369949108233,0.001748499922989838,0.137045121653194,10,1.0,0.6215133666992188,0.9854354858398438,,no WRITE/SUBMIT,0.9306123198934905
main,mean_H_renorm_bits,10,raw,qwen3-235b,level,S-P,20,,-0.02627399950028423,-0.1072839309059225,0.05795286439432866,-0.031966663685760205,0.19063904733987877,9,0.8238029479980469,0.4523754119873047,0.9579714606789982,,no WRITE/SUBMIT,0.8647176016748479
main,mean_H_renorm_bits,10,raw,qwen3-235b,level,P-B,20,,0.1047879191403291,0.0465429007312464,0.16388808832290885,0.09989238289499065,0.13553188673619737,16,0.01181793212890625,0.0023250579833984375,0.08370208740234375,,no WRITE/SUBMIT,0.06874302455357142
main,mean_H_renorm_bits,10,raw,qwen3-235b,prepost,comm,20,,0.004701319301107527,-0.05915886712169999,0.06767836139872174,-0.0021337519677155567,0.14824518764634173,9,0.8238029479980469,0.956329345703125,0.9854354858398438,,no WRITE/SUBMIT,0.9955042827560241
main,mean_H_renorm_bits,10,raw,qwen3-235b,prepost,S-P,20,,-0.03628531726495622,-0.12432906579555106,0.05665615736102294,-0.050698075723310115,0.20976330649253858,6,0.11531829833984375,0.3117942810058594,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,10,raw,qwen3-235b,prepost,P-B,20,,0.0819732731321275,-0.004535145194351973,0.1641738857824505,0.15049027887869013,0.19689640390478785,14,0.11531829833984375,0.11398696899414062,0.8207061767578125,,no WRITE/SUBMIT,0.6515672857111151
main,mean_H_renorm_bits,10,adj,gpt-4o-mini,level,comm,20,,0.004353939958142729,-0.06455056333549392,0.07423721585997989,-0.02190046481517431,0.16617322284351965,10,1.0,0.9854354858398438,0.9854354858398438,,no WRITE/SUBMIT,0.9993148588798415
main,mean_H_renorm_bits,10,adj,gpt-4o-mini,level,S-P,20,,0.0022060877186157223,-0.08841576551694257,0.09224145980479508,-0.0023753488526796485,0.21155381765160478,10,1.0,0.956329345703125,0.9854354858398438,,no WRITE/SUBMIT,0.9955042827560241
main,mean_H_renorm_bits,10,adj,gpt-4o-mini,level,P-B,20,,0.004295704479054005,-0.0812481416408722,0.09696366327402776,-0.021269182739177314,0.2075553423912415,10,1.0,0.8694877624511719,0.9854354858398438,,no WRITE/SUBMIT,0.980727711172079
main,mean_H_renorm_bits,10,adj,gpt-4o-mini,prepost,comm,20,,-0.038404621133931206,-0.12283148818421114,0.04729105009128282,-0.06999643724848989,0.20321368422660413,7,0.26317596435546875,0.38837623596191406,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,10,adj,gpt-4o-mini,prepost,S-P,20,,-0.043716309110580796,-0.13523604265887532,0.04934216124599892,-0.08601112542040681,0.21653642369250561,7,0.26317596435546875,0.4304332733154297,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,10,adj,gpt-4o-mini,prepost,P-B,20,,0.010623375953299197,-0.08735313875338434,0.10347713646740615,0.07361171110459407,0.21939210201929357,12,0.5034446716308594,0.8123550415039062,0.9854354858398438,,no WRITE/SUBMIT,0.9802720053901885
main,mean_H_renorm_bits,10,adj,llama-3.3-70b,level,comm,19,3,-0.0013756511879650481,-0.003240611198468598,1.3095750081706193e-05,-4.471830856851711e-05,0.003814554161160291,7,0.359283447265625,0.21011734008789062,0.9579714606789982,,no WRITE/SUBMIT,0.7564224243164063
main,mean_H_renorm_bits,10,adj,llama-3.3-70b,level,S-P,19,3,-3.023431644133399e-05,-0.0008408508159089988,0.0007682232525586877,1.4146333664338817e-05,0.001871660733403937,10,1.0,0.8595733642578125,0.9854354858398438,,no WRITE/SUBMIT,0.980727711172079
main,mean_H_renorm_bits,10,adj,llama-3.3-70b,level,P-B,19,3,-0.0026908337430474284,-0.0066691295949993035,-0.00023919342800149938,-0.0009680432493656688,0.008020503684412253,6,0.1670684814453125,0.036067962646484375,0.519378662109375,,no WRITE/SUBMIT,0.37098475864955355
main,mean_H_renorm_bits,10,adj,llama-3.3-70b,prepost,comm,19,3,-0.0014884743572394098,-0.0037146142752828787,0.0004431434014108369,-4.5057816613292e-05,0.0047541918824596735,9,1.0,0.22532272338867188,0.9579714606789982,,no WRITE/SUBMIT,0.7849952943863407
main,mean_H_renorm_bits,10,adj,llama-3.3-70b,prepost,S-P,19,3,-0.00010678839207802888,-0.0014159336734456587,0.0012424312280981556,-9.60637113758267e-05,0.003055109238683564,9,1.0,0.9529838562011719,0.9854354858398438,,no WRITE/SUBMIT,0.9955042827560241
main,mean_H_renorm_bits,10,adj,llama-3.3-70b,prepost,P-B,19,3,-0.0027633719303227617,-0.00683697708685137,1.0243411940141375e-05,-0.0012458659233793301,0.008102820597852774,6,0.1670684814453125,0.07283401489257812,0.7801862444196429,,no WRITE/SUBMIT,0.5520051655016447
main,mean_H_renorm_bits,10,adj,qwen3-235b,level,comm,20,,0.02586779311544979,-0.03162265210189388,0.08636959163669518,-0.0054453039661646885,0.13822126744313887,10,1.0,0.5705966949462891,0.9854354858398438,,no WRITE/SUBMIT,0.9232126300254565
main,mean_H_renorm_bits,10,adj,qwen3-235b,level,S-P,20,,-0.028437437847617403,-0.10871957561761672,0.05491149093718817,-0.06307354513185853,0.19040519632894726,8,0.5034446716308594,0.4304332733154297,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,10,adj,qwen3-235b,level,P-B,20,,0.10861046192613437,0.05201316417128951,0.1664562253250042,0.10067909604928685,0.13263747609357845,16,0.01181793212890625,0.001689910888671875,0.08370208740234375,,no WRITE/SUBMIT,0.06874302455357142
main,mean_H_renorm_bits,10,adj,qwen3-235b,prepost,comm,20,,0.00273588828966354,-0.057859570269274914,0.06310054071304474,-0.0018003569188718219,0.14230182040832604,10,1.0,0.9854354858398438,0.9854354858398438,,no WRITE/SUBMIT,0.9993148588798415
main,mean_H_renorm_bits,10,adj,qwen3-235b,prepost,S-P,20,,-0.04254934959855668,-0.12888286692126766,0.04896787347863767,-0.06024537633153214,0.2053843475067507,7,0.26317596435546875,0.3299827575683594,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,10,adj,qwen3-235b,prepost,P-B,20,,0.09057047577644044,0.0038163721803741225,0.17361935050787744,0.15680748690932883,0.19683034320154286,14,0.11531829833984375,0.0758514404296875,0.7801862444196429,,no WRITE/SUBMIT,0.5649624528556034
main,mean_H_renorm_clean,5,raw,gpt-4o-mini,level,comm,20,,0.0011216161724556272,-0.07803359503584086,0.08388452863530743,-0.007220555249477761,0.19162634207023077,8,0.5034446716308594,0.8123550415039062,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9802720053901885
main,mean_H_renorm_clean,5,raw,gpt-4o-mini,level,S-P,20,,-0.0007776152949787632,-0.10525199499414029,0.1112879323647318,-0.01738481069503338,0.25589407674505016,8,0.5034446716308594,0.6215133666992188,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9306123198934905
main,mean_H_renorm_clean,5,raw,gpt-4o-mini,level,P-B,20,,0.003798462934868764,-0.12437847245159202,0.14955175661592973,-0.0003531288858001358,0.32375443932611775,10,1.0,0.8694877624511719,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.980727711172079
main,mean_H_renorm_clean,5,raw,gpt-4o-mini,prepost,comm,20,,-0.0420739066739911,-0.1390487858086887,0.059501873377251706,-0.04850789107683761,0.23444251737917016,8,0.5034446716308594,0.36827659606933594,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,5,raw,gpt-4o-mini,prepost,S-P,20,,-0.046646982162998715,-0.16065342966144397,0.08356192594467321,-0.10183385882265712,0.2872997962050331,7,0.26317596435546875,0.17685317993164062,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.7162154892743644
main,mean_H_renorm_clean,5,raw,gpt-4o-mini,prepost,P-B,20,,0.009146150978015232,-0.12974296130504928,0.15712150157714375,0.01774439210177052,0.3381147980236515,10,1.0,0.9272785186767578,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9955042827560241
main,mean_H_renorm_clean,5,raw,llama-3.3-70b,level,comm,19,3,-2.6220133734750497e-05,-0.00014843752964919512,6.172014177618782e-05,3.6000177729074954e-05,0.00024963476449623676,10,1.0,0.5152778625488281,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.8661480024167072
main,mean_H_renorm_clean,5,raw,llama-3.3-70b,level,S-P,19,3,-7.90051247612572e-05,-0.0002952617062409186,5.720403746090568e-05,3.408582959142496e-05,0.0004352767374511396,11,0.6476058959960938,0.7380905151367188,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9802720053901885
main,mean_H_renorm_clean,5,raw,llama-3.3-70b,level,P-B,19,3,0.00010556998205301346,-1.7897444991874032e-05,0.0003031730249763085,1.2404398890750006e-05,0.0004027558087883289,13,0.1670684814453125,0.312408447265625,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,5,raw,llama-3.3-70b,prepost,comm,19,3,0.00016660540860273317,-8.626413749120648e-05,0.0005106613197285506,5.445267703934494e-05,0.0006990830598353918,11,0.6476058959960938,0.2934989929199219,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,5,raw,llama-3.3-70b,prepost,S-P,19,3,0.00026317453144340493,-0.00019481957516239817,0.0008943944421267632,3.034503224443242e-05,0.0012763032237218125,11,0.6476058959960938,0.48996734619140625,0.9799346923828125,,"clean H_renorm, no WRITE/SUBMIT",0.8661480024167072
main,mean_H_renorm_clean,5,raw,llama-3.3-70b,prepost,P-B,19,3,-0.00019313824568134368,-0.0007689488283273538,0.00023045044847458808,7.050178233255258e-05,0.0011684049252688783,11,0.6476058959960938,0.6507492065429688,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9339656386264535
main,mean_H_renorm_clean,5,raw,qwen3-235b,level,comm,20,,0.012926848055274092,-0.04898311775891041,0.07453727371957529,0.013279638882686073,0.14345157585315138,12,0.5034446716308594,0.6476554870605469,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9339656386264535
main,mean_H_renorm_clean,5,raw,qwen3-235b,level,S-P,20,,-0.03681455994215315,-0.12209621898748732,0.0468434343537987,-0.021938277786267613,0.19601067839035782,8,0.5034446716308594,0.47490501403808594,0.9769474574497767,,"clean H_renorm, no WRITE/SUBMIT",0.8656496458415743
main,mean_H_renorm_clean,5,raw,qwen3-235b,level,P-B,20,,0.09948281599485452,0.032953824155274564,0.16881075962111408,0.07282894468230214,0.1599616323513777,15,0.04138946533203125,0.021484375,0.38671875,,"clean H_renorm, no WRITE/SUBMIT",0.2578125
main,mean_H_renorm_clean,5,raw,qwen3-235b,prepost,comm,20,,-0.008569167814169604,-0.06732858793553438,0.04762395613841758,-0.010238097024129485,0.13478767903201874,9,0.8238029479980469,0.9854354858398438,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9993148588798415
main,mean_H_renorm_clean,5,raw,qwen3-235b,prepost,S-P,20,,-0.047607110912099196,-0.13488265162951604,0.04144298748138488,-0.01384451102380066,0.2032911877712341,9,0.8238029479980469,0.38837623596191406,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,5,raw,qwen3-235b,prepost,P-B,20,,0.07807588619585917,-0.015192952136366506,0.16831016878413618,0.10668027521692222,0.21424263356055026,13,0.26317596435546875,0.16495704650878906,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.6918586805028822
main,mean_H_renorm_clean,5,adj,gpt-4o-mini,level,comm,20,,0.002116117498129919,-0.07723715901684448,0.08547044913092752,-0.0015297370470110788,0.19328595886090102,10,1.0,0.956329345703125,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9955042827560241
main,mean_H_renorm_clean,5,adj,gpt-4o-mini,level,S-P,20,,0.00043678335741064307,-0.10558005358560003,0.11261336708482114,-0.012595145696054535,0.25722811443858973,8,0.5034446716308594,0.7285060882568359,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9802720053901885
main,mean_H_renorm_clean,5,adj,gpt-4o-mini,level,P-B,20,,0.0033586682814385357,-0.1245230416884107,0.14840828988118912,-0.006775884856665554,0.322585699255798,10,1.0,0.7841262817382812,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9802720053901885
main,mean_H_renorm_clean,5,adj,gpt-4o-mini,prepost,comm,20,,-0.04064244359394402,-0.1372568214090452,0.06108272588920763,-0.05079098150283261,0.23387752658167013,8,0.5034446716308594,0.40909767150878906,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,5,adj,gpt-4o-mini,prepost,S-P,20,,-0.04548561347178588,-0.16025524729152082,0.08419790676943215,-0.10071623559281394,0.2861513183478849,7,0.26317596435546875,0.1893482208251953,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.7162154892743644
main,mean_H_renorm_clean,5,adj,gpt-4o-mini,prepost,P-B,20,,0.009686339755683733,-0.12807297529466122,0.15671463286723103,0.019043723387883876,0.33517283408281884,10,1.0,0.956329345703125,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9955042827560241
main,mean_H_renorm_clean,5,adj,llama-3.3-70b,level,comm,19,3,-0.00044564625985632196,-0.0016206619891124265,0.0005993130742084266,3.6211560060200876e-05,0.002520915898904796,11,0.6476058959960938,0.8287849426269531,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.980727711172079
main,mean_H_renorm_clean,5,adj,llama-3.3-70b,level,S-P,19,3,-0.0002771532430818668,-0.0015825336447864524,0.001014451663602284,3.421796275621114e-05,0.0029364840120761826,12,0.359283447265625,0.4180412292480469,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,5,adj,llama-3.3-70b,level,P-B,19,3,-0.0003369860335489104,-0.001386260712088763,0.0006423747069367386,2.580971248028474e-06,0.0023103436521546917,11,0.6476058959960938,0.9529838562011719,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9955042827560241
main,mean_H_renorm_clean,5,adj,llama-3.3-70b,prepost,comm,19,3,-0.0005584694291306872,-0.00222631419983102,0.0010708118774907698,0.00020316755046774493,0.0037049058839436154,11,0.6476058959960938,0.6225624084472656,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9306123198934905
main,mean_H_renorm_clean,5,adj,llama-3.3-70b,prepost,S-P,19,3,-0.0003537073187185675,-0.0021444987097105233,0.001461439888421298,0.0003587283227727833,0.004082576267290941,11,0.6476058959960938,0.7982521057128906,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9802720053901885
main,mean_H_renorm_clean,5,adj,llama-3.3-70b,prepost,P-B,19,3,-0.0004095242208242393,-0.0018449491701964219,0.001128400358946408,3.2191467738140744e-06,0.0034106713464042656,10,1.0,0.7982521057128906,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9802720053901885
main,mean_H_renorm_clean,5,adj,qwen3-235b,level,comm,20,,0.012761242986847752,-0.04953353330857932,0.07507299722101403,0.008239813163170517,0.14354764221414482,10,1.0,0.6742229461669922,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9395622991746472
main,mean_H_renorm_clean,5,adj,qwen3-235b,level,S-P,20,,-0.03918919757493394,-0.12367476568428999,0.0440366824006722,-0.0286500545555661,0.19443016435361207,8,0.5034446716308594,0.4304332733154297,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,5,adj,qwen3-235b,level,P-B,20,,0.10390088112356337,0.03906530302483886,0.17236590801821597,0.07245424267458139,0.15688253191590237,14,0.11531829833984375,0.01068878173828125,0.25653076171875,,"clean H_renorm, no WRITE/SUBMIT",0.1923980712890625
main,mean_H_renorm_clean,5,adj,qwen3-235b,prepost,comm,20,,-0.010629046815180477,-0.06996075726518704,0.0465050259484949,0.005249850735244081,0.1353821171426275,11,0.8238029479980469,1.0,1.0,,"clean H_renorm, no WRITE/SUBMIT",1.0
main,mean_H_renorm_clean,5,adj,qwen3-235b,prepost,S-P,20,,-0.054289105073776975,-0.1414846205714451,0.03510725101205069,-0.059958020222187505,0.20400664231590215,7,0.26317596435546875,0.2773551940917969,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
