model,signal,detector,far_target,condition,seed,h,alarm_turn,alarmed,alarmed_trunc,verified,tau_use,tau_read,score,score_h10,scheme,rep
llama-3.3-70b,JS,ph,0.1,switch,16,14.995485962700055,,False,False,True,12.0,9.0,0.0,0.0,split10,28.0
llama-3.3-70b,JS,ph,0.1,switch,2,14.995485962700055,,False,False,True,10.0,9.0,0.0,0.0,split10,28.0
llama-3.3-70b,JS,ph,0.1,base,5,9.18523353417342,,False,False,False,,,7.117315207111225,7.117315207111225,split10,29.0
llama-3.3-70b,JS,ph,0.1,base,16,9.18523353417342,14.0,True,True,False,,,10.01044211783216,10.01044211783216,split10,29.0
llama-3.3-70b,JS,ph,0.1,base,12,9.18523353417342,,False,False,False,,,0.6671310401534194,0.27462937980568436,split10,29.0
llama-3.3-70b,JS,ph,0.1,base,6,9.18523353417342,18.0,True,True,False,,,24.54994324385019,0.5762833679420545,split10,29.0
llama-3.3-70b,JS,ph,0.1,base,10,9.18523353417342,,False,False,False,,,1.2299259138017096,0.0,split10,29.0
llama-3.3-70b,JS,ph,0.1,base,4,9.18523353417342,,False,False,False,,,0.0,0.0,split10,29.0
llama-3.3-70b,JS,ph,0.1,base,11,9.18523353417342,,False,False,False,,,2.3822224482905714,0.0,split10,29.0
llama-3.3-70b,JS,ph,0.1,base,17,9.18523353417342,,False,False,False,,,0.20147584481834357,0.0,split10,29.0
llama-3.3-70b,JS,ph,0.1,base,8,9.18523353417342,,False,False,False,,,0.39388323404145886,0.3585823510724085,split10,29.0
llama-3.3-70b,JS,ph,0.1,base,14,9.18523353417342,30.0,True,False,False,,,15.635779389507503,0.002499183625542467,split10,29.0
llama-3.3-70b,JS,ph,0.1,placebo,5,9.18523353417342,,False,False,False,,,4.319697079256229,1.4591817126952682,split10,29.0
llama-3.3-70b,JS,ph,0.1,placebo,16,9.18523353417342,,False,False,False,,,4.102496649979449,0.0,split10,29.0
llama-3.3-70b,JS,ph,0.1,placebo,12,9.18523353417342,,False,False,False,,,0.35133500885128577,0.35133500885128577,split10,29.0
llama-3.3-70b,JS,ph,0.1,placebo,6,9.18523353417342,,False,False,False,,,1.2764110739780024,1.2764110739780024,split10,29.0
llama-3.3-70b,JS,ph,0.1,placebo,10,9.18523353417342,,False,False,False,,,1.398690130515615,1.398690130515615,split10,29.0
llama-3.3-70b,JS,ph,0.1,placebo,4,9.18523353417342,,False,False,False,,,1.510245575934153,0.0,split10,29.0
llama-3.3-70b,JS,ph,0.1,placebo,11,9.18523353417342,,False,False,False,,,3.892709602153607,0.2969769613546043,split10,29.0
llama-3.3-70b,JS,ph,0.1,placebo,17,9.18523353417342,9.0,True,True,False,,,18.228207117130225,18.228207117130225,split10,29.0
llama-3.3-70b,JS,ph,0.1,placebo,8,9.18523353417342,,False,False,False,,,0.0,0.0,split10,29.0
llama-3.3-70b,JS,ph,0.1,placebo,14,9.18523353417342,,False,False,False,,,0.0,0.0,split10,29.0
llama-3.3-70b,JS,ph,0.1,switch,5,9.18523353417342,,False,False,True,12.0,8.0,2.6886395182128933,1.6936021522346842,split10,29.0
llama-3.3-70b,JS,ph,0.1,switch,16,9.18523353417342,,False,False,True,12.0,9.0,0.0,0.0,split10,29.0
llama-3.3-70b,JS,ph,0.1,switch,12,9.18523353417342,,False,False,True,10.0,9.0,0.3981610166896318,0.3981610166896318,split10,29.0
llama-3.3-70b,JS,ph,0.1,switch,6,9.18523353417342,,False,False,True,14.0,9.0,6.144881793582843,6.144881793582843,split10,29.0
llama-3.3-70b,JS,ph,0.1,switch,10,9.18523353417342,,False,False,True,11.0,8.0,0.0,0.0,split10,29.0
llama-3.3-70b,JS,ph,0.1,switch,4,9.18523353417342,,False,False,True,11.0,8.0,0.0,0.0,split10,29.0
llama-3.3-70b,JS,ph,0.1,switch,11,9.18523353417342,,False,False,True,10.0,9.0,0.36263037492981515,0.36263037492981515,split10,29.0
llama-3.3-70b,JS,ph,0.1,switch,17,9.18523353417342,,False,False,True,10.0,9.0,0.0,0.0,split10,29.0
llama-3.3-70b,JS,ph,0.1,switch,8,9.18523353417342,,False,False,True,12.0,9.0,1.4043420464033765,1.4043420464033765,split10,29.0
llama-3.3-70b,JS,ph,0.1,switch,14,9.18523353417342,,False,False,True,10.0,9.0,1.233889672617742,1.233889672617742,split10,29.0
llama-3.3-70b,JS,ph,0.1,base,4,10.449837564344842,,False,False,False,,,0.0,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,base,17,10.449837564344842,,False,False,False,,,0.20147584481834357,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,base,3,10.449837564344842,,False,False,False,,,1.2046747721359186,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,base,20,10.449837564344842,,False,False,False,,,0.0,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,base,6,10.449837564344842,18.0,True,True,False,,,24.54994324385019,0.5762833679420545,split10,30.0
llama-3.3-70b,JS,ph,0.1,base,13,10.449837564344842,,False,False,False,,,2.548294019277539,2.548294019277539,split10,30.0
llama-3.3-70b,JS,ph,0.1,base,16,10.449837564344842,,False,False,False,,,10.01044211783216,10.01044211783216,split10,30.0
llama-3.3-70b,JS,ph,0.1,base,2,10.449837564344842,,False,False,False,,,0.0,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,base,15,10.449837564344842,,False,False,False,,,0.2078796162634467,0.0637525192022157,split10,30.0
llama-3.3-70b,JS,ph,0.1,base,12,10.449837564344842,,False,False,False,,,0.6671310401534194,0.27462937980568436,split10,30.0
llama-3.3-70b,JS,ph,0.1,placebo,4,10.449837564344842,,False,False,False,,,1.510245575934153,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,placebo,17,10.449837564344842,9.0,True,True,False,,,18.228207117130225,18.228207117130225,split10,30.0
llama-3.3-70b,JS,ph,0.1,placebo,20,10.449837564344842,,False,False,False,,,0.0,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,placebo,6,10.449837564344842,,False,False,False,,,1.2764110739780024,1.2764110739780024,split10,30.0
llama-3.3-70b,JS,ph,0.1,placebo,13,10.449837564344842,,False,False,False,,,2.801885898277801,1.0945204923626004,split10,30.0
llama-3.3-70b,JS,ph,0.1,placebo,16,10.449837564344842,,False,False,False,,,4.102496649979449,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,placebo,2,10.449837564344842,,False,False,False,,,0.0,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,placebo,15,10.449837564344842,,False,False,False,,,2.6674822095930057,1.4578713515627097,split10,30.0
llama-3.3-70b,JS,ph,0.1,placebo,12,10.449837564344842,,False,False,False,,,0.35133500885128577,0.35133500885128577,split10,30.0
llama-3.3-70b,JS,ph,0.1,switch,4,10.449837564344842,,False,False,True,11.0,8.0,0.0,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,switch,17,10.449837564344842,,False,False,True,10.0,9.0,0.0,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,switch,3,10.449837564344842,,False,False,True,18.0,9.0,0.0,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,switch,20,10.449837564344842,,False,False,True,12.0,9.0,0.0,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,switch,6,10.449837564344842,,False,False,True,14.0,9.0,6.144881793582843,6.144881793582843,split10,30.0
llama-3.3-70b,JS,ph,0.1,switch,13,10.449837564344842,,False,False,True,9.0,8.0,1.533652731180328,0.7415431929345019,split10,30.0
llama-3.3-70b,JS,ph,0.1,switch,16,10.449837564344842,,False,False,True,12.0,9.0,0.0,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,switch,2,10.449837564344842,,False,False,True,10.0,9.0,0.0,0.0,split10,30.0
llama-3.3-70b,JS,ph,0.1,switch,15,10.449837564344842,,False,False,True,16.0,9.0,3.972938831691387,0.27230696828055695,split10,30.0
llama-3.3-70b,JS,ph,0.1,switch,12,10.449837564344842,,False,False,True,10.0,9.0,0.3981610166896318,0.3981610166896318,split10,30.0
llama-3.3-70b,JS,ph,0.1,base,5,10.865111798761241,,False,False,False,,,7.117315207111225,7.117315207111225,split10,31.0
llama-3.3-70b,JS,ph,0.1,base,12,10.865111798761241,,False,False,False,,,0.6671310401534194,0.27462937980568436,split10,31.0
llama-3.3-70b,JS,ph,0.1,base,11,10.865111798761241,,False,False,False,,,2.3822224482905714,0.0,split10,31.0
llama-3.3-70b,JS,ph,0.1,base,20,10.865111798761241,,False,False,False,,,0.0,0.0,split10,31.0
llama-3.3-70b,JS,ph,0.1,base,16,10.865111798761241,,False,False,False,,,10.01044211783216,10.01044211783216,split10,31.0
llama-3.3-70b,JS,ph,0.1,base,4,10.865111798761241,,False,False,False,,,0.0,0.0,split10,31.0
llama-3.3-70b,JS,ph,0.1,base,13,10.865111798761241,,False,False,False,,,2.548294019277539,2.548294019277539,split10,31.0
llama-3.3-70b,JS,ph,0.1,base,6,10.865111798761241,18.0,True,True,False,,,24.54994324385019,0.5762833679420545,split10,31.0
llama-3.3-70b,JS,ph,0.1,base,14,10.865111798761241,30.0,True,False,False,,,15.635779389507503,0.002499183625542467,split10,31.0
llama-3.3-70b,JS,ph,0.1,base,19,10.865111798761241,,False,False,False,,,1.8465694037063447,1.277562117486303,split10,31.0
llama-3.3-70b,JS,ph,0.1,placebo,5,10.865111798761241,,False,False,False,,,4.319697079256229,1.4591817126952682,split10,31.0
llama-3.3-70b,JS,ph,0.1,placebo,12,10.865111798761241,,False,False,False,,,0.35133500885128577,0.35133500885128577,split10,31.0
llama-3.3-70b,JS,ph,0.1,placebo,11,10.865111798761241,,False,False,False,,,3.892709602153607,0.2969769613546043,split10,31.0
llama-3.3-70b,JS,ph,0.1,placebo,20,10.865111798761241,,False,False,False,,,0.0,0.0,split10,31.0
llama-3.3-70b,JS,ph,0.1,placebo,16,10.865111798761241,,False,False,False,,,4.102496649979449,0.0,split10,31.0
llama-3.3-70b,JS,ph,0.1,placebo,4,10.865111798761241,,False,False,False,,,1.510245575934153,0.0,split10,31.0
llama-3.3-70b,JS,ph,0.1,placebo,13,10.865111798761241,,False,False,False,,,2.801885898277801,1.0945204923626004,split10,31.0
llama-3.3-70b,JS,ph,0.1,placebo,6,10.865111798761241,,False,False,False,,,1.2764110739780024,1.2764110739780024,split10,31.0
llama-3.3-70b,JS,ph,0.1,placebo,14,10.865111798761241,,False,False,False,,,0.0,0.0,split10,31.0
llama-3.3-70b,JS,ph,0.1,placebo,19,10.865111798761241,,False,False,False,,,0.0,0.0,split10,31.0
llama-3.3-70b,JS,ph,0.1,switch,5,10.865111798761241,,False,False,True,12.0,8.0,2.6886395182128933,1.6936021522346842,split10,31.0
llama-3.3-70b,JS,ph,0.1,switch,12,10.865111798761241,,False,False,True,10.0,9.0,0.3981610166896318,0.3981610166896318,split10,31.0
llama-3.3-70b,JS,ph,0.1,switch,11,10.865111798761241,,False,False,True,10.0,9.0,0.36263037492981515,0.36263037492981515,split10,31.0
llama-3.3-70b,JS,ph,0.1,switch,20,10.865111798761241,,False,False,True,12.0,9.0,0.0,0.0,split10,31.0
llama-3.3-70b,JS,ph,0.1,switch,16,10.865111798761241,,False,False,True,12.0,9.0,0.0,0.0,split10,31.0
llama-3.3-70b,JS,ph,0.1,switch,4,10.865111798761241,,False,False,True,11.0,8.0,0.0,0.0,split10,31.0
llama-3.3-70b,JS,ph,0.1,switch,13,10.865111798761241,,False,False,True,9.0,8.0,1.533652731180328,0.7415431929345019,split10,31.0
llama-3.3-70b,JS,ph,0.1,switch,6,10.865111798761241,,False,False,True,14.0,9.0,6.144881793582843,6.144881793582843,split10,31.0
llama-3.3-70b,JS,ph,0.1,switch,14,10.865111798761241,,False,False,True,10.0,9.0,1.233889672617742,1.233889672617742,split10,31.0
llama-3.3-70b,JS,ph,0.1,switch,19,10.865111798761241,,False,False,True,16.0,9.0,1.5976822455381676,1.4174752199305276,split10,31.0
llama-3.3-70b,JS,ph,0.1,base,14,10.865111798761241,30.0,True,False,False,,,15.635779389507503,0.002499183625542467,split10,32.0
llama-3.3-70b,JS,ph,0.1,base,19,10.865111798761241,,False,False,False,,,1.8465694037063447,1.277562117486303,split10,32.0
llama-3.3-70b,JS,ph,0.1,base,13,10.865111798761241,,False,False,False,,,2.548294019277539,2.548294019277539,split10,32.0
llama-3.3-70b,JS,ph,0.1,base,16,10.865111798761241,,False,False,False,,,10.01044211783216,10.01044211783216,split10,32.0
llama-3.3-70b,JS,ph,0.1,base,20,10.865111798761241,,False,False,False,,,0.0,0.0,split10,32.0
llama-3.3-70b,JS,ph,0.1,base,2,10.865111798761241,,False,False,False,,,0.0,0.0,split10,32.0
llama-3.3-70b,JS,ph,0.1,base,15,10.865111798761241,,False,False,False,,,0.2078796162634467,0.0637525192022157,split10,32.0
llama-3.3-70b,JS,ph,0.1,base,8,10.865111798761241,,False,False,False,,,0.39388323404145886,0.3585823510724085,split10,32.0
llama-3.3-70b,JS,ph,0.1,base,6,10.865111798761241,18.0,True,True,False,,,24.54994324385019,0.5762833679420545,split10,32.0
llama-3.3-70b,JS,ph,0.1,base,18,10.865111798761241,,False,False,False,,,1.0707630830085821,1.0707630830085821,split10,32.0
llama-3.3-70b,JS,ph,0.1,placebo,14,10.865111798761241,,False,False,False,,,0.0,0.0,split10,32.0
llama-3.3-70b,JS,ph,0.1,placebo,19,10.865111798761241,,False,False,False,,,0.0,0.0,split10,32.0
llama-3.3-70b,JS,ph,0.1,placebo,13,10.865111798761241,,False,False,False,,,2.801885898277801,1.0945204923626004,split10,32.0
llama-3.3-70b,JS,ph,0.1,placebo,16,10.865111798761241,,False,False,False,,,4.102496649979449,0.0,split10,32.0
llama-3.3-70b,JS,ph,0.1,placebo,20,10.865111798761241,,False,False,False,,,0.0,0.0,split10,32.0
llama-3.3-70b,JS,ph,0.1,placebo,2,10.865111798761241,,False,False,False,,,0.0,0.0,split10,32.0
llama-3.3-70b,JS,ph,0.1,placebo,15,10.865111798761241,,False,False,False,,,2.6674822095930057,1.4578713515627097,split10,32.0
llama-3.3-70b,JS,ph,0.1,placebo,8,10.865111798761241,,False,False,False,,,0.0,0.0,split10,32.0
llama-3.3-70b,JS,ph,0.1,placebo,6,10.865111798761241,,False,False,False,,,1.2764110739780024,1.2764110739780024,split10,32.0
llama-3.3-70b,JS,ph,0.1,placebo,18,10.865111798761241,,False,False,False,,,0.20639296292896148,0.20639296292896148,split10,32.0
llama-3.3-70b,JS,ph,0.1,switch,14,10.865111798761241,,False,False,True,10.0,9.0,1.233889672617742,1.233889672617742,split10,32.0
llama-3.3-70b,JS,ph,0.1,switch,19,10.865111798761241,,False,False,True,16.0,9.0,1.5976822455381676,1.4174752199305276,split10,32.0
llama-3.3-70b,JS,ph,0.1,switch,13,10.865111798761241,,False,False,True,9.0,8.0,1.533652731180328,0.7415431929345019,split10,32.0
llama-3.3-70b,JS,ph,0.1,switch,16,10.865111798761241,,False,False,True,12.0,9.0,0.0,0.0,split10,32.0
llama-3.3-70b,JS,ph,0.1,switch,20,10.865111798761241,,False,False,True,12.0,9.0,0.0,0.0,split10,32.0
llama-3.3-70b,JS,ph,0.1,switch,2,10.865111798761241,,False,False,True,10.0,9.0,0.0,0.0,split10,32.0
llama-3.3-70b,JS,ph,0.1,switch,15,10.865111798761241,,False,False,True,16.0,9.0,3.972938831691387,0.27230696828055695,split10,32.0
llama-3.3-70b,JS,ph,0.1,switch,8,10.865111798761241,,False,False,True,12.0,9.0,1.4043420464033765,1.4043420464033765,split10,32.0
llama-3.3-70b,JS,ph,0.1,switch,6,10.865111798761241,,False,False,True,14.0,9.0,6.144881793582843,6.144881793582843,split10,32.0
llama-3.3-70b,JS,ph,0.1,switch,18,10.865111798761241,,False,False,True,10.0,9.0,0.4915869921069318,0.4915869921069318,split10,32.0
llama-3.3-70b,JS,ph,0.1,base,4,5.078969853440736,,False,False,False,,,0.0,0.0,split10,33.0
llama-3.3-70b,JS,ph,0.1,base,11,5.078969853440736,,False,False,False,,,2.3822224482905714,0.0,split10,33.0
llama-3.3-70b,JS,ph,0.1,base,16,5.078969853440736,10.0,True,True,False,,,10.01044211783216,10.01044211783216,split10,33.0
llama-3.3-70b,JS,ph,0.1,base,18,5.078969853440736,,False,False,False,,,1.0707630830085821,1.0707630830085821,split10,33.0
llama-3.3-70b,JS,ph,0.1,base,10,5.078969853440736,,False,False,False,,,1.2299259138017096,0.0,split10,33.0
llama-3.3-70b,JS,ph,0.1,base,14,5.078969853440736,25.0,True,False,False,,,15.635779389507503,0.002499183625542467,split10,33.0
llama-3.3-70b,JS,ph,0.1,base,1,5.078969853440736,16.0,True,True,False,,,10.034563329928426,10.034563329928426,split10,33.0
llama-3.3-70b,JS,ph,0.1,base,5,5.078969853440736,12.0,True,True,False,,,7.117315207111225,7.117315207111225,split10,33.0
llama-3.3-70b,JS,ph,0.1,base,7,5.078969853440736,27.0,True,False,False,,,8.97290108523467,0.18312113723242573,split10,33.0
llama-3.3-70b,JS,ph,0.1,base,6,5.078969853440736,18.0,True,True,False,,,24.54994324385019,0.5762833679420545,split10,33.0
llama-3.3-70b,JS,ph,0.1,placebo,4,5.078969853440736,,False,False,False,,,1.510245575934153,0.0,split10,33.0
llama-3.3-70b,JS,ph,0.1,placebo,11,5.078969853440736,,False,False,False,,,3.892709602153607,0.2969769613546043,split10,33.0
llama-3.3-70b,JS,ph,0.1,placebo,16,5.078969853440736,,False,False,False,,,4.102496649979449,0.0,split10,33.0
llama-3.3-70b,JS,ph,0.1,placebo,18,5.078969853440736,,False,False,False,,,0.20639296292896148,0.20639296292896148,split10,33.0
llama-3.3-70b,JS,ph,0.1,placebo,10,5.078969853440736,,False,False,False,,,1.398690130515615,1.398690130515615,split10,33.0
llama-3.3-70b,JS,ph,0.1,placebo,14,5.078969853440736,,False,False,False,,,0.0,0.0,split10,33.0
llama-3.3-70b,JS,ph,0.1,placebo,1,5.078969853440736,,False,False,False,,,1.531220445246463,0.08452018863439925,split10,33.0
llama-3.3-70b,JS,ph,0.1,placebo,5,5.078969853440736,,False,False,False,,,4.319697079256229,1.4591817126952682,split10,33.0
llama-3.3-70b,JS,ph,0.1,placebo,7,5.078969853440736,,False,False,False,,,0.0,0.0,split10,33.0
llama-3.3-70b,JS,ph,0.1,placebo,6,5.078969853440736,,False,False,False,,,1.2764110739780024,1.2764110739780024,split10,33.0
llama-3.3-70b,JS,ph,0.1,switch,4,5.078969853440736,,False,False,True,11.0,8.0,0.0,0.0,split10,33.0
llama-3.3-70b,JS,ph,0.1,switch,11,5.078969853440736,,False,False,True,10.0,9.0,0.36263037492981515,0.36263037492981515,split10,33.0
llama-3.3-70b,JS,ph,0.1,switch,16,5.078969853440736,,False,False,True,12.0,9.0,0.0,0.0,split10,33.0
llama-3.3-70b,JS,ph,0.1,switch,18,5.078969853440736,,False,False,True,10.0,9.0,0.4915869921069318,0.4915869921069318,split10,33.0
llama-3.3-70b,JS,ph,0.1,switch,10,5.078969853440736,,False,False,True,11.0,8.0,0.0,0.0,split10,33.0
llama-3.3-70b,JS,ph,0.1,switch,14,5.078969853440736,,False,False,True,10.0,9.0,1.233889672617742,1.233889672617742,split10,33.0
llama-3.3-70b,JS,ph,0.1,switch,1,5.078969853440736,,False,False,True,12.0,9.0,0.5786294152673435,0.5786294152673435,split10,33.0
llama-3.3-70b,JS,ph,0.1,switch,5,5.078969853440736,,False,False,True,12.0,8.0,2.6886395182128933,1.6936021522346842,split10,33.0
llama-3.3-70b,JS,ph,0.1,switch,7,5.078969853440736,,False,False,True,12.0,9.0,0.0,0.0,split10,33.0
llama-3.3-70b,JS,ph,0.1,switch,6,5.078969853440736,16.0,True,True,True,14.0,9.0,6.144881793582843,6.144881793582843,split10,33.0
llama-3.3-70b,JS,ph,0.1,base,4,16.154264935032046,,False,False,False,,,0.0,0.0,split10,34.0
llama-3.3-70b,JS,ph,0.1,base,7,16.154264935032046,,False,False,False,,,8.97290108523467,0.18312113723242573,split10,34.0
llama-3.3-70b,JS,ph,0.1,base,8,16.154264935032046,,False,False,False,,,0.39388323404145886,0.3585823510724085,split10,34.0
