model,condition,seed,pre,post,prepost,level,end_turn,spec,metric,window,adjust
llama-3.3-70b,placebo,18,0.17229350274340147,0.2572405960051165,0.08494709326171504,0.2572405960051165,29,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,placebo,19,0.14587487628425194,0.23292480271395402,0.08704992642970208,0.23292480271395402,28,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,placebo,20,0.11266724270553798,0.25375712521291716,0.1410898825073792,0.25375712521291716,30,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,1,0.11746288397969139,0.18429056627483473,0.06682768229514334,0.18429056627483473,20,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,2,0.15133428001299878,0.14153071823406244,-0.009803561778936348,0.14153071823406244,24,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,3,0.14967768005967017,0.19858665556335048,0.04890897550368031,0.19858665556335048,22,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,4,0.10123841311957761,0.18505407221736317,0.08381565909778556,0.18505407221736317,30,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,5,0.22625941942172792,0.24232629948307363,0.016066880061345712,0.24232629948307363,27,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,6,0.1631897039923451,0.25680322823772544,0.09361352424538036,0.25680322823772544,28,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,7,0.16269294036773282,0.21235630934399394,0.04966336897626111,0.21235630934399394,20,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,8,0.16696455186965906,0.2277334782780874,0.06076892640842835,0.2277334782780874,23,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,9,0.15962586216482563,0.21805418548343566,0.05842832331861003,0.21805418548343566,26,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,10,0.12217524492781921,0.17225852929716093,0.050083284369341716,0.17225852929716093,25,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,11,0.1655550215710966,0.2367454452377518,0.07119042366665518,0.2367454452377518,20,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,12,0.10522516135993885,0.1913411181379446,0.08611595677800575,0.1913411181379446,23,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,13,0.13412894581681223,0.22242203319330153,0.0882930873764893,0.22242203319330153,27,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,14,0.1087900979692663,0.15791347964529684,0.049123381676030545,0.15791347964529684,29,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,15,0.1618251147919168,0.23958691101042062,0.07776179621850382,0.23958691101042062,30,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,16,0.1428086959534895,0.20960141765071644,0.06679272169722694,0.20960141765071644,20,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,17,0.13052974725895491,0.1829949916006609,0.05246524434170599,0.1829949916006609,21,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,18,0.11576632209827963,0.1847575960072695,0.06899127390898986,0.1847575960072695,21,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,19,0.14195805846173812,0.20043866597127735,0.058480607509539234,0.20043866597127735,19,main,mean_H_renorm_bits,10,raw
llama-3.3-70b,switch,20,0.10681741251021072,0.19878875290903203,0.09197134039882131,0.19878875290903203,14,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,1,0.17791846196204317,0.2630651127699449,0.08514665080790171,0.2630651127699449,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,2,0.33908167241022336,0.3003727556857992,-0.03870891672442417,0.3003727556857992,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,3,0.2954117833229023,0.40093924022275784,0.10552745689985554,0.40093924022275784,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,4,0.15399632367737878,0.17328571790025651,0.01928939422287773,0.17328571790025651,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,5,0.23990495599796116,0.2797445340314203,0.03983957803345914,0.2797445340314203,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,6,0.21329969624151307,0.2862667674457518,0.07296707120423873,0.2862667674457518,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,7,0.2515133825094548,0.30943818764983516,0.05792480514038034,0.30943818764983516,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,8,0.2756994382928483,0.31709796417388586,0.04139852588103754,0.31709796417388586,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,9,0.14690914890123527,0.24957985215617673,0.10267070325494146,0.24957985215617673,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,10,0.11258316915182062,0.29570272726833824,0.18311955811651762,0.29570272726833824,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,11,0.1630004614817672,0.1678753720346613,0.004874910552894102,0.1678753720346613,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,12,0.09608142860493432,0.2880719694220154,0.19199054081708108,0.2880719694220154,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,13,0.15004879142320707,0.2646598250816734,0.11461103365846634,0.2646598250816734,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,14,0.3795328581023204,0.19750657043579936,-0.18202628766652104,0.19750657043579936,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,15,0.14098927619250215,0.2484873259577093,0.10749804976520716,0.2484873259577093,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,16,0.14934717256434596,0.18529674334004625,0.035949570775700296,0.18529674334004625,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,17,0.27620727860116745,0.22780670042020118,-0.04840057818096627,0.22780670042020118,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,18,0.2000450382596171,0.32278843036766647,0.12274339210804938,0.32278843036766647,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,19,0.2897148396033139,0.24773455568749442,-0.04198028391581948,0.24773455568749442,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,base,20,0.14621337820241154,0.3118797193669391,0.16566634116452755,0.3118797193669391,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,1,0.1147261526908001,0.2094159622920857,0.0946898096012856,0.2094159622920857,13,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,2,0.2788450587879995,0.32679843457139857,0.04795337578339909,0.32679843457139857,24,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,3,0.22433962810654778,0.21668248148359978,-0.007657146622948002,0.21668248148359978,15,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,4,0.25197146390137826,0.39412120968950226,0.142149745788124,0.39412120968950226,14,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,5,0.1792330285951303,0.35531801294344245,0.17608498434831216,0.35531801294344245,18,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,6,0.23506759031489396,0.34392688045723946,0.1088592901423455,0.34392688045723946,21,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,7,0.14516583702070468,0.3433531638136928,0.19818732679298812,0.3433531638136928,22,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,8,0.2569521112918763,0.5073307584675114,0.2503786471756351,0.5073307584675114,18,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,9,0.21358925505782617,0.31702851832860784,0.10343926327078168,0.31702851832860784,15,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,10,0.22781211634915607,0.3507366774004107,0.12292456105125463,0.3507366774004107,10,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,11,0.25006064509843967,0.13802172848899108,-0.11203891660944859,0.13802172848899108,11,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,12,0.26974087280209186,0.26140623183003087,-0.008334640972060992,0.26140623183003087,20,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,13,0.2510380262257422,0.26128730464290534,0.010249278417163166,0.26128730464290534,21,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,14,0.2546786061532514,0.31839490498363926,0.06371629883038787,0.31839490498363926,14,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,15,0.18849686035534718,0.34755530761171677,0.15905844725636958,0.34755530761171677,12,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,16,0.21037104688612102,0.2388889011369293,0.028517854250808272,0.2388889011369293,18,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,17,0.3455840598889542,0.263906917129404,-0.08167714275955018,0.263906917129404,10,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,18,0.2925623606301077,0.23463851217657702,-0.057923848453530685,0.23463851217657702,20,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,19,0.19597847895274775,0.2936316084111762,0.09765312945842844,0.2936316084111762,21,main,mean_H_renorm_bits,10,raw
qwen3-235b,placebo,20,0.24236279773324435,0.1427201239898374,-0.09964267374340693,0.1427201239898374,10,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,1,0.18694314092134381,0.26541040540161426,0.07846726448027044,0.26541040540161426,11,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,2,0.1696601262861359,0.2794824565302367,0.10982233024410079,0.2794824565302367,11,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,3,0.2294835861497718,0.2545697073307897,0.025086121181017912,0.2545697073307897,16,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,4,0.348773740743106,0.2253475427526091,-0.12342619799049692,0.2253475427526091,14,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,5,0.1945213200813661,0.22745615953881923,0.032934839457453124,0.22745615953881923,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,6,0.15898055491517682,0.32945574223458046,0.17047518731940364,0.32945574223458046,20,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,7,0.15024032123895753,0.2876890183177924,0.1374486970788349,0.2876890183177924,20,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,8,0.20114582617285084,0.17741770333042145,-0.023728122842429394,0.17741770333042145,14,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,9,0.28050571145183895,0.2605453202295806,-0.019960391222258345,0.2605453202295806,12,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,10,0.21112921105897828,0.23749014927982115,0.026360938220842872,0.23749014927982115,11,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,11,0.2574379018369233,0.41580746031535587,0.1583695584784326,0.41580746031535587,20,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,12,0.21457673664599766,0.38805900077711936,0.1734822641311217,0.38805900077711936,20,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,13,0.3157333983868011,0.2980868973548007,-0.017646501032000383,0.2980868973548007,19,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,14,0.281125646513047,0.18702703916960525,-0.09409860734344175,0.18702703916960525,30,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,15,0.3220863024420594,0.3615818801161809,0.03949557767412154,0.3615818801161809,20,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,16,0.2908423555558387,0.2551289978467497,-0.03571335770908901,0.2551289978467497,13,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,17,0.23277131240810003,0.27444108606688666,0.04166977365878663,0.27444108606688666,13,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,18,0.2820734581384373,0.2806489367250868,-0.0014245214133505324,0.2806489367250868,11,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,19,0.2645137574843265,0.20738785506286533,-0.05712590242146115,0.20738785506286533,17,main,mean_H_renorm_bits,10,raw
qwen3-235b,switch,20,0.21537049486808327,0.37661353621999644,0.16124304135191317,0.37661353621999644,13,main,mean_H_renorm_bits,10,raw
gpt-4o-mini,base,1,0.16791619711165237,0.34796027098205323,0.18004407387040086,0.34796027098205323,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,2,0.5714855032483961,0.29384992743967997,-0.2776355758087161,0.29384992743967997,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,3,0.25123508638477127,0.4241498885374546,0.17291480215268334,0.4241498885374546,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,4,0.22784296638795903,0.25126405310577093,0.0234210867178119,0.25126405310577093,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,5,0.24926761552225682,0.31539561695880064,0.06612800143654382,0.31539561695880064,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,6,0.17842378577473358,0.24172350722884084,0.06329972145410726,0.24172350722884084,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,7,0.3324430691827751,0.32066180568781955,-0.011781263494955563,0.32066180568781955,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,8,0.39487810041501714,0.3617830062062946,-0.03309509420872253,0.3617830062062946,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,9,0.20709929002201952,0.21158829400442114,0.004489003982401624,0.21158829400442114,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,10,0.19294989175506685,0.4804173186451389,0.2874674268900721,0.4804173186451389,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,11,0.32093271963561065,0.3626891453854779,0.041756425749867265,0.3626891453854779,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,12,0.2197251744774429,0.41277828791239324,0.19305311343495032,0.41277828791239324,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,13,0.3615120357682498,0.23630390709065335,-0.12520812867759645,0.23630390709065335,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,14,0.2056016583548072,0.17514991210496844,-0.030451746249838763,0.17514991210496844,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,15,0.3728880080189714,0.283182628348626,-0.08970537967034536,0.283182628348626,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,16,0.2726458628766672,0.3148701865528305,0.0422243236761633,0.3148701865528305,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,17,0.20722273285152906,0.513682396542358,0.306459663690829,0.513682396542358,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,18,0.16397314703913368,0.5333984185400292,0.36942527150089555,0.5333984185400292,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,19,0.24928950767149635,0.2440706570112176,-0.0052188506602787454,0.2440706570112176,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,20,0.29922587614111473,0.4047391244095375,0.10551324826842279,0.4047391244095375,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,1,0.3274977508762619,0.46344361667468864,0.13594586579842677,0.46344361667468864,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,2,0.33701369525027275,0.22593035618520188,-0.11108333906507087,0.22593035618520188,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,3,0.22339001712573128,0.4061001899711719,0.18271017284544064,0.4061001899711719,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,4,0.18978433045858645,0.3018767616632777,0.11209243120469126,0.3018767616632777,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,5,0.2116359878410452,0.30664935784002945,0.09501336999898424,0.30664935784002945,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,6,0.21839592383697784,0.43479236999091536,0.21639644615393752,0.43479236999091536,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,7,0.19723301137525942,0.23349200421240157,0.03625899283714215,0.23349200421240157,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,8,0.20014972485202903,0.24799467927248647,0.04784495442045744,0.24799467927248647,20,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,9,0.23706465964549492,0.24969381710946595,0.01262915746397103,0.24969381710946595,11,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,10,0.2772937128346963,0.28286135254173334,0.005567639707037053,0.28286135254173334,27,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,11,0.4028209863151628,0.26515587861256396,-0.13766510770259882,0.26515587861256396,17,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,12,0.3414607924985934,0.4226165804602796,0.08115578796168621,0.4226165804602796,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,13,0.3020826048994696,0.2627974437854785,-0.03928516111399111,0.2627974437854785,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,14,0.2934366058301038,0.25753964354694325,-0.03589696228316053,0.25753964354694325,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,15,0.3780918441118813,0.383632713414228,0.005540869302346707,0.383632713414228,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,16,0.28564989253321316,0.39329904445088454,0.10764915191767138,0.39329904445088454,20,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,17,0.23222529260181907,0.37387383347709713,0.14164854087527806,0.37387383347709713,21,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,18,0.22652698094832716,0.4113081071407116,0.18478112619238443,0.4113081071407116,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,19,0.24124166131949948,0.5991335776141032,0.35789191629460376,0.5991335776141032,18,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,placebo,20,0.3372743901385396,0.3001739729706734,-0.03710041716786622,0.3001739729706734,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,1,0.15384505618376762,0.23066484269620532,0.0768197865124377,0.23066484269620532,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,2,0.3454462954224985,0.2535747800196967,-0.0918715154028018,0.2535747800196967,20,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,3,0.16697923482436083,0.29202181578949093,0.1250425809651301,0.29202181578949093,10,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,4,0.32243871078330316,0.27657156774123226,-0.0458671430420709,0.27657156774123226,25,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,5,0.34242829949166664,0.22091231158719454,-0.1215159879044721,0.22091231158719454,20,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,6,0.41650180343135085,0.3113614909754608,-0.10514031245589006,0.3113614909754608,20,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,7,0.3102500206847477,0.20270540296435394,-0.10754461772039378,0.20270540296435394,20,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,8,0.1881652220202795,0.34192746710764027,0.15376224508736078,0.34192746710764027,24,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,9,0.24113459590600236,0.2643093884919381,0.023174792585935716,0.2643093884919381,20,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,10,0.39989993689742354,0.5444579275919083,0.14455799069448472,0.5444579275919083,26,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,11,0.5929995457120745,0.3317658020725309,-0.26123374363954355,0.3317658020725309,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,12,0.2187288239161506,0.5234437153215619,0.3047148914054113,0.5234437153215619,20,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,13,0.21236120658231047,0.3809010761645046,0.1685398695821941,0.3809010761645046,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,14,0.2698636879031177,0.3382166849778726,0.0683529970747549,0.3382166849778726,15,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,15,0.3051849703332401,0.19430889894289866,-0.11087607139034145,0.19430889894289866,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,16,0.558090928758238,0.5064550907001384,-0.05163583805809957,0.5064550907001384,22,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,17,0.1872951035999266,0.2662531128549645,0.0789580092550379,0.2662531128549645,20,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,18,0.1936676339645746,0.42980293953732374,0.23613530557274914,0.42980293953732374,20,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,19,0.3470539162835769,0.39246498138368324,0.04541106510010634,0.39246498138368324,30,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,switch,20,0.4115522038635723,0.27984853507956253,-0.13170366878400974,0.27984853507956253,24,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,1,0.1891398638520256,0.20532278802652099,0.016182924174495378,0.20532278802652099,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,2,0.19484826908783018,0.19935088241696977,0.004502613329139593,0.19935088241696977,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,3,0.15616752102731477,0.15998345279453702,0.0038159317672222526,0.15998345279453702,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,4,0.13465734803352497,0.1632856814527751,0.02862833341925014,0.1632856814527751,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,5,0.14393394800986536,0.17149795302359241,0.02756400501372705,0.17149795302359241,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,6,0.1738568744269188,0.14283185143182478,-0.03102502299509402,0.14283185143182478,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,7,0.1739941227074348,0.18674545627054123,0.012751333563106426,0.18674545627054123,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,8,0.18601553678520474,0.16214978663242022,-0.023865750152784526,0.16214978663242022,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,9,0.22281833028710163,0.20091155598278854,-0.021906774304313092,0.20091155598278854,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,10,0.19417741504291072,0.1491792344269292,-0.044998180615981515,0.1491792344269292,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,11,0.16233710399553622,0.1715617674152486,0.00922466341971237,0.1715617674152486,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,12,0.1358063582688899,0.13959251035113743,0.003786152082247529,0.13959251035113743,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,13,0.1614838306351541,0.23002869772613052,0.06854486709097643,0.23002869772613052,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,14,0.13292297057908983,0.19269428657144114,0.059771315992351304,0.19269428657144114,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,15,0.19135745646308563,0.10929939645586693,-0.0820580600072187,0.10929939645586693,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,16,0.17672345259524885,0.1622101001136095,-0.014513352481639347,0.1622101001136095,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,17,0.12523461341827188,0.15063681264833112,0.025402199230059236,0.15063681264833112,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,18,0.22173135941297684,0.23350546583158466,0.011774106418607821,0.23350546583158466,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,19,0.14896640782006004,0.17891211458267092,0.02994570676261088,0.17891211458267092,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,base,20,0.15689244468257604,0.2069610829570386,0.05006863827446256,0.2069610829570386,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,1,0.16684140886847526,0.1852448336642531,0.018403424795777834,0.1852448336642531,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,2,0.17838835235067632,0.18012504125989873,0.0017366889092224058,0.18012504125989873,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,4,0.17460103236215133,0.20462960787791834,0.030028575515767014,0.20462960787791834,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,5,0.20820386657542075,0.24739232392049032,0.039188457345069566,0.24739232392049032,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,6,0.20788842375150407,0.16787017140636407,-0.040018252345140004,0.16787017140636407,27,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,7,0.1736040880526135,0.1821303968773458,0.00852630882473232,0.1821303968773458,27,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,8,0.19741854860528507,0.18555727651977816,-0.011861272085506913,0.18555727651977816,27,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,9,0.2169866218382321,0.2102141234242645,-0.006772498413967626,0.2102141234242645,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,10,0.19587059366117113,0.1600890236738043,-0.03578156998736684,0.1600890236738043,25,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,11,0.1868373430858605,0.24170698815955322,0.05486964507369271,0.24170698815955322,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,12,0.1461826082308191,0.2264441089519623,0.08026150072114319,0.2264441089519623,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,13,0.17554896452100638,0.2260378020812314,0.050488837560225014,0.2260378020812314,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,14,0.16748354709686425,0.20227137417653882,0.034787827079674566,0.20227137417653882,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,15,0.16350178517113537,0.21629057031056537,0.05278878513943,0.21629057031056537,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,16,0.16979890177482873,0.24116995743524053,0.0713710556604118,0.24116995743524053,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,17,0.1432268959817828,0.24467512696435073,0.10144823098256794,0.24467512696435073,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,18,0.19535325916516413,0.22240190503788165,0.02704864587271752,0.22240190503788165,29,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,19,0.16747268210303787,0.22357948128282318,0.05610679917978531,0.22357948128282318,28,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,placebo,20,0.13738663545414045,0.23462340741326895,0.0972367719591285,0.23462340741326895,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,1,0.14054541795884884,0.1799677477107775,0.039422329751928664,0.1799677477107775,20,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,2,0.16274925569611892,0.14940143874026038,-0.013347816955858544,0.14940143874026038,24,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,3,0.17135465868846414,0.19226660541950508,0.020911946731040937,0.19226660541950508,22,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,4,0.1303837013023395,0.16485673816723057,0.03447303686489106,0.16485673816723057,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,5,0.22065420377652403,0.23266424480631379,0.012010041029789753,0.23266424480631379,27,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,6,0.1876219126300572,0.22570359438501386,0.03808168175495666,0.22570359438501386,28,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,7,0.17853176582688338,0.217214070509,0.038682304682116614,0.217214070509,20,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,8,0.1884519960588524,0.20334209145648297,0.01489009539763056,0.20334209145648297,23,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,9,0.1837456305254748,0.1945337038571156,0.010788073331640807,0.1945337038571156,26,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,10,0.14174179541051066,0.1388494929203711,-0.0028923024901395533,0.1388494929203711,25,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,11,0.1887932222765664,0.1977025515588037,0.00890932928223731,0.1977025515588037,20,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,12,0.12922239348411355,0.1717355966838148,0.042513203199701255,0.1717355966838148,23,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,13,0.14332233337553318,0.21696952349671342,0.07364719012118023,0.21696952349671342,27,main,mean_H_renorm_bits,10,adj
