model,condition,seed,align,direction,role,agent,rel,action,y_raw,y_adj,mean_surprisal_bits
qwen3-235b,switch,9,tau_use,A2->A1,author,A2,0,read_log,0.007452744248099,-0.026627571847683214,0.0008511638626366
qwen3-235b,switch,9,tau_use,A2->A1,author,A2,1,read_log,0.7438693021988897,0.7097889861031075,0.3454197589685367
qwen3-235b,switch,9,tau_use,A2->A1,author,A2,2,read_log,0.3920001385917495,0.35791982249596727,1.651184534968923
qwen3-235b,switch,9,tau_use,A2->A1,author,A2,3,submit,0.0417117707035668,0.24630540308469212,0.0461412386053244
qwen3-235b,switch,10,tau_read,A1->A2,receiver,A2,-5,write_log,0.1447017511886426,0.2576973399000731,0.1531893783791141
qwen3-235b,switch,10,tau_read,A1->A2,receiver,A2,-4,read_log,0.2973739789877492,0.263293662891967,0.0968918759207909
qwen3-235b,switch,10,tau_read,A1->A2,receiver,A2,-3,write_log,0.1764748760057804,0.3025790707748991,0.2847533329622693
qwen3-235b,switch,10,tau_read,A1->A2,receiver,A2,-2,read_log,0.0696725576360239,0.03559224154024168,0.0116778611346524
qwen3-235b,switch,10,tau_read,A1->A2,receiver,A2,-1,decrypt,0.3326475600588774,0.3527375957115882,0.4887061631087966
qwen3-235b,switch,10,tau_read,A1->A2,receiver,A2,0,read_log,0.081362401335271,0.04728208523948879,0.0153864856033719
qwen3-235b,switch,10,tau_read,A1->A2,receiver,A2,1,decrypt,0.3882208534559141,0.425169852645648,0.4924526585299613
qwen3-235b,switch,10,tau_read,A1->A2,receiver,A2,2,read_log,0.1230362474591659,0.08895593136338369,0.0252388892677868
qwen3-235b,switch,10,tau_read,A1->A2,receiver,A2,3,submit,0.0566482553584681,0.26900612247493405,0.0510513214011519
qwen3-235b,switch,10,tau_read,A1->A2,author,A1,-5,read_log,0.0330536614898842,-0.0010266546058980142,0.0048215463025488
qwen3-235b,switch,10,tau_read,A1->A2,author,A1,-4,read_log,0.6097044558164796,0.5756241397206974,0.2797038722908492
qwen3-235b,switch,10,tau_read,A1->A2,author,A1,-3,read_log,0.6468009639802516,0.6127206478844693,0.2851901224643366
qwen3-235b,switch,10,tau_read,A1->A2,author,A1,-2,write_log,0.1519241702571059,0.14381767249927382,0.1462470843524461
qwen3-235b,switch,10,tau_read,A1->A2,author,A1,-1,read_log,0.0221536228200133,-0.011926693275768913,0.00296641845288
qwen3-235b,switch,10,tau_read,A1->A2,author,A1,0,read_log,0.2832650749706144,0.2491847588748322,0.0748821098778368
qwen3-235b,switch,10,tau_read,A1->A2,author,A1,1,read_log,0.6347088706621891,0.6006285545664068,0.4154841150498122
qwen3-235b,switch,10,tau_read,A1->A2,author,A1,2,submit,0.0951893417171255,0.3241099648191127,0.1454800396669527
qwen3-235b,switch,10,tau_use,A1->A2,receiver,A2,-5,read_log,0.0696725576360239,0.03559224154024168,0.0116778611346524
qwen3-235b,switch,10,tau_use,A1->A2,receiver,A2,-4,decrypt,0.3326475600588774,0.3527375957115882,0.4887061631087966
qwen3-235b,switch,10,tau_use,A1->A2,receiver,A2,-3,read_log,0.081362401335271,0.04728208523948879,0.0153864856033719
qwen3-235b,switch,10,tau_use,A1->A2,receiver,A2,-2,decrypt,0.3882208534559141,0.425169852645648,0.4924526585299613
qwen3-235b,switch,10,tau_use,A1->A2,receiver,A2,-1,read_log,0.1230362474591659,0.08895593136338369,0.0252388892677868
qwen3-235b,switch,10,tau_use,A1->A2,receiver,A2,0,submit,0.0566482553584681,0.26900612247493405,0.0510513214011519
qwen3-235b,switch,10,tau_use,A1->A2,author,A1,-5,write_log,0.1519241702571059,0.14381767249927382,0.1462470843524461
qwen3-235b,switch,10,tau_use,A1->A2,author,A1,-4,read_log,0.0221536228200133,-0.011926693275768913,0.00296641845288
qwen3-235b,switch,10,tau_use,A1->A2,author,A1,-3,read_log,0.2832650749706144,0.2491847588748322,0.0748821098778368
qwen3-235b,switch,10,tau_use,A1->A2,author,A1,-2,read_log,0.6347088706621891,0.6006285545664068,0.4154841150498122
qwen3-235b,switch,10,tau_use,A1->A2,author,A1,-1,submit,0.0951893417171255,0.3241099648191127,0.1454800396669527
qwen3-235b,switch,10,tau_read,A2->A1,receiver,A1,-5,read_log,0.0330536614898842,-0.0010266546058980142,0.0048215463025488
qwen3-235b,switch,10,tau_read,A2->A1,receiver,A1,-4,read_log,0.6097044558164796,0.5756241397206974,0.2797038722908492
qwen3-235b,switch,10,tau_read,A2->A1,receiver,A1,-3,read_log,0.6468009639802516,0.6127206478844693,0.2851901224643366
qwen3-235b,switch,10,tau_read,A2->A1,receiver,A1,-2,write_log,0.1519241702571059,0.14381767249927382,0.1462470843524461
qwen3-235b,switch,10,tau_read,A2->A1,receiver,A1,-1,read_log,0.0221536228200133,-0.011926693275768913,0.00296641845288
qwen3-235b,switch,10,tau_read,A2->A1,receiver,A1,0,read_log,0.2832650749706144,0.2491847588748322,0.0748821098778368
qwen3-235b,switch,10,tau_read,A2->A1,receiver,A1,1,read_log,0.6347088706621891,0.6006285545664068,0.4154841150498122
qwen3-235b,switch,10,tau_read,A2->A1,receiver,A1,2,submit,0.0951893417171255,0.3241099648191127,0.1454800396669527
qwen3-235b,switch,10,tau_read,A2->A1,author,A2,-5,write_log,0.1447017511886426,0.2576973399000731,0.1531893783791141
qwen3-235b,switch,10,tau_read,A2->A1,author,A2,-4,read_log,0.2973739789877492,0.263293662891967,0.0968918759207909
qwen3-235b,switch,10,tau_read,A2->A1,author,A2,-3,write_log,0.1764748760057804,0.3025790707748991,0.2847533329622693
qwen3-235b,switch,10,tau_read,A2->A1,author,A2,-2,read_log,0.0696725576360239,0.03559224154024168,0.0116778611346524
qwen3-235b,switch,10,tau_read,A2->A1,author,A2,-1,decrypt,0.3326475600588774,0.3527375957115882,0.4887061631087966
qwen3-235b,switch,10,tau_read,A2->A1,author,A2,0,read_log,0.081362401335271,0.04728208523948879,0.0153864856033719
qwen3-235b,switch,10,tau_read,A2->A1,author,A2,1,decrypt,0.3882208534559141,0.425169852645648,0.4924526585299613
qwen3-235b,switch,10,tau_read,A2->A1,author,A2,2,read_log,0.1230362474591659,0.08895593136338369,0.0252388892677868
qwen3-235b,switch,10,tau_read,A2->A1,author,A2,3,submit,0.0566482553584681,0.26900612247493405,0.0510513214011519
qwen3-235b,switch,10,tau_use,A2->A1,receiver,A1,-5,read_log,0.6468009639802516,0.6127206478844693,0.2851901224643366
qwen3-235b,switch,10,tau_use,A2->A1,receiver,A1,-4,write_log,0.1519241702571059,0.14381767249927382,0.1462470843524461
qwen3-235b,switch,10,tau_use,A2->A1,receiver,A1,-3,read_log,0.0221536228200133,-0.011926693275768913,0.00296641845288
qwen3-235b,switch,10,tau_use,A2->A1,receiver,A1,-2,read_log,0.2832650749706144,0.2491847588748322,0.0748821098778368
qwen3-235b,switch,10,tau_use,A2->A1,receiver,A1,-1,read_log,0.6347088706621891,0.6006285545664068,0.4154841150498122
qwen3-235b,switch,10,tau_use,A2->A1,receiver,A1,0,submit,0.0951893417171255,0.3241099648191127,0.1454800396669527
qwen3-235b,switch,10,tau_use,A2->A1,author,A2,-5,write_log,0.1764748760057804,0.3025790707748991,0.2847533329622693
qwen3-235b,switch,10,tau_use,A2->A1,author,A2,-4,read_log,0.0696725576360239,0.03559224154024168,0.0116778611346524
qwen3-235b,switch,10,tau_use,A2->A1,author,A2,-3,decrypt,0.3326475600588774,0.3527375957115882,0.4887061631087966
qwen3-235b,switch,10,tau_use,A2->A1,author,A2,-2,read_log,0.081362401335271,0.04728208523948879,0.0153864856033719
qwen3-235b,switch,10,tau_use,A2->A1,author,A2,-1,decrypt,0.3882208534559141,0.425169852645648,0.4924526585299613
qwen3-235b,switch,10,tau_use,A2->A1,author,A2,0,read_log,0.1230362474591659,0.08895593136338369,0.0252388892677868
qwen3-235b,switch,10,tau_use,A2->A1,author,A2,1,submit,0.0566482553584681,0.26900612247493405,0.0510513214011519
qwen3-235b,switch,11,tau_read,A1->A2,receiver,A2,-5,write_log,0.201004612040193,0.16362105396337856,0.3624786829676326
qwen3-235b,switch,11,tau_read,A1->A2,receiver,A2,-4,read_log,0.053018348668819,0.018938032573036785,0.0081710334183619
qwen3-235b,switch,11,tau_read,A1->A2,receiver,A2,-3,write_log,0.2174155498475715,0.3646655166629746,0.2081174991015562
qwen3-235b,switch,11,tau_read,A1->A2,receiver,A2,-2,read_log,0.0420035011646006,0.007923185068818388,0.0063755855797097
qwen3-235b,switch,11,tau_read,A1->A2,receiver,A2,-1,write_log,0.1530413891646978,0.3111614452626822,0.1442918501256961
qwen3-235b,switch,11,tau_read,A1->A2,receiver,A2,0,read_log,0.0803139079931145,0.04623359189733228,0.0131565813701124
qwen3-235b,switch,11,tau_read,A1->A2,receiver,A2,1,read_log,0.6775688441238262,0.643488528028044,0.5133956440077796
qwen3-235b,switch,11,tau_read,A1->A2,receiver,A2,2,read_log,0.5790792337073055,0.5449989176115233,0.2892088633219745
qwen3-235b,switch,11,tau_read,A1->A2,receiver,A2,3,write_log,0.088563080293355,0.25357564088600915,0.1216807399070192
qwen3-235b,switch,11,tau_read,A1->A2,receiver,A2,4,read_log,0.0724232406770315,0.038342924581249285,0.0117336157576548
qwen3-235b,switch,11,tau_read,A1->A2,receiver,A2,5,read_log,0.6900333409203483,0.6559530248245661,0.3833823493280113
qwen3-235b,switch,11,tau_read,A1->A2,author,A1,-5,read_log,0.036798442751367,0.002718126655584782,0.0054157911965396
qwen3-235b,switch,11,tau_read,A1->A2,author,A1,-4,read_log,0.7353181085563701,0.7012377924605879,0.3663887249837854
qwen3-235b,switch,11,tau_read,A1->A2,author,A1,-3,read_log,0.6081911053433606,0.5741107892475784,0.2123483830134445
qwen3-235b,switch,11,tau_read,A1->A2,author,A1,-2,decrypt,0.3024099218089571,0.259409426242672,0.5356766043062121
qwen3-235b,switch,11,tau_read,A1->A2,author,A1,-1,read_log,0.5849628154259808,0.5508824993301986,0.4388510108386155
qwen3-235b,switch,11,tau_read,A1->A2,author,A1,0,write_log,0.2376460002571231,0.2493713971066366,0.2955752884490615
qwen3-235b,switch,11,tau_read,A1->A2,author,A1,1,read_log,0.0290152982280193,-0.005065017867762915,0.0041309160752032
qwen3-235b,switch,11,tau_read,A1->A2,author,A1,2,submit,0.0308264930162689,0.24641032008933417,0.0556074235672596
qwen3-235b,switch,11,tau_use,A1->A2,receiver,A2,-5,read_log,0.6900333409203483,0.6559530248245661,0.3833823493280113
qwen3-235b,switch,11,tau_use,A1->A2,receiver,A2,-4,read_log,0.6880582047958389,0.6539778887000567,0.3475219458374651
qwen3-235b,switch,11,tau_use,A1->A2,receiver,A2,-3,read_log,0.7128741727784572,0.678793856682675,0.4016384367132715
qwen3-235b,switch,11,tau_use,A1->A2,receiver,A2,-2,read_log,0.7765234859639223,0.7424431698681401,0.5280684296665517
qwen3-235b,switch,11,tau_use,A1->A2,receiver,A2,-1,read_log,0.7425716813450151,0.7084913652492328,0.4601867055339959
qwen3-235b,switch,11,tau_use,A1->A2,receiver,A2,0,write_log,0.1069053577200654,0.31561902571427647,0.1164144845304591
qwen3-235b,switch,11,tau_use,A1->A2,receiver,A2,1,read_log,0.397978473260657,0.3638981571648748,0.1685340330648668
qwen3-235b,switch,11,tau_use,A1->A2,receiver,A2,2,submit,0.0393043202716028,0.26723398708524787,0.0615645239601539
qwen3-235b,switch,11,tau_read,A2->A1,receiver,A1,-5,read_log,0.7353181085563701,0.7012377924605879,0.3663887249837854
qwen3-235b,switch,11,tau_read,A2->A1,receiver,A1,-4,read_log,0.6081911053433606,0.5741107892475784,0.2123483830134445
qwen3-235b,switch,11,tau_read,A2->A1,receiver,A1,-3,decrypt,0.3024099218089571,0.259409426242672,0.5356766043062121
qwen3-235b,switch,11,tau_read,A2->A1,receiver,A1,-2,read_log,0.5849628154259808,0.5508824993301986,0.4388510108386155
qwen3-235b,switch,11,tau_read,A2->A1,receiver,A1,-1,write_log,0.2376460002571231,0.2493713971066366,0.2955752884490615
qwen3-235b,switch,11,tau_read,A2->A1,receiver,A1,0,read_log,0.0290152982280193,-0.005065017867762915,0.0041309160752032
qwen3-235b,switch,11,tau_read,A2->A1,receiver,A1,1,submit,0.0308264930162689,0.24641032008933417,0.0556074235672596
qwen3-235b,switch,11,tau_read,A2->A1,author,A2,-5,read_log,0.053018348668819,0.018938032573036785,0.0081710334183619
qwen3-235b,switch,11,tau_read,A2->A1,author,A2,-4,write_log,0.2174155498475715,0.3646655166629746,0.2081174991015562
qwen3-235b,switch,11,tau_read,A2->A1,author,A2,-3,read_log,0.0420035011646006,0.007923185068818388,0.0063755855797097
qwen3-235b,switch,11,tau_read,A2->A1,author,A2,-2,write_log,0.1530413891646978,0.3111614452626822,0.1442918501256961
qwen3-235b,switch,11,tau_read,A2->A1,author,A2,-1,read_log,0.0803139079931145,0.04623359189733228,0.0131565813701124
qwen3-235b,switch,11,tau_read,A2->A1,author,A2,0,read_log,0.6775688441238262,0.643488528028044,0.5133956440077796
qwen3-235b,switch,11,tau_read,A2->A1,author,A2,1,read_log,0.5790792337073055,0.5449989176115233,0.2892088633219745
qwen3-235b,switch,11,tau_read,A2->A1,author,A2,2,write_log,0.088563080293355,0.25357564088600915,0.1216807399070192
qwen3-235b,switch,11,tau_read,A2->A1,author,A2,3,read_log,0.0724232406770315,0.038342924581249285,0.0117336157576548
qwen3-235b,switch,11,tau_read,A2->A1,author,A2,4,read_log,0.6900333409203483,0.6559530248245661,0.3833823493280113
qwen3-235b,switch,11,tau_read,A2->A1,author,A2,5,read_log,0.6880582047958389,0.6539778887000567,0.3475219458374651
qwen3-235b,switch,11,tau_use,A2->A1,receiver,A1,-5,read_log,0.6081911053433606,0.5741107892475784,0.2123483830134445
qwen3-235b,switch,11,tau_use,A2->A1,receiver,A1,-4,decrypt,0.3024099218089571,0.259409426242672,0.5356766043062121
qwen3-235b,switch,11,tau_use,A2->A1,receiver,A1,-3,read_log,0.5849628154259808,0.5508824993301986,0.4388510108386155
qwen3-235b,switch,11,tau_use,A2->A1,receiver,A1,-2,write_log,0.2376460002571231,0.2493713971066366,0.2955752884490615
qwen3-235b,switch,11,tau_use,A2->A1,receiver,A1,-1,read_log,0.0290152982280193,-0.005065017867762915,0.0041309160752032
qwen3-235b,switch,11,tau_use,A2->A1,receiver,A1,0,submit,0.0308264930162689,0.24641032008933417,0.0556074235672596
qwen3-235b,switch,11,tau_use,A2->A1,author,A2,-5,write_log,0.2174155498475715,0.3646655166629746,0.2081174991015562
qwen3-235b,switch,11,tau_use,A2->A1,author,A2,-4,read_log,0.0420035011646006,0.007923185068818388,0.0063755855797097
qwen3-235b,switch,11,tau_use,A2->A1,author,A2,-3,write_log,0.1530413891646978,0.3111614452626822,0.1442918501256961
qwen3-235b,switch,11,tau_use,A2->A1,author,A2,-2,read_log,0.0803139079931145,0.04623359189733228,0.0131565813701124
qwen3-235b,switch,11,tau_use,A2->A1,author,A2,-1,read_log,0.6775688441238262,0.643488528028044,0.5133956440077796
qwen3-235b,switch,11,tau_use,A2->A1,author,A2,0,read_log,0.5790792337073055,0.5449989176115233,0.2892088633219745
qwen3-235b,switch,11,tau_use,A2->A1,author,A2,1,write_log,0.088563080293355,0.25357564088600915,0.1216807399070192
qwen3-235b,switch,11,tau_use,A2->A1,author,A2,2,read_log,0.0724232406770315,0.038342924581249285,0.0117336157576548
qwen3-235b,switch,11,tau_use,A2->A1,author,A2,3,read_log,0.6900333409203483,0.6559530248245661,0.3833823493280113
qwen3-235b,switch,11,tau_use,A2->A1,author,A2,4,read_log,0.6880582047958389,0.6539778887000567,0.3475219458374651
qwen3-235b,switch,11,tau_use,A2->A1,author,A2,5,read_log,0.7128741727784572,0.678793856682675,0.4016384367132715
qwen3-235b,switch,12,tau_read,A1->A2,receiver,A2,-5,read_log,0.0493796957811111,0.015299379685328886,0.0073934487800601
qwen3-235b,switch,12,tau_read,A1->A2,receiver,A2,-4,write_log,0.3916610820465685,0.3057336980699348,0.7046242587740376
qwen3-235b,switch,12,tau_read,A1->A2,receiver,A2,-3,read_log,0.0148363595643391,-0.019243956531443115,0.0018706473419663
qwen3-235b,switch,12,tau_read,A1->A2,receiver,A2,-2,read_log,0.0643646114788964,0.030284295383114182,0.010279063770234
qwen3-235b,switch,12,tau_read,A1->A2,receiver,A2,-1,read_log,0.0757999595544943,0.04171964345871208,0.012461048615073
qwen3-235b,switch,12,tau_read,A1->A2,receiver,A2,0,read_log,0.1059110879175407,0.07183077182175848,0.0197834101872328
qwen3-235b,switch,12,tau_read,A1->A2,receiver,A2,1,read_log,0.6329734038350113,0.5988930877392291,0.6291530386326593
qwen3-235b,switch,12,tau_read,A1->A2,receiver,A2,2,read_log,0.698627207274524,0.6645468911787418,0.4149449924743837
qwen3-235b,switch,12,tau_read,A1->A2,receiver,A2,3,read_log,0.5929711215396176,0.5588908054438354,0.7294220198783622
qwen3-235b,switch,12,tau_read,A1->A2,receiver,A2,4,write_log,0.2085837465635176,0.3468917616076691,0.2043843803088856
qwen3-235b,switch,12,tau_read,A1->A2,receiver,A2,5,read_log,0.0609592215701505,0.026878905474368282,0.009825349982017
qwen3-235b,switch,12,tau_read,A1->A2,author,A1,-5,read_log,0.2683311753352777,0.2342508592394955,0.0762701189494221
qwen3-235b,switch,12,tau_read,A1->A2,author,A1,-4,write_log,0.5130848807620271,0.39675972373216123,0.334303599740169
qwen3-235b,switch,12,tau_read,A1->A2,author,A1,-3,read_log,0.0223964146592159,-0.011683901436566314,0.00297512146296
qwen3-235b,switch,12,tau_read,A1->A2,author,A1,-2,read_log,0.4974916789744231,0.4634113628786409,0.183184224792205
qwen3-235b,switch,12,tau_read,A1->A2,author,A1,-1,read_log,0.6049473983959608,0.5708670823001786,0.6752775816722084
qwen3-235b,switch,12,tau_read,A1->A2,author,A1,0,write_log,0.1246994765279139,0.17908288043120207,0.1626828910007804
qwen3-235b,switch,12,tau_read,A1->A2,author,A1,1,read_log,0.109421410949672,0.07534109485388979,0.0197013798447738
qwen3-235b,switch,12,tau_read,A1->A2,author,A1,2,read_log,0.6945797807601273,0.6604994646643451,0.3432468870254124
qwen3-235b,switch,12,tau_read,A1->A2,author,A1,3,read_log,0.7403790283132892,0.706298712217507,0.698990721669978
qwen3-235b,switch,12,tau_read,A1->A2,author,A1,4,read_log,0.7109288095388125,0.6768484934430303,0.3593746462227691
qwen3-235b,switch,12,tau_read,A1->A2,author,A1,5,write_log,0.0958512862288312,0.2982949477027292,0.1157190043994463
qwen3-235b,switch,12,tau_read,A2->A1,receiver,A1,-5,write_log,0.5130848807620271,0.39675972373216123,0.334303599740169
qwen3-235b,switch,12,tau_read,A2->A1,receiver,A1,-4,read_log,0.0223964146592159,-0.011683901436566314,0.00297512146296
qwen3-235b,switch,12,tau_read,A2->A1,receiver,A1,-3,read_log,0.4974916789744231,0.4634113628786409,0.183184224792205
qwen3-235b,switch,12,tau_read,A2->A1,receiver,A1,-2,read_log,0.6049473983959608,0.5708670823001786,0.6752775816722084
qwen3-235b,switch,12,tau_read,A2->A1,receiver,A1,-1,write_log,0.1246994765279139,0.17908288043120207,0.1626828910007804
qwen3-235b,switch,12,tau_read,A2->A1,receiver,A1,0,read_log,0.109421410949672,0.07534109485388979,0.0197013798447738
qwen3-235b,switch,12,tau_read,A2->A1,receiver,A1,1,read_log,0.6945797807601273,0.6604994646643451,0.3432468870254124
qwen3-235b,switch,12,tau_read,A2->A1,receiver,A1,2,read_log,0.7403790283132892,0.706298712217507,0.698990721669978
qwen3-235b,switch,12,tau_read,A2->A1,receiver,A1,3,read_log,0.7109288095388125,0.6768484934430303,0.3593746462227691
qwen3-235b,switch,12,tau_read,A2->A1,receiver,A1,4,write_log,0.0958512862288312,0.2982949477027292,0.1157190043994463
qwen3-235b,switch,12,tau_read,A2->A1,receiver,A1,5,read_log,0.1857520805012919,0.1516717644055097,0.0381322350568832
